"datetime","date","level-i-900-m-qualified","epoch"
"2021-05-17 06:45:00","2021-05-17",0.109,1621233900000
"2021-05-17 07:00:00","2021-05-17",0.106,1621234800000
"2021-05-17 07:15:00","2021-05-17",0.107,1621235700000
"2021-05-17 07:30:00","2021-05-17",0.105,1621236600000
"2021-05-17 07:45:00","2021-05-17",0.106,1621237500000
"2021-05-17 08:00:00","2021-05-17",0.105,1621238400000
"2021-05-17 08:15:00","2021-05-17",0.105,1621239300000
"2021-05-17 08:30:00","2021-05-17",0.107,1621240200000
"2021-05-17 08:45:00","2021-05-17",0.106,1621241100000
"2021-05-17 09:00:00","2021-05-17",0.061,1621242000000
"2021-05-17 09:15:00","2021-05-17",0.101,1621242900000
"2021-05-17 09:30:00","2021-05-17",0.1,1621243800000
"2021-05-17 09:45:00","2021-05-17",0.1,1621244700000
"2021-05-17 10:00:00","2021-05-17",0.099,1621245600000
"2021-05-17 10:15:00","2021-05-17",0.097,1621246500000
"2021-05-17 10:30:00","2021-05-17",0.097,1621247400000
"2021-05-17 10:45:00","2021-05-17",0.097,1621248300000
"2021-05-17 11:00:00","2021-05-17",0.097,1621249200000
"2021-05-17 11:15:00","2021-05-17",0.096,1621250100000
"2021-05-17 11:30:00","2021-05-17",0.093,1621251000000
"2021-05-17 11:45:00","2021-05-17",0.097,1621251900000
"2021-05-17 12:00:00","2021-05-17",0.092,1621252800000
"2021-05-17 12:15:00","2021-05-17",0.092,1621253700000
"2021-05-17 12:30:00","2021-05-17",0.095,1621254600000
"2021-05-17 12:45:00","2021-05-17",0.092,1621255500000
"2021-05-17 13:00:00","2021-05-17",0.089,1621256400000
"2021-05-17 13:15:00","2021-05-17",0.089,1621257300000
"2021-05-17 13:30:00","2021-05-17",0.089,1621258200000
"2021-05-17 13:45:00","2021-05-17",0.087,1621259100000
"2021-05-17 14:00:00","2021-05-17",0.087,1621260000000
"2021-05-17 14:15:00","2021-05-17",0.085,1621260900000
"2021-05-17 14:30:00","2021-05-17",0.084,1621261800000
"2021-05-17 14:45:00","2021-05-17",0.084,1621262700000
"2021-05-17 15:00:00","2021-05-17",0.081,1621263600000
"2021-05-17 15:15:00","2021-05-17",0.081,1621264500000
"2021-05-17 15:30:00","2021-05-17",0.084,1621265400000
"2021-05-17 15:45:00","2021-05-17",0.082,1621266300000
"2021-05-17 16:00:00","2021-05-17",0.082,1621267200000
"2021-05-17 16:15:00","2021-05-17",0.08,1621268100000
"2021-05-17 16:30:00","2021-05-17",0.082,1621269000000
"2021-05-17 16:45:00","2021-05-17",0.083,1621269900000
"2021-05-17 17:00:00","2021-05-17",0.082,1621270800000
"2021-05-17 17:15:00","2021-05-17",0.083,1621271700000
"2021-05-17 17:30:00","2021-05-17",0.083,1621272600000
"2021-05-17 17:45:00","2021-05-17",0.081,1621273500000
"2021-05-17 18:00:00","2021-05-17",0.081,1621274400000
"2021-05-17 18:15:00","2021-05-17",0.082,1621275300000
"2021-05-17 18:30:00","2021-05-17",0.082,1621276200000
"2021-05-17 18:45:00","2021-05-17",0.083,1621277100000
"2021-05-17 19:00:00","2021-05-17",0.081,1621278000000
"2021-05-17 19:15:00","2021-05-17",0.082,1621278900000
"2021-05-17 19:30:00","2021-05-17",0.087,1621279800000
"2021-05-17 19:45:00","2021-05-17",0.085,1621280700000
"2021-05-17 20:00:00","2021-05-17",0.085,1621281600000
"2021-05-17 20:15:00","2021-05-17",0.086,1621282500000
"2021-05-17 20:30:00","2021-05-17",0.085,1621283400000
"2021-05-17 20:45:00","2021-05-17",0.086,1621284300000
"2021-05-17 21:00:00","2021-05-17",0.086,1621285200000
"2021-05-17 21:15:00","2021-05-17",0.086,1621286100000
"2021-05-17 21:30:00","2021-05-17",0.087,1621287000000
"2021-05-17 21:45:00","2021-05-17",0.087,1621287900000
"2021-05-17 22:00:00","2021-05-17",0.087,1621288800000
"2021-05-17 22:15:00","2021-05-17",0.087,1621289700000
"2021-05-17 22:30:00","2021-05-17",0.087,1621290600000
"2021-05-17 22:45:00","2021-05-17",0.088,1621291500000
"2021-05-17 23:00:00","2021-05-17",0.089,1621292400000
"2021-05-17 23:15:00","2021-05-17",0.089,1621293300000
"2021-05-17 23:30:00","2021-05-17",0.09,1621294200000
"2021-05-17 23:45:00","2021-05-17",0.091,1621295100000
"2021-05-18 00:00:00","2021-05-18",0.091,1621296000000
"2021-05-18 00:15:00","2021-05-18",0.092,1621296900000
"2021-05-18 00:30:00","2021-05-18",0.092,1621297800000
"2021-05-18 00:45:00","2021-05-18",0.093,1621298700000
"2021-05-18 01:00:00","2021-05-18",0.094,1621299600000
"2021-05-18 01:15:00","2021-05-18",0.094,1621300500000
"2021-05-18 01:30:00","2021-05-18",0.095,1621301400000
"2021-05-18 01:45:00","2021-05-18",0.096,1621302300000
"2021-05-18 02:00:00","2021-05-18",0.096,1621303200000
"2021-05-18 02:15:00","2021-05-18",0.097,1621304100000
"2021-05-18 02:30:00","2021-05-18",0.097,1621305000000
"2021-05-18 02:45:00","2021-05-18",0.098,1621305900000
"2021-05-18 03:00:00","2021-05-18",0.099,1621306800000
"2021-05-18 03:15:00","2021-05-18",0.1,1621307700000
"2021-05-18 03:30:00","2021-05-18",0.099,1621308600000
"2021-05-18 03:45:00","2021-05-18",0.101,1621309500000
"2021-05-18 04:00:00","2021-05-18",0.101,1621310400000
"2021-05-18 04:15:00","2021-05-18",0.101,1621311300000
"2021-05-18 04:30:00","2021-05-18",0.101,1621312200000
"2021-05-18 04:45:00","2021-05-18",0.1,1621313100000
"2021-05-18 05:00:00","2021-05-18",0.102,1621314000000
"2021-05-18 05:15:00","2021-05-18",0.101,1621314900000
"2021-05-18 05:30:00","2021-05-18",0.102,1621315800000
"2021-05-18 05:45:00","2021-05-18",0.1,1621316700000
"2021-05-18 06:00:00","2021-05-18",0.102,1621317600000
"2021-05-18 06:15:00","2021-05-18",0.103,1621318500000
"2021-05-18 06:30:00","2021-05-18",0.102,1621319400000
"2021-05-18 06:45:00","2021-05-18",0.102,1621320300000
"2021-05-18 07:00:00","2021-05-18",0.102,1621321200000
