"datetime","date","flow-i-900-m3s-qualified","epoch"
"2020-01-02 00:00:00","2020-01-02",120.0,1577923200000
"2020-01-02 00:15:00","2020-01-02",121.0,1577924100000
"2020-01-02 00:30:00","2020-01-02",120.0,1577925000000
"2020-01-02 00:45:00","2020-01-02",121.0,1577925900000
"2020-01-02 01:00:00","2020-01-02",120.0,1577926800000
"2020-01-02 01:15:00","2020-01-02",120.0,1577927700000
"2020-01-02 01:30:00","2020-01-02",120.0,1577928600000
"2020-01-02 01:45:00","2020-01-02",120.0,1577929500000
"2020-01-02 02:00:00","2020-01-02",120.0,1577930400000
"2020-01-02 02:15:00","2020-01-02",115.0,1577931300000
"2020-01-02 02:30:00","2020-01-02",118.0,1577932200000
"2020-01-02 02:45:00","2020-01-02",120.0,1577933100000
"2020-01-02 03:00:00","2020-01-02",120.0,1577934000000
"2020-01-02 03:15:00","2020-01-02",119.0,1577934900000
"2020-01-02 03:30:00","2020-01-02",119.0,1577935800000
"2020-01-02 03:45:00","2020-01-02",119.0,1577936700000
"2020-01-02 04:00:00","2020-01-02",119.0,1577937600000
"2020-01-02 04:15:00","2020-01-02",119.0,1577938500000
"2020-01-02 04:30:00","2020-01-02",119.0,1577939400000
"2020-01-02 04:45:00","2020-01-02",118.0,1577940300000
"2020-01-02 05:00:00","2020-01-02",118.0,1577941200000
"2020-01-02 05:15:00","2020-01-02",118.0,1577942100000
"2020-01-02 05:30:00","2020-01-02",118.0,1577943000000
"2020-01-02 05:45:00","2020-01-02",118.0,1577943900000
"2020-01-02 06:00:00","2020-01-02",118.0,1577944800000
"2020-01-02 06:15:00","2020-01-02",118.0,1577945700000
"2020-01-02 06:30:00","2020-01-02",118.0,1577946600000
"2020-01-02 06:45:00","2020-01-02",118.0,1577947500000
"2020-01-02 07:00:00","2020-01-02",118.0,1577948400000
"2020-01-02 07:15:00","2020-01-02",118.0,1577949300000
"2020-01-02 07:30:00","2020-01-02",118.0,1577950200000
"2020-01-02 07:45:00","2020-01-02",117.0,1577951100000
"2020-01-02 08:00:00","2020-01-02",118.0,1577952000000
"2020-01-02 08:15:00","2020-01-02",117.0,1577952900000
"2020-01-02 08:30:00","2020-01-02",117.0,1577953800000
"2020-01-02 08:45:00","2020-01-02",117.0,1577954700000
"2020-01-02 09:00:00","2020-01-02",118.0,1577955600000
"2020-01-02 09:15:00","2020-01-02",117.0,1577956500000
"2020-01-02 09:30:00","2020-01-02",117.0,1577957400000
"2020-01-02 09:45:00","2020-01-02",117.0,1577958300000
"2020-01-02 10:00:00","2020-01-02",117.0,1577959200000
"2020-01-02 10:15:00","2020-01-02",117.0,1577960100000
"2020-01-02 10:30:00","2020-01-02",118.0,1577961000000
"2020-01-02 10:45:00","2020-01-02",117.0,1577961900000
"2020-01-02 11:00:00","2020-01-02",110.0,1577962800000
"2020-01-02 11:15:00","2020-01-02",106.0,1577963700000
"2020-01-02 11:30:00","2020-01-02",108.0,1577964600000
"2020-01-02 11:45:00","2020-01-02",108.0,1577965500000
"2020-01-02 12:00:00","2020-01-02",105.0,1577966400000
"2020-01-02 12:15:00","2020-01-02",106.0,1577967300000
"2020-01-02 12:30:00","2020-01-02",107.0,1577968200000
"2020-01-02 12:45:00","2020-01-02",107.0,1577969100000
"2020-01-02 13:00:00","2020-01-02",108.0,1577970000000
"2020-01-02 13:15:00","2020-01-02",108.0,1577970900000
"2020-01-02 13:30:00","2020-01-02",109.0,1577971800000
"2020-01-02 13:45:00","2020-01-02",109.0,1577972700000
"2020-01-02 14:00:00","2020-01-02",108.0,1577973600000
"2020-01-02 14:15:00","2020-01-02",108.0,1577974500000
"2020-01-02 14:30:00","2020-01-02",108.0,1577975400000
"2020-01-02 14:45:00","2020-01-02",108.0,1577976300000
"2020-01-02 15:00:00","2020-01-02",108.0,1577977200000
"2020-01-02 15:15:00","2020-01-02",108.0,1577978100000
"2020-01-02 15:30:00","2020-01-02",108.0,1577979000000
"2020-01-02 15:45:00","2020-01-02",108.0,1577979900000
"2020-01-02 16:00:00","2020-01-02",108.0,1577980800000
"2020-01-02 16:15:00","2020-01-02",108.0,1577981700000
"2020-01-02 16:30:00","2020-01-02",108.0,1577982600000
"2020-01-02 16:45:00","2020-01-02",109.0,1577983500000
"2020-01-02 17:00:00","2020-01-02",109.0,1577984400000
"2020-01-02 17:15:00","2020-01-02",109.0,1577985300000
"2020-01-02 17:30:00","2020-01-02",109.0,1577986200000
"2020-01-02 17:45:00","2020-01-02",108.0,1577987100000
"2020-01-02 18:00:00","2020-01-02",108.0,1577988000000
"2020-01-02 18:15:00","2020-01-02",109.0,1577988900000
"2020-01-02 18:30:00","2020-01-02",109.0,1577989800000
"2020-01-02 18:45:00","2020-01-02",109.0,1577990700000
"2020-01-02 19:00:00","2020-01-02",109.0,1577991600000
"2020-01-02 19:15:00","2020-01-02",109.0,1577992500000
"2020-01-02 19:30:00","2020-01-02",109.0,1577993400000
"2020-01-02 19:45:00","2020-01-02",109.0,1577994300000
"2020-01-02 20:00:00","2020-01-02",109.0,1577995200000
"2020-01-02 20:15:00","2020-01-02",109.0,1577996100000
"2020-01-02 20:30:00","2020-01-02",108.0,1577997000000
"2020-01-02 20:45:00","2020-01-02",109.0,1577997900000
"2020-01-02 21:00:00","2020-01-02",108.0,1577998800000
"2020-01-02 21:15:00","2020-01-02",109.0,1577999700000
"2020-01-02 21:30:00","2020-01-02",109.0,1578000600000
"2020-01-02 21:45:00","2020-01-02",108.0,1578001500000
"2020-01-02 22:00:00","2020-01-02",108.0,1578002400000
"2020-01-02 22:15:00","2020-01-02",108.0,1578003300000
"2020-01-02 22:30:00","2020-01-02",108.0,1578004200000
"2020-01-02 22:45:00","2020-01-02",108.0,1578005100000
"2020-01-02 23:00:00","2020-01-02",108.0,1578006000000
"2020-01-02 23:15:00","2020-01-02",108.0,1578006900000
"2020-01-02 23:30:00","2020-01-02",108.0,1578007800000
"2020-01-02 23:45:00","2020-01-02",108.0,1578008700000
"2020-01-03 00:00:00","2020-01-03",108.0,1578009600000
"2020-01-03 00:15:00","2020-01-03",108.0,1578010500000
"2020-01-03 00:30:00","2020-01-03",108.0,1578011400000
"2020-01-03 00:45:00","2020-01-03",108.0,1578012300000
"2020-01-03 01:00:00","2020-01-03",108.0,1578013200000
"2020-01-03 01:15:00","2020-01-03",108.0,1578014100000
"2020-01-03 01:30:00","2020-01-03",108.0,1578015000000
"2020-01-03 01:45:00","2020-01-03",108.0,1578015900000
"2020-01-03 02:00:00","2020-01-03",108.0,1578016800000
"2020-01-03 02:15:00","2020-01-03",108.0,1578017700000
"2020-01-03 02:30:00","2020-01-03",108.0,1578018600000
"2020-01-03 02:45:00","2020-01-03",108.0,1578019500000
"2020-01-03 03:00:00","2020-01-03",107.0,1578020400000
"2020-01-03 03:15:00","2020-01-03",106.0,1578021300000
"2020-01-03 03:30:00","2020-01-03",106.0,1578022200000
"2020-01-03 03:45:00","2020-01-03",108.0,1578023100000
"2020-01-03 04:00:00","2020-01-03",106.0,1578024000000
"2020-01-03 04:15:00","2020-01-03",107.0,1578024900000
"2020-01-03 04:30:00","2020-01-03",107.0,1578025800000
"2020-01-03 04:45:00","2020-01-03",107.0,1578026700000
"2020-01-03 05:00:00","2020-01-03",107.0,1578027600000
"2020-01-03 05:15:00","2020-01-03",107.0,1578028500000
"2020-01-03 05:30:00","2020-01-03",107.0,1578029400000
"2020-01-03 05:45:00","2020-01-03",107.0,1578030300000
"2020-01-03 06:00:00","2020-01-03",107.0,1578031200000
