"datetime","date","turb-i-subdaily-ntu","epoch"
"2018-01-02 00:01:52","2018-01-02",132.0,1514851312000
"2018-01-02 00:16:52","2018-01-02",137.7,1514852212000
"2018-01-02 00:31:51","2018-01-02",103.4,1514853111000
"2018-01-02 00:46:52","2018-01-02",80.2,1514854012000
"2018-01-02 01:01:52","2018-01-02",48.2,1514854912000
"2018-01-02 01:16:51","2018-01-02",62.6,1514855811000
"2018-01-02 01:31:51","2018-01-02",83.1,1514856711000
"2018-01-02 01:46:51","2018-01-02",89.1,1514857611000
"2018-01-02 02:01:51","2018-01-02",138.7,1514858511000
"2018-01-02 02:16:51","2018-01-02",250.6,1514859411000
"2018-01-02 02:31:51","2018-01-02",282.8,1514860311000
"2018-01-02 02:46:51","2018-01-02",257.7,1514861211000
"2018-01-02 03:01:52","2018-01-02",207.3,1514862112000
"2018-01-02 03:16:51","2018-01-02",158.4,1514863011000
"2018-01-02 03:31:52","2018-01-02",116.2,1514863912000
"2018-01-02 03:46:52","2018-01-02",130.4,1514864812000
"2018-01-02 04:01:52","2018-01-02",151.2,1514865712000
"2018-01-02 04:16:51","2018-01-02",145.4,1514866611000
"2018-01-02 04:31:52","2018-01-02",131.8,1514867512000
"2018-01-02 04:46:53","2018-01-02",122.2,1514868413000
"2018-01-02 05:01:52","2018-01-02",113.3,1514869312000
"2018-01-02 05:16:51","2018-01-02",110.0,1514870211000
"2018-01-02 05:31:52","2018-01-02",99.9,1514871112000
"2018-01-02 05:46:52","2018-01-02",101.6,1514872012000
"2018-01-02 06:01:52","2018-01-02",80.2,1514872912000
"2018-01-02 06:16:52","2018-01-02",75.4,1514873812000
"2018-01-02 06:31:51","2018-01-02",81.6,1514874711000
"2018-01-02 06:46:52","2018-01-02",83.5,1514875612000
"2018-01-02 07:01:22","2018-01-02",76.7,1514876482000
"2018-01-02 07:16:52","2018-01-02",67.8,1514877412000
"2018-01-02 07:31:51","2018-01-02",64.2,1514878311000
"2018-01-02 07:46:52","2018-01-02",40.2,1514879212000
"2018-01-02 08:01:52","2018-01-02",32.3,1514880112000
"2018-01-02 08:16:52","2018-01-02",28.3,1514881012000
"2018-01-02 08:31:52","2018-01-02",29.3,1514881912000
"2018-01-02 08:46:52","2018-01-02",166.6,1514882812000
"2018-01-02 09:01:52","2018-01-02",145.3,1514883712000
"2018-01-02 09:16:51","2018-01-02",395.7,1514884611000
"2018-01-02 09:31:52","2018-01-02",403.2,1514885512000
"2018-01-02 09:46:51","2018-01-02",157.3,1514886411000
"2018-01-02 10:01:52","2018-01-02",167.8,1514887312000
"2018-01-02 10:16:52","2018-01-02",320.6,1514888212000
"2018-01-02 10:31:52","2018-01-02",351.1,1514889112000
"2018-01-02 10:46:52","2018-01-02",219.2,1514890012000
"2018-01-02 11:01:52","2018-01-02",185.5,1514890912000
"2018-01-02 11:16:52","2018-01-02",174.9,1514891812000
"2018-01-02 11:31:52","2018-01-02",143.1,1514892712000
"2018-01-02 11:46:52","2018-01-02",125.4,1514893612000
"2018-01-02 12:01:51","2018-01-02",133.7,1514894511000
"2018-01-02 12:16:52","2018-01-02",116.1,1514895412000
"2018-01-02 12:31:52","2018-01-02",76.0,1514896312000
"2018-01-02 12:46:52","2018-01-02",131.7,1514897212000
"2018-01-02 13:01:51","2018-01-02",76.8,1514898111000
"2018-01-02 13:16:51","2018-01-02",44.6,1514899011000
"2018-01-02 13:31:52","2018-01-02",47.7,1514899912000
"2018-01-02 13:46:52","2018-01-02",65.5,1514900812000
"2018-01-02 14:01:51","2018-01-02",87.2,1514901711000
"2018-01-02 14:16:51","2018-01-02",139.8,1514902611000
"2018-01-02 14:31:52","2018-01-02",174.5,1514903512000
