"datetime","date","do-i-subdaily-pct","epoch"
"2021-01-02 00:01:58","2021-01-02",85.2,1609545718000
"2021-01-02 00:16:58","2021-01-02",84.9,1609546618000
"2021-01-02 00:31:58","2021-01-02",84.9,1609547518000
"2021-01-02 00:46:58","2021-01-02",84.9,1609548418000
"2021-01-02 01:01:58","2021-01-02",84.9,1609549318000
"2021-01-02 01:16:58","2021-01-02",85.0,1609550218000
"2021-01-02 01:31:58","2021-01-02",85.0,1609551118000
"2021-01-02 01:46:58","2021-01-02",85.1,1609552018000
"2021-01-02 02:01:59","2021-01-02",85.0,1609552919000
"2021-01-02 02:16:58","2021-01-02",84.9,1609553818000
"2021-01-02 02:31:59","2021-01-02",85.0,1609554719000
"2021-01-02 02:46:59","2021-01-02",85.0,1609555619000
"2021-01-02 03:01:58","2021-01-02",85.0,1609556518000
"2021-01-02 03:16:58","2021-01-02",85.3,1609557418000
"2021-01-02 03:31:58","2021-01-02",85.2,1609558318000
"2021-01-02 03:46:57","2021-01-02",85.0,1609559217000
"2021-01-02 04:01:58","2021-01-02",85.0,1609560118000
"2021-01-02 04:16:58","2021-01-02",85.0,1609561018000
"2021-01-02 04:31:58","2021-01-02",85.1,1609561918000
"2021-01-02 04:46:58","2021-01-02",85.2,1609562818000
"2021-01-02 05:01:58","2021-01-02",85.3,1609563718000
"2021-01-02 05:16:58","2021-01-02",85.6,1609564618000
"2021-01-02 05:31:58","2021-01-02",85.6,1609565518000
"2021-01-02 05:46:57","2021-01-02",85.8,1609566417000
"2021-01-02 06:01:58","2021-01-02",85.8,1609567318000
"2021-01-02 06:16:58","2021-01-02",85.7,1609568218000
"2021-01-02 06:31:58","2021-01-02",85.8,1609569118000
"2021-01-02 06:46:58","2021-01-02",86.0,1609570018000
"2021-01-02 07:01:58","2021-01-02",86.1,1609570918000
"2021-01-02 07:16:58","2021-01-02",86.3,1609571818000
"2021-01-02 07:31:58","2021-01-02",86.5,1609572718000
"2021-01-02 07:46:59","2021-01-02",86.6,1609573619000
"2021-01-02 08:01:58","2021-01-02",86.9,1609574518000
"2021-01-02 08:16:59","2021-01-02",87.2,1609575419000
"2021-01-02 08:31:59","2021-01-02",87.1,1609576319000
"2021-01-02 08:46:59","2021-01-02",87.4,1609577219000
"2021-01-02 09:01:58","2021-01-02",87.5,1609578118000
"2021-01-02 09:16:58","2021-01-02",87.5,1609579018000
"2021-01-02 09:31:58","2021-01-02",87.7,1609579918000
"2021-01-02 09:46:58","2021-01-02",87.9,1609580818000
"2021-01-02 10:01:58","2021-01-02",87.7,1609581718000
"2021-01-02 10:16:58","2021-01-02",87.9,1609582618000
"2021-01-02 10:31:59","2021-01-02",88.2,1609583519000
"2021-01-02 10:46:59","2021-01-02",87.9,1609584419000
"2021-01-02 11:01:59","2021-01-02",87.6,1609585319000
"2021-01-02 11:16:59","2021-01-02",87.5,1609586219000
"2021-01-02 11:31:58","2021-01-02",87.3,1609587118000
"2021-01-02 11:46:58","2021-01-02",86.6,1609588018000
"2021-01-02 12:01:57","2021-01-02",86.0,1609588917000
"2021-01-02 12:16:58","2021-01-02",85.8,1609589818000
"2021-01-02 12:31:58","2021-01-02",85.6,1609590718000
