"datetime","date","do-i-subdaily-pct","epoch"
"2022-01-02 00:01:12","2022-01-02",84.76,1641081672000
"2022-01-02 00:16:12","2022-01-02",85.32,1641082572000
"2022-01-02 00:31:12","2022-01-02",85.36,1641083472000
"2022-01-02 00:46:12","2022-01-02",86.0,1641084372000
"2022-01-02 01:01:12","2022-01-02",86.1,1641085272000
"2022-01-02 01:16:12","2022-01-02",86.11,1641086172000
"2022-01-02 01:31:12","2022-01-02",85.69,1641087072000
"2022-01-02 01:46:12","2022-01-02",85.19,1641087972000
"2022-01-02 02:01:12","2022-01-02",84.42,1641088872000
"2022-01-02 02:16:12","2022-01-02",84.31,1641089772000
"2022-01-02 02:31:12","2022-01-02",84.13,1641090672000
"2022-01-02 02:46:12","2022-01-02",83.74,1641091572000
"2022-01-02 03:01:12","2022-01-02",83.64,1641092472000
"2022-01-02 03:16:12","2022-01-02",83.4,1641093372000
"2022-01-02 03:31:12","2022-01-02",83.0,1641094272000
"2022-01-02 03:46:12","2022-01-02",82.89,1641095172000
"2022-01-02 04:01:12","2022-01-02",82.74,1641096072000
"2022-01-02 04:16:12","2022-01-02",82.45,1641096972000
"2022-01-02 04:31:12","2022-01-02",82.39,1641097872000
"2022-01-02 04:46:12","2022-01-02",82.26,1641098772000
"2022-01-02 05:01:12","2022-01-02",82.14,1641099672000
"2022-01-02 05:16:12","2022-01-02",82.08,1641100572000
"2022-01-02 05:31:12","2022-01-02",82.02,1641101472000
"2022-01-02 05:46:12","2022-01-02",81.89,1641102372000
"2022-01-02 06:01:12","2022-01-02",81.8,1641103272000
"2022-01-02 06:16:12","2022-01-02",81.8,1641104172000
"2022-01-02 06:31:12","2022-01-02",81.91,1641105072000
"2022-01-02 06:46:12","2022-01-02",81.98,1641105972000
"2022-01-02 07:01:12","2022-01-02",82.42,1641106872000
"2022-01-02 07:16:12","2022-01-02",82.25,1641107772000
"2022-01-02 07:31:12","2022-01-02",82.16,1641108672000
"2022-01-02 07:46:12","2022-01-02",82.04,1641109572000
"2022-01-02 08:01:12","2022-01-02",81.73,1641110472000
"2022-01-02 08:16:12","2022-01-02",82.06,1641111372000
"2022-01-02 08:31:12","2022-01-02",82.32,1641112272000
"2022-01-02 08:46:12","2022-01-02",82.74,1641113172000
"2022-01-02 09:01:12","2022-01-02",83.09,1641114072000
"2022-01-02 09:16:12","2022-01-02",83.24,1641114972000
"2022-01-02 09:31:12","2022-01-02",83.14,1641115872000
"2022-01-02 09:46:12","2022-01-02",83.59,1641116772000
