"datetime","date","turb-i-subdaily-ntu","epoch"
"2022-02-20 08:01:11","2022-02-20",48.13,1645344071000
"2022-02-20 09:01:11","2022-02-20",51.42,1645347671000
"2022-02-20 10:01:11","2022-02-20",54.08,1645351271000
"2022-02-20 11:01:11","2022-02-20",56.35,1645354871000
"2022-02-20 12:01:11","2022-02-20",55.39,1645358471000
"2022-02-20 13:01:11","2022-02-20",50.45,1645362071000
"2022-02-20 14:01:11","2022-02-20",48.21,1645365671000
"2022-02-20 15:01:11","2022-02-20",47.74,1645369271000
"2022-02-20 16:01:11","2022-02-20",48.11,1645372871000
"2022-02-20 17:01:11","2022-02-20",44.53,1645376471000
"2022-02-20 18:01:11","2022-02-20",47.84,1645380071000
"2022-02-20 19:01:11","2022-02-20",55.02,1645383671000
"2022-02-20 20:01:11","2022-02-20",64.75,1645387271000
"2022-02-20 21:01:11","2022-02-20",57.58,1645390871000
"2022-02-20 22:01:11","2022-02-20",52.42,1645394471000
"2022-02-20 23:01:11","2022-02-20",51.88,1645398071000
"2022-02-21 00:01:11","2022-02-21",48.89,1645401671000
"2022-02-21 01:01:11","2022-02-21",53.31,1645405271000
"2022-02-21 02:01:11","2022-02-21",55.43,1645408871000
"2022-02-21 03:01:11","2022-02-21",51.96,1645412471000
"2022-02-21 04:01:11","2022-02-21",52.76,1645416071000
"2022-02-21 05:01:11","2022-02-21",56.73,1645419671000
"2022-02-21 06:01:11","2022-02-21",62.02,1645423271000
"2022-02-21 07:01:11","2022-02-21",63.62,1645426871000
"2022-02-21 08:01:11","2022-02-21",66.85,1645430471000
"2022-02-21 09:01:11","2022-02-21",77.31,1645434071000
"2022-02-21 10:01:11","2022-02-21",84.13,1645437671000
"2022-02-21 11:01:11","2022-02-21",92.48,1645441271000
"2022-02-21 12:01:11","2022-02-21",99.73,1645444871000
"2022-02-21 13:01:11","2022-02-21",102.55,1645448471000
"2022-02-21 14:01:11","2022-02-21",97.33,1645452071000
"2022-02-21 15:01:11","2022-02-21",93.58,1645455671000
"2022-02-21 16:01:11","2022-02-21",88.71,1645459271000
"2022-02-21 17:01:11","2022-02-21",84.89,1645462871000
"2022-02-21 18:01:11","2022-02-21",83.36,1645466471000
"2022-02-21 19:01:11","2022-02-21",79.28,1645470071000
"2022-02-21 20:01:11","2022-02-21",77.53,1645473671000
"2022-02-21 21:01:11","2022-02-21",76.77,1645477271000
"2022-02-21 22:01:11","2022-02-21",77.4,1645480871000
"2022-02-21 23:01:11","2022-02-21",80.29,1645484471000
"2022-02-22 00:01:11","2022-02-22",76.53,1645488071000
"2022-02-22 01:01:11","2022-02-22",76.76,1645491671000
"2022-02-22 02:01:11","2022-02-22",77.09,1645495271000
"2022-02-22 03:01:11","2022-02-22",69.85,1645498871000
"2022-02-22 04:01:11","2022-02-22",69.54,1645502471000
"2022-02-22 05:01:11","2022-02-22",69.8,1645506071000
"2022-02-22 06:01:11","2022-02-22",72.88,1645509671000
"2022-02-22 07:01:11","2022-02-22",70.97,1645513271000
"2022-02-22 08:01:11","2022-02-22",72.36,1645516871000
"2022-02-22 09:01:11","2022-02-22",78.62,1645520471000
"2022-02-22 10:01:11","2022-02-22",77.52,1645524071000
"2022-02-22 11:01:11","2022-02-22",81.69,1645527671000
"2022-02-22 12:01:11","2022-02-22",78.93,1645531271000
"2022-02-22 13:01:11","2022-02-22",84.2,1645534871000
"2022-02-22 14:01:11","2022-02-22",84.88,1645538471000
"2022-02-22 15:01:11","2022-02-22",79.55,1645542071000
"2022-02-22 16:01:11","2022-02-22",76.83,1645545671000
"2022-02-22 17:01:11","2022-02-22",77.59,1645549271000
"2022-02-22 18:01:11","2022-02-22",74.41,1645552871000
"2022-02-22 19:01:11","2022-02-22",74.01,1645556471000
"2022-02-22 20:01:11","2022-02-22",74.97,1645560071000
"2022-02-22 21:01:11","2022-02-22",73.14,1645563671000
"2022-02-22 22:01:11","2022-02-22",71.11,1645567271000
"2022-02-22 23:01:11","2022-02-22",72.26,1645570871000
"2022-02-23 00:01:11","2022-02-23",72.93,1645574471000
"2022-02-23 01:01:11","2022-02-23",69.5,1645578071000
"2022-02-23 02:01:11","2022-02-23",68.43,1645581671000
"2022-02-23 03:01:11","2022-02-23",67.58,1645585271000
"2022-02-23 04:01:11","2022-02-23",67.36,1645588871000
"2022-02-23 05:01:11","2022-02-23",65.16,1645592471000
"2022-02-23 06:01:11","2022-02-23",66.05,1645596071000
"2022-02-23 07:01:11","2022-02-23",57.93,1645599671000
"2022-02-23 08:01:11","2022-02-23",63.4,1645603271000
"2022-02-23 09:01:11","2022-02-23",66.6,1645606871000
"2022-02-23 10:01:11","2022-02-23",63.62,1645610471000
"2022-02-23 11:01:11","2022-02-23",68.36,1645614071000
"2022-02-23 12:01:11","2022-02-23",64.35,1645617671000
"2022-02-23 13:01:11","2022-02-23",67.49,1645621271000
"2022-02-23 14:01:11","2022-02-23",65.66,1645624871000
"2022-02-23 15:01:11","2022-02-23",64.81,1645628471000
"2022-02-23 16:01:11","2022-02-23",63.38,1645632071000
"2022-02-23 17:01:11","2022-02-23",65.34,1645635671000
"2022-02-23 18:01:11","2022-02-23",66.5,1645639271000
"2022-02-23 19:01:11","2022-02-23",61.55,1645642871000
"2022-02-23 20:01:11","2022-02-23",62.09,1645646471000
"2022-02-23 21:01:11","2022-02-23",62.06,1645650071000
"2022-02-23 22:01:11","2022-02-23",61.25,1645653671000
"2022-02-23 23:01:11","2022-02-23",61.97,1645657271000
"2022-02-24 00:01:11","2022-02-24",61.61,1645660871000
"2022-02-24 01:01:11","2022-02-24",60.73,1645664471000
"2022-02-24 02:01:11","2022-02-24",57.31,1645668071000
"2022-02-24 03:01:11","2022-02-24",56.14,1645671671000
"2022-02-24 04:01:11","2022-02-24",56.75,1645675271000
"2022-02-24 05:01:11","2022-02-24",58.06,1645678871000
"2022-02-24 06:01:11","2022-02-24",51.66,1645682471000
"2022-02-24 07:01:11","2022-02-24",52.22,1645686071000
"2022-02-24 08:01:11","2022-02-24",49.56,1645689671000
"2022-02-24 09:01:11","2022-02-24",50.67,1645693271000
"2022-02-24 10:01:11","2022-02-24",48.89,1645696871000
"2022-02-24 11:01:11","2022-02-24",45.78,1645700471000
"2022-02-24 12:01:11","2022-02-24",43.65,1645704071000
"2022-02-24 13:01:11","2022-02-24",42.02,1645707671000
"2022-02-24 14:01:11","2022-02-24",39.66,1645711271000
"2022-02-24 15:01:11","2022-02-24",40.84,1645714871000
"2022-02-24 16:01:11","2022-02-24",38.89,1645718471000
"2022-02-24 17:01:11","2022-02-24",38.62,1645722071000
"2022-02-24 18:01:11","2022-02-24",38.71,1645725671000
"2022-02-24 19:01:11","2022-02-24",39.75,1645729271000
"2022-02-24 20:01:11","2022-02-24",38.19,1645732871000
"2022-02-24 21:01:11","2022-02-24",34.79,1645736471000
"2022-02-24 22:01:11","2022-02-24",33.61,1645740071000
"2022-02-24 23:01:11","2022-02-24",32.73,1645743671000
"2022-02-25 00:01:11","2022-02-25",33.25,1645747271000
"2022-02-25 01:01:11","2022-02-25",32.08,1645750871000
"2022-02-25 02:01:11","2022-02-25",30.33,1645754471000
"2022-02-25 03:01:11","2022-02-25",29.39,1645758071000
"2022-02-25 04:01:11","2022-02-25",29.22,1645761671000
"2022-02-25 05:01:11","2022-02-25",28.09,1645765271000
"2022-02-25 06:01:11","2022-02-25",28.31,1645768871000
"2022-02-25 07:01:11","2022-02-25",27.85,1645772471000
"2022-02-25 08:01:11","2022-02-25",26.01,1645776071000
"2022-02-25 09:01:11","2022-02-25",26.19,1645779671000
"2022-02-25 10:01:11","2022-02-25",25.1,1645783271000
"2022-02-25 11:01:11","2022-02-25",24.68,1645786871000
"2022-02-25 12:01:11","2022-02-25",23.03,1645790471000
"2022-02-25 13:01:11","2022-02-25",21.5,1645794071000
"2022-02-25 14:01:11","2022-02-25",22.0,1645797671000
"2022-02-25 15:01:11","2022-02-25",21.51,1645801271000
"2022-02-25 16:01:11","2022-02-25",20.39,1645804871000
"2022-02-25 17:01:11","2022-02-25",20.24,1645808471000
"2022-02-25 18:01:11","2022-02-25",20.59,1645812071000
"2022-02-25 19:01:11","2022-02-25",20.55,1645815671000
"2022-02-25 20:01:11","2022-02-25",19.7,1645819271000
"2022-02-25 21:01:11","2022-02-25",19.11,1645822871000
"2022-02-25 22:01:11","2022-02-25",18.9,1645826471000
"2022-02-25 23:01:11","2022-02-25",18.03,1645830071000
"2022-02-26 00:01:11","2022-02-26",18.55,1645833671000
"2022-02-26 01:01:11","2022-02-26",18.29,1645837271000
"2022-02-26 02:01:11","2022-02-26",17.22,1645840871000
"2022-02-26 03:01:11","2022-02-26",17.42,1645844471000
"2022-02-26 04:01:11","2022-02-26",17.65,1645848071000
"2022-02-26 05:01:11","2022-02-26",17.62,1645851671000
"2022-02-26 06:01:11","2022-02-26",17.95,1645855271000
"2022-02-26 07:01:11","2022-02-26",17.54,1645858871000
"2022-02-26 08:01:11","2022-02-26",17.42,1645862471000
"2022-02-26 09:01:11","2022-02-26",16.93,1645866071000
"2022-02-26 10:01:11","2022-02-26",17.01,1645869671000
"2022-02-26 11:01:11","2022-02-26",17.89,1645873271000
"2022-02-26 12:01:11","2022-02-26",17.44,1645876871000
"2022-02-26 13:01:11","2022-02-26",15.56,1645880471000
"2022-02-26 14:01:11","2022-02-26",15.73,1645884071000
"2022-02-26 15:01:11","2022-02-26",15.28,1645887671000
"2022-02-26 16:01:11","2022-02-26",16.09,1645891271000
"2022-02-26 17:01:11","2022-02-26",14.93,1645894871000
"2022-02-26 18:01:12","2022-02-26",15.62,1645898472000
"2022-02-26 19:01:11","2022-02-26",15.43,1645902071000
"2022-02-26 20:01:11","2022-02-26",14.76,1645905671000
"2022-02-26 21:01:11","2022-02-26",15.21,1645909271000
"2022-02-26 22:01:11","2022-02-26",15.37,1645912871000
"2022-02-26 23:01:11","2022-02-26",15.75,1645916471000
"2022-02-27 00:01:11","2022-02-27",14.93,1645920071000
"2022-02-27 01:01:11","2022-02-27",15.37,1645923671000
"2022-02-27 02:01:11","2022-02-27",15.26,1645927271000
"2022-02-27 03:01:11","2022-02-27",14.56,1645930871000
"2022-02-27 04:01:11","2022-02-27",14.95,1645934471000
"2022-02-27 05:01:11","2022-02-27",17.08,1645938071000
"2022-02-27 06:01:11","2022-02-27",15.21,1645941671000
"2022-02-27 07:01:11","2022-02-27",14.98,1645945271000
"2022-02-27 08:01:11","2022-02-27",15.75,1645948871000
"2022-02-27 09:01:11","2022-02-27",14.69,1645952471000
"2022-02-27 10:01:11","2022-02-27",15.31,1645956071000
"2022-02-27 11:01:11","2022-02-27",14.8,1645959671000
"2022-02-27 12:01:11","2022-02-27",15.04,1645963271000
"2022-02-27 13:01:11","2022-02-27",15.98,1645966871000
"2022-02-27 14:01:11","2022-02-27",15.35,1645970471000
"2022-02-27 15:01:11","2022-02-27",15.59,1645974071000
"2022-02-27 16:01:11","2022-02-27",15.45,1645977671000
"2022-02-27 17:01:11","2022-02-27",15.53,1645981271000
"2022-02-27 18:01:11","2022-02-27",16.31,1645984871000
"2022-02-27 19:01:11","2022-02-27",15.62,1645988471000
"2022-02-27 20:01:11","2022-02-27",15.55,1645992071000
"2022-02-27 21:01:11","2022-02-27",15.19,1645995671000
"2022-02-27 22:01:11","2022-02-27",15.58,1645999271000
"2022-02-27 23:01:11","2022-02-27",15.07,1646002871000
"2022-02-28 00:01:11","2022-02-28",14.92,1646006471000
"2022-02-28 01:01:11","2022-02-28",14.75,1646010071000
"2022-02-28 02:01:11","2022-02-28",13.93,1646013671000
"2022-02-28 03:01:11","2022-02-28",14.65,1646017271000
"2022-02-28 04:01:11","2022-02-28",14.22,1646020871000
"2022-02-28 05:01:11","2022-02-28",13.28,1646024471000
"2022-02-28 06:01:11","2022-02-28",14.2,1646028071000
"2022-02-28 07:01:11","2022-02-28",13.66,1646031671000
"2022-02-28 08:01:11","2022-02-28",14.17,1646035271000
"2022-02-28 09:01:11","2022-02-28",13.37,1646038871000
"2022-02-28 10:01:11","2022-02-28",13.67,1646042471000
"2022-02-28 11:01:11","2022-02-28",12.85,1646046071000
"2022-02-28 12:01:11","2022-02-28",12.61,1646049671000
"2022-02-28 13:01:11","2022-02-28",12.37,1646053271000
"2022-02-28 14:01:11","2022-02-28",12.19,1646056871000
"2022-02-28 15:01:11","2022-02-28",11.27,1646060471000
"2022-02-28 16:01:11","2022-02-28",11.94,1646064071000
"2022-02-28 17:01:11","2022-02-28",11.84,1646067671000
"2022-02-28 18:01:11","2022-02-28",12.27,1646071271000
"2022-02-28 19:01:11","2022-02-28",12.16,1646074871000
"2022-02-28 20:01:11","2022-02-28",12.38,1646078471000
"2022-02-28 21:01:11","2022-02-28",14.13,1646082071000
"2022-02-28 22:01:11","2022-02-28",15.4,1646085671000
"2022-02-28 23:01:11","2022-02-28",12.53,1646089271000
"2022-03-01 00:01:11","2022-03-01",14.36,1646092871000
"2022-03-01 01:01:11","2022-03-01",14.58,1646096471000
"2022-03-01 02:01:11","2022-03-01",12.63,1646100071000
"2022-03-01 03:01:11","2022-03-01",12.81,1646103671000
"2022-03-01 04:01:11","2022-03-01",12.46,1646107271000
"2022-03-01 05:01:11","2022-03-01",13.36,1646110871000
"2022-03-01 06:01:11","2022-03-01",11.52,1646114471000
"2022-03-01 07:01:11","2022-03-01",11.73,1646118071000
"2022-03-01 08:01:11","2022-03-01",11.92,1646121671000
"2022-03-01 09:01:11","2022-03-01",13.63,1646125271000
"2022-03-01 10:01:11","2022-03-01",11.6,1646128871000
"2022-03-01 11:01:11","2022-03-01",11.07,1646132471000
"2022-03-01 12:01:11","2022-03-01",10.78,1646136071000
"2022-03-01 13:01:11","2022-03-01",10.81,1646139671000
"2022-03-01 14:01:11","2022-03-01",10.85,1646143271000
"2022-03-01 15:01:11","2022-03-01",11.57,1646146871000
"2022-03-01 16:01:11","2022-03-01",10.91,1646150471000
"2022-03-01 17:01:11","2022-03-01",11.23,1646154071000
"2022-03-01 18:01:11","2022-03-01",11.73,1646157671000
"2022-03-01 19:01:11","2022-03-01",11.9,1646161271000
"2022-03-01 20:01:11","2022-03-01",12.73,1646164871000
"2022-03-01 21:01:11","2022-03-01",13.03,1646168471000
"2022-03-01 22:01:11","2022-03-01",13.08,1646172071000
"2022-03-01 23:01:11","2022-03-01",13.94,1646175671000
"2022-03-02 00:01:11","2022-03-02",17.05,1646179271000
"2022-03-02 01:01:11","2022-03-02",17.04,1646182871000
"2022-03-02 02:01:11","2022-03-02",16.76,1646186471000
"2022-03-02 03:01:11","2022-03-02",20.04,1646190071000
"2022-03-02 04:01:11","2022-03-02",18.96,1646193671000
"2022-03-02 05:01:12","2022-03-02",18.49,1646197272000
"2022-03-02 06:01:11","2022-03-02",16.63,1646200871000
"2022-03-02 07:01:11","2022-03-02",18.35,1646204471000
"2022-03-02 08:01:11","2022-03-02",16.67,1646208071000
"2022-03-02 09:01:11","2022-03-02",16.74,1646211671000
"2022-03-02 10:01:11","2022-03-02",16.32,1646215271000
"2022-03-02 11:01:11","2022-03-02",14.79,1646218871000
"2022-03-02 12:01:11","2022-03-02",16.16,1646222471000
"2022-03-02 13:01:11","2022-03-02",19.3,1646226071000
"2022-03-02 14:01:11","2022-03-02",19.03,1646229671000
"2022-03-02 15:01:11","2022-03-02",23.96,1646233271000
"2022-03-02 16:01:11","2022-03-02",23.06,1646236871000
"2022-03-02 17:01:11","2022-03-02",23.48,1646240471000
"2022-03-02 18:01:11","2022-03-02",22.31,1646244071000
"2022-03-02 19:01:11","2022-03-02",22.51,1646247671000
"2022-03-02 20:01:11","2022-03-02",21.27,1646251271000
"2022-03-02 21:01:11","2022-03-02",20.69,1646254871000
"2022-03-02 22:01:11","2022-03-02",22.79,1646258471000
"2022-03-02 23:01:11","2022-03-02",23.19,1646262071000
"2022-03-03 00:01:11","2022-03-03",25.76,1646265671000
"2022-03-03 01:01:11","2022-03-03",26.81,1646269271000
"2022-03-03 02:01:11","2022-03-03",27.84,1646272871000
"2022-03-03 03:01:11","2022-03-03",30.18,1646276471000
"2022-03-03 04:01:11","2022-03-03",31.99,1646280071000
"2022-03-03 05:01:11","2022-03-03",36.35,1646283671000
"2022-03-03 06:01:11","2022-03-03",32.64,1646287271000
"2022-03-03 07:01:11","2022-03-03",37.2,1646290871000
"2022-03-03 08:01:11","2022-03-03",38.56,1646294471000
"2022-03-03 09:01:11","2022-03-03",37.68,1646298071000
"2022-03-03 10:01:11","2022-03-03",39.77,1646301671000
"2022-03-03 11:01:11","2022-03-03",41.25,1646305271000
"2022-03-03 12:01:11","2022-03-03",38.85,1646308871000
"2022-03-03 13:01:11","2022-03-03",39.24,1646312471000
"2022-03-03 14:01:11","2022-03-03",38.27,1646316071000
"2022-03-03 15:01:11","2022-03-03",36.8,1646319671000
