"datetime","date","do-i-subdaily-mgL","epoch"
"2021-01-03 16:01:58","2021-01-03",10.02,1609689718000
"2021-01-03 16:16:58","2021-01-03",9.97,1609690618000
"2021-01-03 16:31:59","2021-01-03",10.01,1609691519000
"2021-01-03 16:46:58","2021-01-03",9.95,1609692418000
"2021-01-03 17:01:57","2021-01-03",9.96,1609693317000
"2021-01-03 17:16:57","2021-01-03",9.98,1609694217000
"2021-01-03 17:31:58","2021-01-03",10.04,1609695118000
"2021-01-03 17:46:58","2021-01-03",10.11,1609696018000
"2021-01-03 18:01:58","2021-01-03",10.19,1609696918000
"2021-01-03 18:16:58","2021-01-03",10.29,1609697818000
"2021-01-03 18:31:58","2021-01-03",10.34,1609698718000
"2021-01-03 18:46:58","2021-01-03",10.36,1609699618000
"2021-01-03 19:01:59","2021-01-03",10.43,1609700519000
"2021-01-03 19:16:58","2021-01-03",10.45,1609701418000
"2021-01-03 19:31:58","2021-01-03",10.49,1609702318000
"2021-01-03 19:46:58","2021-01-03",10.55,1609703218000
"2021-01-03 20:01:58","2021-01-03",10.6,1609704118000
"2021-01-03 20:16:57","2021-01-03",10.7,1609705017000
"2021-01-03 20:31:57","2021-01-03",10.75,1609705917000
"2021-01-03 20:46:58","2021-01-03",10.84,1609706818000
"2021-01-03 21:01:58","2021-01-03",10.91,1609707718000
"2021-01-03 21:16:58","2021-01-03",11.0,1609708618000
"2021-01-03 21:31:58","2021-01-03",11.05,1609709518000
"2021-01-03 21:46:57","2021-01-03",11.1,1609710417000
"2021-01-03 22:01:58","2021-01-03",11.14,1609711318000
"2021-01-03 22:16:58","2021-01-03",11.16,1609712218000
"2021-01-03 22:31:59","2021-01-03",11.22,1609713119000
"2021-01-03 22:46:58","2021-01-03",11.24,1609714018000
"2021-01-03 23:01:58","2021-01-03",11.26,1609714918000
"2021-01-03 23:16:59","2021-01-03",11.21,1609715819000
"2021-01-03 23:31:59","2021-01-03",11.11,1609716719000
"2021-01-03 23:46:59","2021-01-03",11.05,1609717619000
"2021-01-04 00:01:58","2021-01-04",10.99,1609718518000
"2021-01-04 00:16:59","2021-01-04",10.82,1609719419000
"2021-01-04 00:31:59","2021-01-04",10.69,1609720319000
"2021-01-04 00:46:58","2021-01-04",10.63,1609721218000
"2021-01-04 01:01:58","2021-01-04",10.54,1609722118000
"2021-01-04 01:16:58","2021-01-04",10.46,1609723018000
"2021-01-04 01:31:58","2021-01-04",10.33,1609723918000
"2021-01-04 01:46:59","2021-01-04",10.3,1609724819000
"2021-01-04 02:01:59","2021-01-04",10.27,1609725719000
"2021-01-04 02:16:58","2021-01-04",10.25,1609726618000
"2021-01-04 02:31:59","2021-01-04",10.24,1609727519000
"2021-01-04 02:46:59","2021-01-04",10.24,1609728419000
"2021-01-04 03:01:58","2021-01-04",10.19,1609729318000
"2021-01-04 03:16:58","2021-01-04",10.2,1609730218000
"2021-01-04 03:31:58","2021-01-04",10.16,1609731118000
"2021-01-04 03:46:58","2021-01-04",10.18,1609732018000
"2021-01-04 04:01:59","2021-01-04",10.14,1609732919000
"2021-01-04 04:16:58","2021-01-04",10.13,1609733818000
"2021-01-04 04:31:59","2021-01-04",10.11,1609734719000
"2021-01-04 04:46:58","2021-01-04",10.11,1609735618000
"2021-01-04 05:01:58","2021-01-04",10.08,1609736518000
"2021-01-04 05:16:58","2021-01-04",10.04,1609737418000
"2021-01-04 05:31:59","2021-01-04",10.05,1609738319000
"2021-01-04 05:46:58","2021-01-04",10.09,1609739218000
"2021-01-04 06:01:58","2021-01-04",10.21,1609740118000
"2021-01-04 06:16:58","2021-01-04",10.31,1609741018000
"2021-01-04 06:31:58","2021-01-04",10.42,1609741918000
"2021-01-04 06:46:59","2021-01-04",10.49,1609742819000
"2021-01-04 07:01:59","2021-01-04",10.52,1609743719000
"2021-01-04 07:16:58","2021-01-04",10.6,1609744618000
"2021-01-04 07:31:59","2021-01-04",10.64,1609745519000
"2021-01-04 07:46:59","2021-01-04",10.66,1609746419000
"2021-01-04 08:01:59","2021-01-04",10.69,1609747319000
"2021-01-04 08:16:58","2021-01-04",10.73,1609748218000
"2021-01-04 08:31:58","2021-01-04",10.82,1609749118000
"2021-01-04 08:46:58","2021-01-04",10.87,1609750018000
"2021-01-04 09:01:58","2021-01-04",10.95,1609750918000
"2021-01-04 09:16:58","2021-01-04",11.04,1609751818000
"2021-01-04 09:31:58","2021-01-04",11.14,1609752718000
"2021-01-04 09:46:58","2021-01-04",11.17,1609753618000
"2021-01-04 10:01:58","2021-01-04",11.21,1609754518000
"2021-01-04 10:16:59","2021-01-04",11.29,1609755419000
"2021-01-04 10:31:58","2021-01-04",11.37,1609756318000
"2021-01-04 10:46:58","2021-01-04",11.37,1609757218000
"2021-01-04 11:01:59","2021-01-04",11.38,1609758119000
"2021-01-04 11:16:58","2021-01-04",11.38,1609759018000
"2021-01-04 11:31:58","2021-01-04",11.37,1609759918000
"2021-01-04 11:46:58","2021-01-04",11.34,1609760818000
"2021-01-04 12:01:58","2021-01-04",11.33,1609761718000
"2021-01-04 12:16:58","2021-01-04",11.24,1609762618000
"2021-01-04 12:31:58","2021-01-04",11.2,1609763518000
"2021-01-04 12:46:58","2021-01-04",11.13,1609764418000
"2021-01-04 13:01:58","2021-01-04",11.0,1609765318000
"2021-01-04 13:16:58","2021-01-04",10.95,1609766218000
"2021-01-04 13:31:58","2021-01-04",10.84,1609767118000
"2021-01-04 13:46:59","2021-01-04",10.77,1609768019000
"2021-01-04 14:01:58","2021-01-04",10.68,1609768918000
"2021-01-04 14:16:58","2021-01-04",10.51,1609769818000
"2021-01-04 14:31:59","2021-01-04",10.46,1609770719000
"2021-01-04 14:46:59","2021-01-04",10.41,1609771619000
"2021-01-04 15:01:58","2021-01-04",10.38,1609772518000
"2021-01-04 15:16:58","2021-01-04",10.35,1609773418000
"2021-01-04 15:31:57","2021-01-04",10.34,1609774317000
"2021-01-04 15:46:57","2021-01-04",10.28,1609775217000
"2021-01-04 16:01:58","2021-01-04",10.29,1609776118000
"2021-01-04 16:16:58","2021-01-04",10.31,1609777018000
"2021-01-04 16:31:58","2021-01-04",10.29,1609777918000
"2021-01-04 16:46:58","2021-01-04",10.2,1609778818000
"2021-01-04 17:01:58","2021-01-04",10.18,1609779718000
"2021-01-04 17:16:58","2021-01-04",10.21,1609780618000
"2021-01-04 17:31:58","2021-01-04",10.19,1609781518000
"2021-01-04 17:46:57","2021-01-04",10.22,1609782417000
"2021-01-04 18:01:57","2021-01-04",10.23,1609783317000
"2021-01-04 18:16:58","2021-01-04",10.3,1609784218000
"2021-01-04 18:31:58","2021-01-04",10.37,1609785118000
"2021-01-04 18:46:57","2021-01-04",10.46,1609786017000
"2021-01-04 19:01:58","2021-01-04",10.67,1609786918000
"2021-01-04 19:16:58","2021-01-04",10.58,1609787818000
"2021-01-04 19:31:58","2021-01-04",10.62,1609788718000
"2021-01-04 19:46:58","2021-01-04",10.69,1609789618000
"2021-01-04 20:01:58","2021-01-04",10.73,1609790518000
"2021-01-04 20:16:58","2021-01-04",10.76,1609791418000
"2021-01-04 20:31:58","2021-01-04",10.82,1609792318000
"2021-01-04 20:46:58","2021-01-04",10.9,1609793218000
"2021-01-04 21:01:58","2021-01-04",10.98,1609794118000
"2021-01-04 21:16:58","2021-01-04",11.06,1609795018000
"2021-01-04 21:31:58","2021-01-04",11.15,1609795918000
"2021-01-04 21:46:58","2021-01-04",11.23,1609796818000
"2021-01-04 22:01:58","2021-01-04",11.31,1609797718000
"2021-01-04 22:16:58","2021-01-04",11.39,1609798618000
"2021-01-04 22:31:58","2021-01-04",11.43,1609799518000
"2021-01-04 22:46:58","2021-01-04",11.72,1609800418000
"2021-01-04 23:01:59","2021-01-04",11.59,1609801319000
"2021-01-04 23:16:59","2021-01-04",11.5,1609802219000
"2021-01-04 23:31:58","2021-01-04",11.53,1609803118000
"2021-01-04 23:46:59","2021-01-04",11.49,1609804019000
"2021-01-05 00:01:59","2021-01-05",11.47,1609804919000
"2021-01-05 00:16:58","2021-01-05",11.35,1609805818000
"2021-01-05 00:31:58","2021-01-05",11.3,1609806718000
"2021-01-05 00:46:58","2021-01-05",11.19,1609807618000
"2021-01-05 01:01:59","2021-01-05",11.05,1609808519000
"2021-01-05 01:16:58","2021-01-05",10.96,1609809418000
"2021-01-05 01:31:58","2021-01-05",10.96,1609810318000
"2021-01-05 01:46:58","2021-01-05",10.85,1609811218000
"2021-01-05 02:01:58","2021-01-05",10.64,1609812118000
"2021-01-05 02:16:58","2021-01-05",10.54,1609813018000
"2021-01-05 02:31:58","2021-01-05",10.51,1609813918000
"2021-01-05 02:46:58","2021-01-05",10.48,1609814818000
"2021-01-05 03:01:58","2021-01-05",10.48,1609815718000
"2021-01-05 03:16:58","2021-01-05",10.48,1609816618000
"2021-01-05 03:31:57","2021-01-05",10.45,1609817517000
"2021-01-05 03:46:58","2021-01-05",10.45,1609818418000
"2021-01-05 04:01:57","2021-01-05",10.43,1609819317000
"2021-01-05 04:16:58","2021-01-05",10.41,1609820218000
"2021-01-05 04:31:58","2021-01-05",10.39,1609821118000
"2021-01-05 04:46:58","2021-01-05",10.4,1609822018000
"2021-01-05 05:01:59","2021-01-05",10.35,1609822919000
"2021-01-05 05:16:58","2021-01-05",10.42,1609823818000
"2021-01-05 05:31:58","2021-01-05",10.37,1609824718000
"2021-01-05 05:46:59","2021-01-05",10.4,1609825619000
"2021-01-05 06:01:58","2021-01-05",10.38,1609826518000
"2021-01-05 06:16:59","2021-01-05",10.37,1609827419000
"2021-01-05 06:31:58","2021-01-05",10.45,1609828318000
"2021-01-05 06:46:58","2021-01-05",10.56,1609829218000
"2021-01-05 07:01:59","2021-01-05",10.66,1609830119000
"2021-01-05 07:16:58","2021-01-05",10.7,1609831018000
"2021-01-05 07:31:58","2021-01-05",10.74,1609831918000
"2021-01-05 07:46:58","2021-01-05",10.83,1609832818000
"2021-01-05 08:01:58","2021-01-05",10.89,1609833718000
"2021-01-05 08:16:58","2021-01-05",10.95,1609834618000
"2021-01-05 08:31:58","2021-01-05",10.95,1609835518000
"2021-01-05 08:46:58","2021-01-05",10.99,1609836418000
"2021-01-05 09:01:58","2021-01-05",11.04,1609837318000
"2021-01-05 09:16:58","2021-01-05",11.12,1609838218000
"2021-01-05 09:31:59","2021-01-05",11.16,1609839119000
"2021-01-05 09:46:59","2021-01-05",11.23,1609840019000
"2021-01-05 10:01:58","2021-01-05",11.27,1609840918000
"2021-01-05 10:16:58","2021-01-05",11.47,1609841818000
"2021-01-05 10:31:58","2021-01-05",11.54,1609842718000
"2021-01-05 10:46:58","2021-01-05",11.54,1609843618000
"2021-01-05 11:01:58","2021-01-05",11.55,1609844518000
"2021-01-05 11:16:58","2021-01-05",11.68,1609845418000
"2021-01-05 11:31:58","2021-01-05",11.65,1609846318000
"2021-01-05 11:46:58","2021-01-05",11.68,1609847218000
"2021-01-05 12:01:58","2021-01-05",11.7,1609848118000
"2021-01-05 12:16:58","2021-01-05",11.72,1609849018000
"2021-01-05 12:31:58","2021-01-05",11.71,1609849918000
"2021-01-05 12:46:58","2021-01-05",11.64,1609850818000
"2021-01-05 13:01:58","2021-01-05",11.57,1609851718000
"2021-01-05 13:16:58","2021-01-05",11.53,1609852618000
"2021-01-05 13:31:58","2021-01-05",11.42,1609853518000
"2021-01-05 13:46:58","2021-01-05",11.3,1609854418000
"2021-01-05 14:01:58","2021-01-05",11.14,1609855318000
"2021-01-05 14:16:58","2021-01-05",11.16,1609856218000
"2021-01-05 14:31:59","2021-01-05",11.05,1609857119000
"2021-01-05 14:46:58","2021-01-05",10.92,1609858018000
"2021-01-05 15:01:59","2021-01-05",10.81,1609858919000
"2021-01-05 15:16:58","2021-01-05",10.71,1609859818000
"2021-01-05 15:31:58","2021-01-05",10.69,1609860718000
"2021-01-05 15:46:58","2021-01-05",10.67,1609861618000
"2021-01-05 16:01:57","2021-01-05",10.62,1609862517000
"2021-01-05 16:16:59","2021-01-05",10.6,1609863419000
"2021-01-05 16:31:59","2021-01-05",10.57,1609864319000
"2021-01-08 12:13:18","2021-01-08",11.31,1610107998000
"2021-01-08 12:16:55","2021-01-08",11.33,1610108215000
"2021-01-08 12:22:06","2021-01-08",11.33,1610108526000
"2021-01-08 12:31:56","2021-01-08",11.34,1610109116000
"2021-01-08 12:46:56","2021-01-08",11.39,1610110016000
"2021-01-08 13:01:55","2021-01-08",11.43,1610110915000
"2021-01-08 13:16:55","2021-01-08",11.48,1610111815000
"2021-01-08 13:31:55","2021-01-08",11.56,1610112715000
"2021-01-08 13:46:56","2021-01-08",11.61,1610113616000
"2021-01-08 14:01:55","2021-01-08",11.66,1610114515000
"2021-01-08 14:16:56","2021-01-08",11.65,1610115416000
"2021-01-08 14:31:55","2021-01-08",11.64,1610116315000
"2021-01-08 14:46:56","2021-01-08",11.64,1610117216000
"2021-01-08 15:01:55","2021-01-08",11.66,1610118115000
"2021-01-08 15:16:55","2021-01-08",11.65,1610119015000
"2021-01-08 15:31:55","2021-01-08",11.61,1610119915000
"2021-01-08 15:46:55","2021-01-08",11.61,1610120815000
"2021-01-08 16:01:55","2021-01-08",11.57,1610121715000
"2021-01-08 16:16:55","2021-01-08",11.47,1610122615000
"2021-01-08 16:31:55","2021-01-08",11.44,1610123515000
"2021-01-08 16:46:55","2021-01-08",11.4,1610124415000
"2021-01-08 17:01:55","2021-01-08",11.34,1610125315000
"2021-01-08 17:16:55","2021-01-08",11.26,1610126215000
"2021-01-08 17:31:55","2021-01-08",11.18,1610127115000
"2021-01-08 17:46:55","2021-01-08",11.28,1610128015000
"2021-01-08 18:01:55","2021-01-08",11.09,1610128915000
"2021-01-08 18:16:55","2021-01-08",10.84,1610129815000
"2021-01-08 18:31:55","2021-01-08",10.78,1610130715000
"2021-01-08 18:46:55","2021-01-08",10.7,1610131615000
"2021-01-08 19:01:55","2021-01-08",10.7,1610132515000
"2021-01-08 19:16:55","2021-01-08",10.64,1610133415000
"2021-01-08 19:31:55","2021-01-08",10.61,1610134315000
"2021-01-08 19:46:55","2021-01-08",10.63,1610135215000
"2021-01-08 20:01:55","2021-01-08",10.57,1610136115000
"2021-01-08 20:16:55","2021-01-08",10.57,1610137015000
"2021-01-08 20:31:55","2021-01-08",10.53,1610137915000
"2021-01-08 20:46:55","2021-01-08",10.53,1610138815000
"2021-01-08 21:01:55","2021-01-08",10.58,1610139715000
"2021-01-08 21:16:55","2021-01-08",10.56,1610140615000
"2021-01-08 21:31:55","2021-01-08",10.58,1610141515000
"2021-01-08 21:46:55","2021-01-08",10.57,1610142415000
"2021-01-08 22:01:55","2021-01-08",10.59,1610143315000
"2021-01-08 22:16:55","2021-01-08",10.65,1610144215000
"2021-01-08 22:31:55","2021-01-08",10.71,1610145115000
"2021-01-08 22:46:55","2021-01-08",10.78,1610146015000
"2021-01-08 23:01:55","2021-01-08",10.83,1610146915000
"2021-01-08 23:16:55","2021-01-08",10.86,1610147815000
"2021-01-08 23:31:55","2021-01-08",10.95,1610148715000
"2021-01-08 23:46:55","2021-01-08",11.0,1610149615000
"2021-01-09 00:01:55","2021-01-09",11.03,1610150515000
"2021-01-09 00:16:55","2021-01-09",11.06,1610151415000
"2021-01-09 00:31:55","2021-01-09",11.1,1610152315000
"2021-01-09 00:46:55","2021-01-09",11.18,1610153215000
"2021-01-09 01:01:55","2021-01-09",11.23,1610154115000
"2021-01-09 01:16:55","2021-01-09",11.3,1610155015000
"2021-01-09 01:31:55","2021-01-09",11.33,1610155915000
"2021-01-09 01:46:55","2021-01-09",11.38,1610156815000
"2021-01-09 02:01:55","2021-01-09",11.43,1610157715000
"2021-01-09 02:16:55","2021-01-09",11.48,1610158615000
"2021-01-09 02:31:55","2021-01-09",11.49,1610159515000
"2021-01-09 02:46:55","2021-01-09",11.47,1610160415000
"2021-01-09 03:01:55","2021-01-09",11.5,1610161315000
"2021-01-09 03:16:55","2021-01-09",11.48,1610162215000
"2021-01-09 03:31:55","2021-01-09",11.51,1610163115000
"2021-01-09 03:46:55","2021-01-09",11.47,1610164015000
"2021-01-09 04:01:55","2021-01-09",11.48,1610164915000
"2021-01-09 04:16:55","2021-01-09",11.41,1610165815000
"2021-01-09 04:31:55","2021-01-09",11.33,1610166715000
"2021-01-09 04:46:55","2021-01-09",11.34,1610167615000
"2021-01-09 05:01:55","2021-01-09",11.29,1610168515000
"2021-01-09 05:16:55","2021-01-09",11.21,1610169415000
"2021-01-09 05:31:55","2021-01-09",11.12,1610170315000
"2021-01-09 05:46:55","2021-01-09",11.09,1610171215000
"2021-01-09 06:01:55","2021-01-09",11.02,1610172115000
"2021-01-09 06:16:55","2021-01-09",10.97,1610173015000
"2021-01-09 06:31:55","2021-01-09",10.82,1610173915000
"2021-01-09 06:46:55","2021-01-09",10.75,1610174815000
"2021-01-09 07:01:55","2021-01-09",10.69,1610175715000
"2021-01-09 07:16:55","2021-01-09",10.69,1610176615000
"2021-01-09 07:31:55","2021-01-09",10.67,1610177515000
"2021-01-09 07:46:55","2021-01-09",10.64,1610178415000
"2021-01-09 08:01:55","2021-01-09",10.64,1610179315000
"2021-01-09 08:16:55","2021-01-09",10.6,1610180215000
"2021-01-09 08:31:55","2021-01-09",10.62,1610181115000
"2021-01-09 08:46:55","2021-01-09",10.62,1610182015000
"2021-01-09 09:01:55","2021-01-09",10.54,1610182915000
"2021-01-09 09:16:55","2021-01-09",10.57,1610183815000
"2021-01-09 09:31:55","2021-01-09",10.54,1610184715000
"2021-01-09 09:46:55","2021-01-09",10.6,1610185615000
"2021-01-09 10:01:55","2021-01-09",10.57,1610186515000
"2021-01-09 10:16:55","2021-01-09",10.57,1610187415000
"2021-01-09 10:31:55","2021-01-09",10.6,1610188315000
"2021-01-09 10:46:55","2021-01-09",10.65,1610189215000
"2021-01-09 11:01:55","2021-01-09",10.76,1610190115000
"2021-01-09 11:16:55","2021-01-09",10.84,1610191015000
