"datetime","date","level-i-900-m-qualified","epoch"
"2020-04-15 04:15:00","2020-04-15",0.122,1586924100000
"2020-04-15 04:30:00","2020-04-15",0.122,1586925000000
"2020-04-15 04:45:00","2020-04-15",0.123,1586925900000
"2020-04-15 05:00:00","2020-04-15",0.122,1586926800000
"2020-04-15 05:15:00","2020-04-15",0.121,1586927700000
"2020-04-15 05:30:00","2020-04-15",0.121,1586928600000
"2020-04-15 05:45:00","2020-04-15",0.122,1586929500000
"2020-04-15 06:00:00","2020-04-15",0.122,1586930400000
"2020-04-15 06:15:00","2020-04-15",0.121,1586931300000
"2020-04-15 06:30:00","2020-04-15",0.122,1586932200000
"2020-04-15 06:45:00","2020-04-15",0.12,1586933100000
"2020-04-15 07:00:00","2020-04-15",0.12,1586934000000
"2020-04-15 07:15:00","2020-04-15",0.121,1586934900000
"2020-04-15 07:30:00","2020-04-15",0.121,1586935800000
"2020-04-15 07:45:00","2020-04-15",0.121,1586936700000
"2020-04-15 08:00:00","2020-04-15",0.121,1586937600000
"2020-04-15 08:15:00","2020-04-15",0.121,1586938500000
"2020-04-15 08:30:00","2020-04-15",0.121,1586939400000
"2020-04-15 08:45:00","2020-04-15",0.122,1586940300000
"2020-04-15 09:00:00","2020-04-15",0.121,1586941200000
"2020-04-15 09:15:00","2020-04-15",0.121,1586942100000
"2020-04-15 09:30:00","2020-04-15",0.122,1586943000000
"2020-04-15 09:45:00","2020-04-15",0.122,1586943900000
"2020-04-15 10:00:00","2020-04-15",0.123,1586944800000
"2020-04-15 10:15:00","2020-04-15",0.122,1586945700000
"2020-04-15 10:30:00","2020-04-15",0.122,1586946600000
"2020-04-15 10:45:00","2020-04-15",0.123,1586947500000
"2020-04-15 11:00:00","2020-04-15",0.122,1586948400000
"2020-04-15 11:15:00","2020-04-15",0.122,1586949300000
"2020-04-15 11:30:00","2020-04-15",0.123,1586950200000
"2020-04-15 11:45:00","2020-04-15",0.123,1586951100000
"2020-04-15 12:00:00","2020-04-15",0.123,1586952000000
"2020-04-15 12:15:00","2020-04-15",0.124,1586952900000
"2020-04-15 12:30:00","2020-04-15",0.124,1586953800000
"2020-04-15 12:45:00","2020-04-15",0.124,1586954700000
"2020-04-15 13:00:00","2020-04-15",0.124,1586955600000
"2020-04-15 13:15:00","2020-04-15",0.124,1586956500000
"2020-04-15 13:30:00","2020-04-15",0.124,1586957400000
"2020-04-15 13:45:00","2020-04-15",0.124,1586958300000
"2020-04-15 14:00:00","2020-04-15",0.124,1586959200000
"2020-04-15 14:15:00","2020-04-15",0.124,1586960100000
"2020-04-15 14:30:00","2020-04-15",0.125,1586961000000
"2020-04-15 14:45:00","2020-04-15",0.125,1586961900000
"2020-04-15 15:00:00","2020-04-15",0.125,1586962800000
"2020-04-15 15:15:00","2020-04-15",0.126,1586963700000
"2020-04-15 15:30:00","2020-04-15",0.125,1586964600000
"2020-04-15 15:45:00","2020-04-15",0.125,1586965500000
"2020-04-15 16:00:00","2020-04-15",0.125,1586966400000
"2020-04-15 16:15:00","2020-04-15",0.126,1586967300000
"2020-04-15 16:30:00","2020-04-15",0.126,1586968200000
"2020-04-15 16:45:00","2020-04-15",0.127,1586969100000
"2020-04-15 17:00:00","2020-04-15",0.126,1586970000000
"2020-04-15 17:15:00","2020-04-15",0.125,1586970900000
"2020-04-15 17:30:00","2020-04-15",0.126,1586971800000
"2020-04-15 17:45:00","2020-04-15",0.126,1586972700000
"2020-04-15 18:00:00","2020-04-15",0.126,1586973600000
"2020-04-15 18:15:00","2020-04-15",0.125,1586974500000
"2020-04-15 18:30:00","2020-04-15",0.126,1586975400000
"2020-04-15 18:45:00","2020-04-15",0.125,1586976300000
"2020-04-15 19:00:00","2020-04-15",0.124,1586977200000
"2020-04-15 19:15:00","2020-04-15",0.124,1586978100000
"2020-04-15 19:30:00","2020-04-15",0.125,1586979000000
"2020-04-15 19:45:00","2020-04-15",0.126,1586979900000
"2020-04-15 20:00:00","2020-04-15",0.125,1586980800000
"2020-04-15 20:15:00","2020-04-15",0.124,1586981700000
"2020-04-15 20:30:00","2020-04-15",0.125,1586982600000
"2020-04-15 20:45:00","2020-04-15",0.125,1586983500000
"2020-04-15 21:00:00","2020-04-15",0.124,1586984400000
"2020-04-15 21:15:00","2020-04-15",0.125,1586985300000
"2020-04-15 21:30:00","2020-04-15",0.124,1586986200000
"2020-04-15 21:45:00","2020-04-15",0.124,1586987100000
"2020-04-15 22:00:00","2020-04-15",0.124,1586988000000
"2020-04-15 22:15:00","2020-04-15",0.124,1586988900000
"2020-04-15 22:30:00","2020-04-15",0.124,1586989800000
"2020-04-15 22:45:00","2020-04-15",0.124,1586990700000
"2020-04-15 23:00:00","2020-04-15",0.124,1586991600000
"2020-04-15 23:15:00","2020-04-15",0.124,1586992500000
"2020-04-15 23:30:00","2020-04-15",0.123,1586993400000
"2020-04-15 23:45:00","2020-04-15",0.123,1586994300000
"2020-04-16 00:00:00","2020-04-16",0.124,1586995200000
"2020-04-16 00:15:00","2020-04-16",0.123,1586996100000
"2020-04-16 00:30:00","2020-04-16",0.123,1586997000000
"2020-04-16 00:45:00","2020-04-16",0.122,1586997900000
"2020-04-16 01:00:00","2020-04-16",0.121,1586998800000
"2020-04-16 01:15:00","2020-04-16",0.123,1586999700000
"2020-04-16 01:30:00","2020-04-16",0.122,1587000600000
"2020-04-16 01:45:00","2020-04-16",0.122,1587001500000
"2020-04-16 02:00:00","2020-04-16",0.122,1587002400000
"2020-04-16 02:15:00","2020-04-16",0.122,1587003300000
"2020-04-16 02:30:00","2020-04-16",0.122,1587004200000
"2020-04-16 02:45:00","2020-04-16",0.121,1587005100000
"2020-04-16 03:00:00","2020-04-16",0.119,1587006000000
"2020-04-16 03:15:00","2020-04-16",0.12,1587006900000
"2020-04-16 03:30:00","2020-04-16",0.12,1587007800000
"2020-04-16 03:45:00","2020-04-16",0.121,1587008700000
"2020-04-16 04:00:00","2020-04-16",0.12,1587009600000
"2020-04-16 04:15:00","2020-04-16",0.12,1587010500000
"2020-04-16 04:30:00","2020-04-16",0.119,1587011400000
"2020-04-16 04:45:00","2020-04-16",0.12,1587012300000
"2020-04-16 05:00:00","2020-04-16",0.119,1587013200000
"2020-04-16 05:15:00","2020-04-16",0.119,1587014100000
"2020-04-16 05:30:00","2020-04-16",0.118,1587015000000
