"datetime","date","amm-i-subdaily-mgL","epoch"
"2018-01-05 10:16:51","2018-01-05",114.1,1515147411000
"2018-01-05 10:31:52","2018-01-05",109.6,1515148312000
"2018-01-05 10:46:52","2018-01-05",117.3,1515149212000
"2018-01-05 11:01:51","2018-01-05",103.2,1515150111000
"2018-01-05 11:16:51","2018-01-05",110.1,1515151011000
"2018-01-05 11:31:51","2018-01-05",107.2,1515151911000
"2018-01-05 11:46:52","2018-01-05",117.6,1515152812000
"2018-01-05 12:01:52","2018-01-05",129.4,1515153712000
"2018-01-05 12:16:51","2018-01-05",120.0,1515154611000
"2018-01-05 12:31:51","2018-01-05",130.3,1515155511000
"2018-01-05 12:46:51","2018-01-05",152.1,1515156411000
"2018-01-05 13:01:51","2018-01-05",152.5,1515157311000
"2018-01-05 13:16:52","2018-01-05",181.4,1515158212000
"2018-01-05 13:31:52","2018-01-05",189.8,1515159112000
"2018-01-05 13:46:52","2018-01-05",227.1,1515160012000
"2018-01-05 14:01:52","2018-01-05",239.3,1515160912000
"2018-01-05 14:16:51","2018-01-05",224.7,1515161811000
"2018-01-05 14:31:51","2018-01-05",256.3,1515162711000
"2018-01-05 14:46:52","2018-01-05",248.7,1515163612000
"2018-01-05 15:01:19","2018-01-05",259.5,1515164479000
"2018-01-05 15:16:51","2018-01-05",255.7,1515165411000
"2018-01-05 15:31:51","2018-01-05",320.9,1515166311000
"2018-01-05 15:46:52","2018-01-05",296.1,1515167212000
"2018-01-05 16:01:52","2018-01-05",327.8,1515168112000
"2018-01-05 16:16:51","2018-01-05",307.2,1515169011000
"2018-01-05 16:31:51","2018-01-05",322.1,1515169911000
"2018-01-05 16:46:52","2018-01-05",355.5,1515170812000
"2018-01-05 17:01:51","2018-01-05",328.8,1515171711000
"2018-01-05 17:16:51","2018-01-05",338.7,1515172611000
"2018-01-05 17:31:51","2018-01-05",294.1,1515173511000
"2018-01-05 17:46:51","2018-01-05",276.2,1515174411000
"2018-01-05 18:01:51","2018-01-05",255.1,1515175311000
"2018-01-05 18:16:51","2018-01-05",246.6,1515176211000
"2018-01-05 18:31:50","2018-01-05",221.6,1515177110000
"2018-01-05 18:46:51","2018-01-05",197.2,1515178011000
"2018-01-05 19:01:51","2018-01-05",204.2,1515178911000
"2018-01-05 19:16:51","2018-01-05",198.0,1515179811000
"2018-01-05 19:31:51","2018-01-05",179.8,1515180711000
"2018-01-05 19:46:51","2018-01-05",166.1,1515181611000
"2018-01-05 20:01:52","2018-01-05",157.7,1515182512000
"2018-01-05 20:16:51","2018-01-05",152.6,1515183411000
"2018-01-05 20:31:51","2018-01-05",140.5,1515184311000
"2018-01-05 20:46:51","2018-01-05",136.0,1515185211000
"2018-01-05 21:01:51","2018-01-05",124.5,1515186111000
"2018-01-05 21:16:51","2018-01-05",125.7,1515187011000
"2018-01-05 21:31:51","2018-01-05",119.0,1515187911000
"2018-01-05 21:46:51","2018-01-05",110.7,1515188811000
"2018-01-05 22:01:51","2018-01-05",112.2,1515189711000
"2018-01-05 22:16:51","2018-01-05",608.8,1515190611000
"2018-01-05 22:31:51","2018-01-05",111.8,1515191511000
"2018-01-05 22:46:51","2018-01-05",103.2,1515192411000
"2018-01-05 23:01:51","2018-01-05",103.7,1515193311000
"2018-01-05 23:16:52","2018-01-05",104.6,1515194212000
"2018-01-05 23:31:52","2018-01-05",107.0,1515195112000
"2018-01-05 23:46:51","2018-01-05",114.0,1515196011000
"2018-01-06 00:01:51","2018-01-06",122.7,1515196911000
"2018-01-06 00:16:51","2018-01-06",128.7,1515197811000
"2018-01-06 00:31:51","2018-01-06",131.6,1515198711000
"2018-01-06 00:46:51","2018-01-06",150.8,1515199611000
"2018-01-06 01:01:51","2018-01-06",164.7,1515200511000
"2018-01-06 01:16:51","2018-01-06",149.6,1515201411000
"2018-01-06 01:31:52","2018-01-06",193.8,1515202312000
"2018-01-06 01:46:51","2018-01-06",207.9,1515203211000
"2018-01-06 02:01:52","2018-01-06",205.7,1515204112000
"2018-01-06 02:16:52","2018-01-06",188.5,1515205012000
"2018-01-06 02:31:52","2018-01-06",215.5,1515205912000
"2018-01-06 02:46:52","2018-01-06",253.5,1515206812000
"2018-01-06 03:01:52","2018-01-06",270.3,1515207712000
"2018-01-06 03:16:52","2018-01-06",248.2,1515208612000
"2018-01-06 03:31:52","2018-01-06",278.1,1515209512000
"2018-01-06 03:46:51","2018-01-06",280.4,1515210411000
"2018-01-06 04:01:51","2018-01-06",280.6,1515211311000
"2018-01-06 04:16:52","2018-01-06",278.0,1515212212000
"2018-01-06 04:31:52","2018-01-06",287.2,1515213112000
"2018-01-06 04:46:51","2018-01-06",325.0,1515214011000
"2018-01-06 05:01:51","2018-01-06",343.4,1515214911000
"2018-01-06 05:16:52","2018-01-06",310.0,1515215812000
"2018-01-06 05:31:51","2018-01-06",270.1,1515216711000
"2018-01-06 05:46:51","2018-01-06",261.4,1515217611000
"2018-01-06 06:01:51","2018-01-06",237.1,1515218511000
"2018-01-06 06:16:51","2018-01-06",243.5,1515219411000
"2018-01-06 06:31:52","2018-01-06",230.5,1515220312000
"2018-01-06 06:46:52","2018-01-06",210.6,1515221212000
"2018-01-06 07:01:51","2018-01-06",189.3,1515222111000
"2018-01-06 07:16:52","2018-01-06",204.7,1515223012000
"2018-01-06 07:31:51","2018-01-06",189.2,1515223911000
"2018-01-06 07:46:52","2018-01-06",169.3,1515224812000
"2018-01-06 08:01:51","2018-01-06",157.2,1515225711000
"2018-01-06 08:16:51","2018-01-06",173.7,1515226611000
"2018-01-06 08:31:51","2018-01-06",168.8,1515227511000
"2018-01-06 08:46:51","2018-01-06",144.7,1515228411000
"2018-01-06 09:01:51","2018-01-06",138.2,1515229311000
"2018-01-06 09:16:51","2018-01-06",137.4,1515230211000
"2018-01-06 09:31:51","2018-01-06",140.6,1515231111000
"2018-01-06 09:46:51","2018-01-06",123.8,1515232011000
"2018-01-06 10:01:51","2018-01-06",120.9,1515232911000
"2018-01-06 10:16:51","2018-01-06",110.9,1515233811000
"2018-01-06 10:31:51","2018-01-06",117.4,1515234711000
"2018-01-06 10:46:51","2018-01-06",114.3,1515235611000
"2018-01-06 11:01:51","2018-01-06",107.1,1515236511000
"2018-01-06 11:16:51","2018-01-06",107.4,1515237411000
"2018-01-06 11:31:51","2018-01-06",107.7,1515238311000
"2018-01-06 11:46:51","2018-01-06",108.4,1515239211000
"2018-01-06 12:01:51","2018-01-06",109.0,1515240111000
"2018-01-06 12:16:51","2018-01-06",110.4,1515241011000
"2018-01-06 12:31:51","2018-01-06",107.6,1515241911000
"2018-01-06 12:46:51","2018-01-06",118.7,1515242811000
"2018-01-06 13:01:21","2018-01-06",599.9,1515243681000
"2018-01-06 13:16:51","2018-01-06",145.3,1515244611000
"2018-01-06 13:31:51","2018-01-06",132.7,1515245511000
"2018-01-06 13:46:52","2018-01-06",978.8,1515246412000
"2018-01-06 14:01:51","2018-01-06",179.3,1515247311000
"2018-01-06 14:16:52","2018-01-06",179.8,1515248212000
"2018-01-06 14:31:52","2018-01-06",177.4,1515249112000
"2018-01-06 14:46:52","2018-01-06",209.5,1515250012000
"2018-01-06 15:01:52","2018-01-06",236.3,1515250912000
"2018-01-06 15:16:51","2018-01-06",262.2,1515251811000
"2018-01-06 15:31:51","2018-01-06",265.9,1515252711000
"2018-01-06 15:46:52","2018-01-06",262.4,1515253612000
"2018-01-06 16:01:52","2018-01-06",271.1,1515254512000
