"datetime","date","ph-i-subdaily","epoch"
"2019-01-05 23:16:51","2019-01-05",3.38,1546730211000
"2019-01-05 23:31:52","2019-01-05",3.37,1546731112000
"2019-01-05 23:46:51","2019-01-05",3.36,1546732011000
"2019-01-06 00:01:51","2019-01-06",3.36,1546732911000
"2019-01-06 00:16:51","2019-01-06",3.35,1546733811000
"2019-01-06 00:31:52","2019-01-06",3.36,1546734712000
"2019-01-06 00:46:52","2019-01-06",3.36,1546735612000
"2019-01-06 01:01:21","2019-01-06",3.39,1546736481000
"2019-01-06 01:16:52","2019-01-06",3.38,1546737412000
"2019-01-06 01:31:52","2019-01-06",3.38,1546738312000
"2019-01-06 01:46:52","2019-01-06",3.34,1546739212000
"2019-01-06 02:01:52","2019-01-06",3.36,1546740112000
"2019-01-06 02:16:52","2019-01-06",3.08,1546741012000
"2019-01-06 02:31:51","2019-01-06",3.07,1546741911000
"2019-01-06 02:46:52","2019-01-06",3.07,1546742812000
"2019-01-06 03:01:18","2019-01-06",2.94,1546743678000
"2019-01-06 03:16:52","2019-01-06",2.95,1546744612000
"2019-01-06 03:31:52","2019-01-06",2.89,1546745512000
"2019-01-06 03:46:51","2019-01-06",2.99,1546746411000
"2019-01-06 04:01:52","2019-01-06",2.94,1546747312000
"2019-01-06 04:16:52","2019-01-06",3.03,1546748212000
"2019-01-06 04:31:52","2019-01-06",3.09,1546749112000
"2019-01-06 04:46:52","2019-01-06",2.86,1546750012000
"2019-01-06 05:01:52","2019-01-06",2.88,1546750912000
"2019-01-06 05:16:52","2019-01-06",2.88,1546751812000
"2019-01-06 05:31:52","2019-01-06",2.88,1546752712000
"2019-01-06 05:46:52","2019-01-06",2.88,1546753612000
"2019-01-06 06:01:52","2019-01-06",2.88,1546754512000
"2019-01-06 06:16:52","2019-01-06",2.87,1546755412000
"2019-01-06 06:31:52","2019-01-06",2.9,1546756312000
"2019-01-06 06:46:52","2019-01-06",2.9,1546757212000
"2019-01-06 07:01:52","2019-01-06",2.88,1546758112000
"2019-01-06 07:16:52","2019-01-06",2.91,1546759012000
"2019-01-06 07:31:52","2019-01-06",2.91,1546759912000
"2019-01-06 07:46:52","2019-01-06",2.91,1546760812000
"2019-01-06 08:01:52","2019-01-06",2.92,1546761712000
"2019-01-06 08:16:51","2019-01-06",2.91,1546762611000
"2019-01-06 08:31:51","2019-01-06",2.92,1546763511000
"2019-01-06 08:46:52","2019-01-06",3.39,1546764412000
"2019-01-06 09:01:21","2019-01-06",3.4,1546765281000
"2019-01-06 09:16:51","2019-01-06",3.4,1546766211000
"2019-01-06 09:31:52","2019-01-06",3.41,1546767112000
"2019-01-06 09:46:52","2019-01-06",3.4,1546768012000
"2019-01-06 10:01:52","2019-01-06",3.39,1546768912000
"2019-01-06 10:16:52","2019-01-06",3.38,1546769812000
"2019-01-06 10:31:52","2019-01-06",3.39,1546770712000
"2019-01-06 10:46:52","2019-01-06",3.4,1546771612000
"2019-01-06 11:01:52","2019-01-06",3.38,1546772512000
