"datetime","date","flow-i-900-m3s-qualified","epoch"
"2021-01-02 00:00:00","2021-01-02",178.0,1609545600000
"2021-01-02 00:15:00","2021-01-02",178.0,1609546500000
"2021-01-02 00:30:00","2021-01-02",172.0,1609547400000
"2021-01-02 00:45:00","2021-01-02",158.0,1609548300000
"2021-01-02 01:00:00","2021-01-02",169.0,1609549200000
"2021-01-02 01:15:00","2021-01-02",178.0,1609550100000
"2021-01-02 01:30:00","2021-01-02",177.0,1609551000000
"2021-01-02 01:45:00","2021-01-02",170.0,1609551900000
"2021-01-02 02:00:00","2021-01-02",174.0,1609552800000
"2021-01-02 02:15:00","2021-01-02",161.0,1609553700000
"2021-01-02 02:30:00","2021-01-02",155.0,1609554600000
"2021-01-02 02:45:00","2021-01-02",154.0,1609555500000
"2021-01-02 03:00:00","2021-01-02",153.0,1609556400000
"2021-01-02 03:15:00","2021-01-02",153.0,1609557300000
"2021-01-02 03:30:00","2021-01-02",153.0,1609558200000
"2021-01-02 03:45:00","2021-01-02",152.0,1609559100000
"2021-01-02 04:00:00","2021-01-02",153.0,1609560000000
"2021-01-02 04:15:00","2021-01-02",153.0,1609560900000
"2021-01-02 04:30:00","2021-01-02",153.0,1609561800000
"2021-01-02 04:45:00","2021-01-02",153.0,1609562700000
"2021-01-02 05:00:00","2021-01-02",153.0,1609563600000
"2021-01-02 05:15:00","2021-01-02",157.0,1609564500000
"2021-01-02 05:30:00","2021-01-02",172.0,1609565400000
"2021-01-02 05:45:00","2021-01-02",172.0,1609566300000
"2021-01-02 06:00:00","2021-01-02",166.0,1609567200000
"2021-01-02 06:15:00","2021-01-02",173.0,1609568100000
"2021-01-02 06:30:00","2021-01-02",175.0,1609569000000
"2021-01-02 06:45:00","2021-01-02",174.0,1609569900000
"2021-01-02 07:00:00","2021-01-02",173.0,1609570800000
"2021-01-02 07:15:00","2021-01-02",174.0,1609571700000
"2021-01-02 07:30:00","2021-01-02",174.0,1609572600000
"2021-01-02 07:45:00","2021-01-02",167.0,1609573500000
"2021-01-02 08:00:00","2021-01-02",152.0,1609574400000
"2021-01-02 08:15:00","2021-01-02",151.0,1609575300000
"2021-01-02 08:30:00","2021-01-02",151.0,1609576200000
"2021-01-02 08:45:00","2021-01-02",151.0,1609577100000
"2021-01-02 09:00:00","2021-01-02",151.0,1609578000000
"2021-01-02 09:15:00","2021-01-02",151.0,1609578900000
"2021-01-02 09:30:00","2021-01-02",151.0,1609579800000
"2021-01-02 09:45:00","2021-01-02",151.0,1609580700000
"2021-01-02 10:00:00","2021-01-02",151.0,1609581600000
"2021-01-02 10:15:00","2021-01-02",151.0,1609582500000
"2021-01-02 10:30:00","2021-01-02",151.0,1609583400000
"2021-01-02 10:45:00","2021-01-02",151.0,1609584300000
"2021-01-02 11:00:00","2021-01-02",151.0,1609585200000
"2021-01-02 11:15:00","2021-01-02",150.0,1609586100000
"2021-01-02 11:30:00","2021-01-02",149.0,1609587000000
"2021-01-02 11:45:00","2021-01-02",149.0,1609587900000
"2021-01-02 12:00:00","2021-01-02",149.0,1609588800000
"2021-01-02 12:15:00","2021-01-02",148.0,1609589700000
"2021-01-02 12:30:00","2021-01-02",149.0,1609590600000
"2021-01-02 12:45:00","2021-01-02",149.0,1609591500000
"2021-01-02 13:00:00","2021-01-02",152.0,1609592400000
"2021-01-02 13:15:00","2021-01-02",149.0,1609593300000
"2021-01-02 13:30:00","2021-01-02",149.0,1609594200000
"2021-01-02 13:45:00","2021-01-02",148.0,1609595100000
"2021-01-02 14:00:00","2021-01-02",148.0,1609596000000
"2021-01-02 14:15:00","2021-01-02",149.0,1609596900000
"2021-01-02 14:30:00","2021-01-02",148.0,1609597800000
"2021-01-02 14:45:00","2021-01-02",148.0,1609598700000
"2021-01-02 15:00:00","2021-01-02",148.0,1609599600000
"2021-01-02 15:15:00","2021-01-02",148.0,1609600500000
"2021-01-02 15:30:00","2021-01-02",148.0,1609601400000
"2021-01-02 15:45:00","2021-01-02",155.0,1609602300000
"2021-01-02 16:00:00","2021-01-02",159.0,1609603200000
"2021-01-02 16:15:00","2021-01-02",148.0,1609604100000
