"datetime","date","cond-i-subdaily-uS","epoch"
"2018-01-02 00:02:11","2018-01-02",605.0,1514851331000
"2018-01-02 00:17:11","2018-01-02",605.0,1514852231000
"2018-01-02 00:32:11","2018-01-02",622.0,1514853131000
"2018-01-02 00:47:11","2018-01-02",621.0,1514854031000
"2018-01-02 01:02:11","2018-01-02",624.0,1514854931000
"2018-01-02 01:17:11","2018-01-02",603.0,1514855831000
"2018-01-02 01:32:11","2018-01-02",607.0,1514856731000
"2018-01-02 01:47:11","2018-01-02",606.0,1514857631000
"2018-01-02 02:02:11","2018-01-02",603.0,1514858531000
"2018-01-02 02:17:11","2018-01-02",609.0,1514859431000
"2018-01-02 02:32:11","2018-01-02",609.0,1514860331000
"2018-01-02 02:47:11","2018-01-02",613.0,1514861231000
"2018-01-02 03:02:11","2018-01-02",655.0,1514862131000
"2018-01-02 03:17:11","2018-01-02",651.0,1514863031000
"2018-01-02 03:32:11","2018-01-02",615.0,1514863931000
"2018-01-02 03:47:11","2018-01-02",600.0,1514864831000
"2018-01-02 04:02:11","2018-01-02",605.0,1514865731000
"2018-01-02 04:17:11","2018-01-02",600.0,1514866631000
"2018-01-02 04:32:11","2018-01-02",573.0,1514867531000
"2018-01-02 04:47:11","2018-01-02",580.0,1514868431000
"2018-01-02 05:02:11","2018-01-02",603.0,1514869331000
"2018-01-02 05:17:11","2018-01-02",608.0,1514870231000
"2018-01-02 05:32:11","2018-01-02",598.0,1514871131000
"2018-01-02 05:47:11","2018-01-02",614.0,1514872031000
"2018-01-02 06:02:11","2018-01-02",593.0,1514872931000
"2018-01-02 06:17:11","2018-01-02",610.0,1514873831000
"2018-01-02 06:32:11","2018-01-02",613.0,1514874731000
"2018-01-02 06:47:11","2018-01-02",594.0,1514875631000
"2018-01-02 07:02:11","2018-01-02",600.0,1514876531000
"2018-01-02 07:17:11","2018-01-02",598.0,1514877431000
"2018-01-02 07:32:11","2018-01-02",593.0,1514878331000
"2018-01-02 07:47:11","2018-01-02",601.0,1514879231000
"2018-01-02 08:02:11","2018-01-02",601.0,1514880131000
"2018-01-02 08:17:11","2018-01-02",602.0,1514881031000
"2018-01-02 08:32:11","2018-01-02",601.0,1514881931000
"2018-01-02 08:47:11","2018-01-02",578.0,1514882831000
"2018-01-02 09:02:11","2018-01-02",578.0,1514883731000
"2018-01-02 09:17:11","2018-01-02",578.0,1514884631000
"2018-01-02 09:32:11","2018-01-02",587.0,1514885531000
"2018-01-02 09:47:11","2018-01-02",589.0,1514886431000
"2018-01-02 10:02:11","2018-01-02",589.0,1514887331000
"2018-01-02 10:17:11","2018-01-02",592.0,1514888231000
"2018-01-02 10:32:11","2018-01-02",604.0,1514889131000
"2018-01-02 10:47:11","2018-01-02",603.0,1514890031000
"2018-01-02 11:02:11","2018-01-02",607.0,1514890931000
"2018-01-02 11:17:11","2018-01-02",612.0,1514891831000
"2018-01-02 11:32:11","2018-01-02",606.0,1514892731000
"2018-01-02 11:47:11","2018-01-02",610.0,1514893631000
"2018-01-02 12:02:11","2018-01-02",611.0,1514894531000
"2018-01-02 12:17:11","2018-01-02",609.0,1514895431000
"2018-01-02 12:32:11","2018-01-02",610.0,1514896331000
"2018-01-02 12:47:11","2018-01-02",604.0,1514897231000
"2018-01-02 13:02:11","2018-01-02",605.0,1514898131000
"2018-01-02 13:17:11","2018-01-02",605.0,1514899031000
"2018-01-02 13:32:11","2018-01-02",605.0,1514899931000
"2018-01-02 13:47:11","2018-01-02",600.0,1514900831000
"2018-01-02 14:02:11","2018-01-02",602.0,1514901731000
"2018-01-02 14:17:11","2018-01-02",600.0,1514902631000
"2018-01-02 14:32:11","2018-01-02",599.0,1514903531000
"2018-01-02 14:47:11","2018-01-02",599.0,1514904431000
"2018-01-02 15:02:11","2018-01-02",605.0,1514905331000
"2018-01-02 15:17:11","2018-01-02",608.0,1514906231000
"2018-01-02 15:32:11","2018-01-02",654.0,1514907131000
"2018-01-02 15:47:11","2018-01-02",650.0,1514908031000
"2018-01-02 16:02:11","2018-01-02",627.0,1514908931000
"2018-01-02 16:17:11","2018-01-02",609.0,1514909831000
"2018-01-02 16:32:11","2018-01-02",606.0,1514910731000
"2018-01-02 16:47:11","2018-01-02",606.0,1514911631000
"2018-01-02 17:02:11","2018-01-02",606.0,1514912531000
"2018-01-02 17:17:11","2018-01-02",623.0,1514913431000
"2018-01-02 17:32:11","2018-01-02",615.0,1514914331000
"2018-01-02 17:47:11","2018-01-02",614.0,1514915231000
"2018-01-02 18:02:11","2018-01-02",624.0,1514916131000
"2018-01-02 18:17:11","2018-01-02",618.0,1514917031000
"2018-01-02 18:32:11","2018-01-02",614.0,1514917931000
"2018-01-02 18:47:11","2018-01-02",644.0,1514918831000
