"datetime","date","cond-i-subdaily-uS","epoch"
"2021-01-03 20:02:11","2021-01-03",507.0,1609704131000
"2021-01-03 20:17:11","2021-01-03",508.0,1609705031000
"2021-01-03 20:32:11","2021-01-03",508.0,1609705931000
"2021-01-03 20:47:11","2021-01-03",509.0,1609706831000
"2021-01-03 21:02:11","2021-01-03",510.0,1609707731000
"2021-01-03 21:17:11","2021-01-03",512.0,1609708631000
"2021-01-03 21:32:11","2021-01-03",513.0,1609709531000
"2021-01-03 21:47:13","2021-01-03",514.0,1609710433000
"2021-01-03 22:02:11","2021-01-03",515.0,1609711331000
"2021-01-03 22:17:11","2021-01-03",516.0,1609712231000
"2021-01-03 22:32:11","2021-01-03",516.0,1609713131000
"2021-01-03 22:47:11","2021-01-03",517.0,1609714031000
"2021-01-03 23:02:11","2021-01-03",517.0,1609714931000
"2021-01-03 23:17:11","2021-01-03",519.0,1609715831000
"2021-01-03 23:32:11","2021-01-03",519.0,1609716731000
"2021-01-03 23:47:14","2021-01-03",519.0,1609717634000
"2021-01-04 00:02:11","2021-01-04",518.0,1609718531000
"2021-01-04 00:17:11","2021-01-04",520.0,1609719431000
"2021-01-04 00:32:11","2021-01-04",519.0,1609720331000
"2021-01-04 00:47:11","2021-01-04",519.0,1609721231000
"2021-01-04 01:02:14","2021-01-04",519.0,1609722134000
"2021-01-04 01:17:11","2021-01-04",520.0,1609723031000
"2021-01-04 01:32:11","2021-01-04",519.0,1609723931000
"2021-01-04 01:47:11","2021-01-04",519.0,1609724831000
"2021-01-04 02:02:11","2021-01-04",519.0,1609725731000
"2021-01-04 02:17:11","2021-01-04",519.0,1609726631000
"2021-01-04 02:32:11","2021-01-04",518.0,1609727531000
"2021-01-04 02:47:11","2021-01-04",519.0,1609728431000
"2021-01-04 03:02:11","2021-01-04",519.0,1609729331000
"2021-01-04 03:17:11","2021-01-04",518.0,1609730231000
"2021-01-04 03:32:14","2021-01-04",518.0,1609731134000
"2021-01-04 03:47:12","2021-01-04",514.0,1609732032000
"2021-01-04 04:02:11","2021-01-04",517.0,1609732931000
"2021-01-04 04:17:11","2021-01-04",519.0,1609733831000
"2021-01-04 04:32:11","2021-01-04",517.0,1609734731000
"2021-01-04 04:47:11","2021-01-04",521.0,1609735631000
"2021-01-04 05:02:11","2021-01-04",519.0,1609736531000
"2021-01-04 05:17:11","2021-01-04",520.0,1609737431000
"2021-01-04 05:32:13","2021-01-04",518.0,1609738333000
"2021-01-04 05:47:11","2021-01-04",523.0,1609739231000
"2021-01-04 06:02:11","2021-01-04",524.0,1609740131000
"2021-01-04 06:17:11","2021-01-04",523.0,1609741031000
"2021-01-04 06:32:11","2021-01-04",520.0,1609741931000
"2021-01-04 06:47:11","2021-01-04",513.0,1609742831000
"2021-01-04 07:02:11","2021-01-04",513.0,1609743731000
"2021-01-04 07:17:11","2021-01-04",514.0,1609744631000
"2021-01-04 07:32:11","2021-01-04",514.0,1609745531000
"2021-01-04 07:47:11","2021-01-04",513.0,1609746431000
"2021-01-04 08:17:11","2021-01-04",514.0,1609748231000
"2021-01-04 08:32:11","2021-01-04",514.0,1609749131000
"2021-01-04 08:47:11","2021-01-04",514.0,1609750031000
"2021-01-04 09:02:13","2021-01-04",514.0,1609750933000
"2021-01-04 09:17:13","2021-01-04",516.0,1609751833000
"2021-01-04 09:32:11","2021-01-04",516.0,1609752731000
"2021-01-04 09:47:11","2021-01-04",516.0,1609753631000
"2021-01-04 10:02:11","2021-01-04",517.0,1609754531000
"2021-01-04 10:17:14","2021-01-04",517.0,1609755434000
"2021-01-04 10:32:11","2021-01-04",517.0,1609756331000
"2021-01-04 10:47:11","2021-01-04",518.0,1609757231000
"2021-01-04 11:02:14","2021-01-04",520.0,1609758134000
"2021-01-04 11:17:11","2021-01-04",521.0,1609759031000
"2021-01-04 11:32:11","2021-01-04",521.0,1609759931000
"2021-01-04 11:47:11","2021-01-04",522.0,1609760831000
"2021-01-04 12:02:11","2021-01-04",521.0,1609761731000
"2021-01-04 12:17:11","2021-01-04",522.0,1609762631000
"2021-01-04 12:32:11","2021-01-04",523.0,1609763531000
"2021-01-04 12:47:11","2021-01-04",522.0,1609764431000
"2021-01-04 13:02:11","2021-01-04",524.0,1609765331000
"2021-01-04 13:17:11","2021-01-04",528.0,1609766231000
"2021-01-04 13:32:11","2021-01-04",528.0,1609767131000
