"datetime","date","ph-i-subdaily","epoch"
"2022-01-02 22:32:12","2022-01-02",7.99,1641162732000
"2022-01-02 22:47:12","2022-01-02",7.99,1641163632000
"2022-01-02 23:02:15","2022-01-02",7.99,1641164535000
"2022-01-02 23:17:12","2022-01-02",7.99,1641165432000
"2022-01-02 23:32:14","2022-01-02",7.99,1641166334000
"2022-01-02 23:47:12","2022-01-02",7.98,1641167232000
"2022-01-03 00:02:12","2022-01-03",7.96,1641168132000
"2022-01-03 00:17:12","2022-01-03",7.96,1641169032000
"2022-01-03 00:32:15","2022-01-03",7.97,1641169935000
"2022-01-03 00:47:12","2022-01-03",7.98,1641170832000
"2022-01-03 01:02:12","2022-01-03",7.98,1641171732000
"2022-01-03 01:17:12","2022-01-03",7.98,1641172632000
"2022-01-03 01:32:12","2022-01-03",7.98,1641173532000
"2022-01-03 01:47:12","2022-01-03",7.98,1641174432000
"2022-01-03 02:02:12","2022-01-03",7.98,1641175332000
"2022-01-03 02:17:14","2022-01-03",7.97,1641176234000
"2022-01-03 02:32:12","2022-01-03",7.97,1641177132000
"2022-01-03 02:47:12","2022-01-03",7.97,1641178032000
"2022-01-03 03:02:12","2022-01-03",7.97,1641178932000
"2022-01-03 03:17:12","2022-01-03",7.98,1641179832000
"2022-01-03 03:32:12","2022-01-03",7.98,1641180732000
"2022-01-03 03:47:12","2022-01-03",7.97,1641181632000
"2022-01-03 04:02:12","2022-01-03",7.96,1641182532000
"2022-01-03 04:17:12","2022-01-03",7.96,1641183432000
"2022-01-03 04:32:12","2022-01-03",7.97,1641184332000
"2022-01-03 04:47:12","2022-01-03",7.98,1641185232000
"2022-01-03 05:02:12","2022-01-03",7.98,1641186132000
"2022-01-03 05:17:12","2022-01-03",7.97,1641187032000
"2022-01-03 05:32:13","2022-01-03",7.97,1641187933000
"2022-01-03 05:47:12","2022-01-03",7.96,1641188832000
"2022-01-03 06:02:12","2022-01-03",7.96,1641189732000
"2022-01-03 06:17:12","2022-01-03",7.93,1641190632000
"2022-01-03 06:32:12","2022-01-03",7.9,1641191532000
"2022-01-03 06:47:12","2022-01-03",7.88,1641192432000
"2022-01-03 07:02:12","2022-01-03",7.88,1641193332000
"2022-01-03 07:17:12","2022-01-03",7.9,1641194232000
"2022-01-03 07:47:12","2022-01-03",7.95,1641196032000
"2022-01-03 08:02:12","2022-01-03",7.97,1641196932000
"2022-01-03 08:17:13","2022-01-03",7.98,1641197833000
"2022-01-03 08:32:12","2022-01-03",7.99,1641198732000
"2022-01-03 08:47:12","2022-01-03",8.0,1641199632000
"2022-01-03 09:02:14","2022-01-03",8.0,1641200534000
"2022-01-03 09:17:12","2022-01-03",8.01,1641201432000
"2022-01-03 09:32:12","2022-01-03",8.01,1641202332000
"2022-01-03 09:47:12","2022-01-03",8.01,1641203232000
"2022-01-03 10:02:12","2022-01-03",8.01,1641204132000
"2022-01-03 10:17:12","2022-01-03",8.02,1641205032000
"2022-01-03 10:32:12","2022-01-03",8.02,1641205932000
"2022-01-03 10:47:12","2022-01-03",8.03,1641206832000
"2022-01-03 11:02:12","2022-01-03",8.03,1641207732000
"2022-01-03 11:17:12","2022-01-03",8.01,1641208632000
"2022-01-03 11:32:12","2022-01-03",8.01,1641209532000
"2022-01-03 11:47:12","2022-01-03",8.01,1641210432000
"2022-01-03 12:02:12","2022-01-03",8.0,1641211332000
"2022-01-03 12:17:12","2022-01-03",7.98,1641212232000
"2022-01-03 12:32:12","2022-01-03",7.93,1641213132000
"2022-01-03 12:47:12","2022-01-03",7.94,1641214032000
"2022-01-03 13:02:12","2022-01-03",7.94,1641214932000
"2022-01-03 13:17:13","2022-01-03",7.96,1641215833000
"2022-01-03 13:32:14","2022-01-03",7.97,1641216734000
"2022-01-03 13:47:13","2022-01-03",7.98,1641217633000
"2022-01-03 14:02:12","2022-01-03",7.98,1641218532000
"2022-01-03 14:17:12","2022-01-03",7.98,1641219432000
"2022-01-03 14:32:12","2022-01-03",7.98,1641220332000
"2022-01-03 14:47:12","2022-01-03",7.98,1641221232000
"2022-01-03 15:02:12","2022-01-03",7.98,1641222132000
"2022-01-03 15:17:12","2022-01-03",7.97,1641223032000
"2022-01-03 15:32:12","2022-01-03",7.97,1641223932000
"2022-01-03 15:47:12","2022-01-03",7.97,1641224832000
"2022-01-03 16:02:12","2022-01-03",7.97,1641225732000
"2022-01-03 16:17:11","2022-01-03",7.95,1641226631000
"2022-01-03 16:32:12","2022-01-03",7.94,1641227532000
"2022-01-03 16:47:12","2022-01-03",7.94,1641228432000
"2022-01-03 17:02:12","2022-01-03",7.96,1641229332000
"2022-01-03 17:17:12","2022-01-03",7.98,1641230232000
"2022-01-03 17:32:12","2022-01-03",7.99,1641231132000
"2022-01-03 17:47:12","2022-01-03",8.0,1641232032000
"2022-01-03 18:02:12","2022-01-03",8.01,1641232932000
"2022-01-03 18:17:12","2022-01-03",8.02,1641233832000
"2022-01-03 18:32:12","2022-01-03",8.02,1641234732000
"2022-01-03 18:47:12","2022-01-03",7.99,1641235632000
"2022-01-03 19:02:12","2022-01-03",7.97,1641236532000
"2022-01-03 19:17:12","2022-01-03",7.94,1641237432000
"2022-01-03 19:32:12","2022-01-03",7.95,1641238332000
"2022-01-03 19:47:12","2022-01-03",7.95,1641239232000
"2022-01-03 20:02:12","2022-01-03",7.97,1641240132000
"2022-01-03 20:17:13","2022-01-03",7.98,1641241033000
"2022-01-03 20:32:12","2022-01-03",7.99,1641241932000
"2022-01-03 20:47:12","2022-01-03",8.0,1641242832000
"2022-01-03 21:02:12","2022-01-03",8.0,1641243732000
"2022-01-03 21:17:12","2022-01-03",8.01,1641244632000
"2022-01-03 21:32:12","2022-01-03",8.01,1641245532000
"2022-01-03 21:47:13","2022-01-03",8.0,1641246433000
"2022-01-03 22:02:14","2022-01-03",8.01,1641247334000
"2022-01-03 22:17:12","2022-01-03",8.01,1641248232000
"2022-01-03 22:32:12","2022-01-03",8.02,1641249132000
"2022-01-03 22:47:12","2022-01-03",8.02,1641250032000
"2022-01-03 23:02:12","2022-01-03",8.02,1641250932000
"2022-01-03 23:17:12","2022-01-03",8.01,1641251832000
"2022-01-03 23:32:12","2022-01-03",8.02,1641252732000
"2022-01-03 23:47:12","2022-01-03",8.01,1641253632000
"2022-01-04 00:02:12","2022-01-04",8.0,1641254532000
"2022-01-04 00:17:12","2022-01-04",7.98,1641255432000
"2022-01-04 00:32:13","2022-01-04",7.97,1641256333000
"2022-01-04 00:47:12","2022-01-04",7.98,1641257232000
"2022-01-04 01:02:14","2022-01-04",8.0,1641258134000
"2022-01-04 01:17:12","2022-01-04",8.0,1641259032000
"2022-01-04 01:32:12","2022-01-04",7.99,1641259932000
"2022-01-04 01:47:12","2022-01-04",7.99,1641260832000
"2022-01-04 02:02:14","2022-01-04",7.99,1641261734000
"2022-01-04 02:17:12","2022-01-04",7.98,1641262632000
"2022-01-04 02:32:14","2022-01-04",7.98,1641263534000
"2022-01-04 02:47:12","2022-01-04",7.98,1641264432000
"2022-01-04 03:02:12","2022-01-04",7.98,1641265332000
"2022-01-04 03:17:12","2022-01-04",7.98,1641266232000
"2022-01-04 03:32:12","2022-01-04",7.98,1641267132000
"2022-01-04 03:47:14","2022-01-04",7.98,1641268034000
"2022-01-04 04:02:12","2022-01-04",7.98,1641268932000
"2022-01-04 04:17:12","2022-01-04",7.98,1641269832000
"2022-01-04 04:32:12","2022-01-04",7.99,1641270732000
"2022-01-04 04:47:12","2022-01-04",7.99,1641271632000
"2022-01-04 05:02:12","2022-01-04",7.99,1641272532000
"2022-01-04 05:17:12","2022-01-04",7.98,1641273432000
"2022-01-04 05:32:12","2022-01-04",7.98,1641274332000
"2022-01-04 05:47:14","2022-01-04",7.99,1641275234000
"2022-01-04 06:02:13","2022-01-04",7.99,1641276133000
"2022-01-04 06:17:12","2022-01-04",7.99,1641277032000
"2022-01-04 06:32:12","2022-01-04",7.99,1641277932000
"2022-01-04 06:47:12","2022-01-04",7.98,1641278832000
"2022-01-04 07:02:12","2022-01-04",7.96,1641279732000
"2022-01-04 07:17:12","2022-01-04",7.92,1641280632000
"2022-01-04 07:32:12","2022-01-04",7.9,1641281532000
"2022-01-04 07:47:12","2022-01-04",7.89,1641282432000
"2022-01-04 08:02:12","2022-01-04",7.91,1641283332000
"2022-01-04 08:17:13","2022-01-04",7.93,1641284233000
"2022-01-04 08:32:12","2022-01-04",7.95,1641285132000
"2022-01-04 08:47:12","2022-01-04",7.97,1641286032000
"2022-01-04 09:02:12","2022-01-04",7.98,1641286932000
"2022-01-04 09:17:12","2022-01-04",7.99,1641287832000
"2022-01-04 09:32:12","2022-01-04",8.01,1641288732000
"2022-01-04 09:47:12","2022-01-04",8.01,1641289632000
"2022-01-04 10:02:14","2022-01-04",8.01,1641290534000
"2022-01-04 10:17:12","2022-01-04",8.02,1641291432000
"2022-01-04 10:32:12","2022-01-04",8.02,1641292332000
"2022-01-04 10:47:12","2022-01-04",8.03,1641293232000
"2022-01-04 11:02:14","2022-01-04",8.05,1641294134000
"2022-01-04 11:17:12","2022-01-04",8.03,1641295032000
"2022-01-04 11:32:12","2022-01-04",8.04,1641295932000
"2022-01-04 12:02:12","2022-01-04",8.02,1641297732000
"2022-01-04 12:17:12","2022-01-04",8.01,1641298632000
"2022-01-04 12:32:12","2022-01-04",8.0,1641299532000
"2022-01-04 12:47:12","2022-01-04",7.99,1641300432000
"2022-01-04 13:02:12","2022-01-04",7.97,1641301332000
"2022-01-04 13:17:12","2022-01-04",7.99,1641302232000
"2022-01-04 13:32:13","2022-01-04",7.98,1641303133000
"2022-01-04 13:47:12","2022-01-04",7.95,1641304032000
"2022-01-04 14:02:12","2022-01-04",7.98,1641304932000
"2022-01-04 14:17:12","2022-01-04",7.98,1641305832000
"2022-01-04 14:32:15","2022-01-04",7.96,1641306735000
"2022-01-04 14:47:12","2022-01-04",7.97,1641307632000
"2022-01-04 15:02:12","2022-01-04",7.97,1641308532000
"2022-01-04 15:17:12","2022-01-04",7.97,1641309432000
"2022-01-04 15:32:12","2022-01-04",7.98,1641310332000
"2022-01-04 15:47:12","2022-01-04",7.95,1641311232000
"2022-01-04 16:02:12","2022-01-04",7.96,1641312132000
"2022-01-04 16:17:12","2022-01-04",7.96,1641313032000
"2022-01-04 16:32:12","2022-01-04",7.96,1641313932000
"2022-01-04 16:47:12","2022-01-04",7.95,1641314832000
"2022-01-04 17:02:12","2022-01-04",7.96,1641315732000
"2022-01-04 17:17:12","2022-01-04",7.98,1641316632000
"2022-01-04 17:32:12","2022-01-04",8.0,1641317532000
"2022-01-04 17:47:12","2022-01-04",8.01,1641318432000
"2022-01-04 18:02:12","2022-01-04",8.02,1641319332000
"2022-01-04 18:17:12","2022-01-04",8.02,1641320232000
"2022-01-04 18:32:12","2022-01-04",8.02,1641321132000
"2022-01-04 18:47:12","2022-01-04",8.02,1641322032000
"2022-01-04 19:02:12","2022-01-04",8.02,1641322932000
"2022-01-04 19:17:12","2022-01-04",8.02,1641323832000
"2022-01-04 19:32:12","2022-01-04",8.01,1641324732000
"2022-01-04 19:47:12","2022-01-04",7.98,1641325632000
"2022-01-04 20:02:12","2022-01-04",7.96,1641326532000
"2022-01-04 20:17:12","2022-01-04",7.95,1641327432000
"2022-01-04 20:32:12","2022-01-04",7.94,1641328332000
"2022-01-04 20:47:12","2022-01-04",7.92,1641329232000
"2022-01-04 21:02:12","2022-01-04",7.87,1641330132000
"2022-01-04 21:17:12","2022-01-04",7.88,1641331032000
"2022-01-04 21:32:12","2022-01-04",7.89,1641331932000
"2022-01-04 21:47:12","2022-01-04",7.91,1641332832000
"2022-01-04 22:02:12","2022-01-04",7.92,1641333732000
"2022-01-04 22:17:12","2022-01-04",7.94,1641334632000
"2022-01-04 22:32:12","2022-01-04",7.95,1641335532000
"2022-01-04 22:47:12","2022-01-04",7.96,1641336432000
"2022-01-04 23:02:12","2022-01-04",7.97,1641337332000
"2022-01-04 23:17:12","2022-01-04",7.97,1641338232000
"2022-01-04 23:32:12","2022-01-04",7.97,1641339132000
"2022-01-04 23:47:14","2022-01-04",7.97,1641340034000
"2022-01-05 00:02:12","2022-01-05",7.95,1641340932000
"2022-01-05 00:17:12","2022-01-05",7.94,1641341832000
"2022-01-05 00:32:12","2022-01-05",7.91,1641342732000
"2022-01-05 00:47:12","2022-01-05",7.9,1641343632000
"2022-01-05 01:02:12","2022-01-05",7.93,1641344532000
"2022-01-05 01:17:12","2022-01-05",7.97,1641345432000
"2022-01-05 01:32:12","2022-01-05",7.99,1641346332000
"2022-01-05 01:47:12","2022-01-05",8.01,1641347232000
"2022-01-05 02:02:12","2022-01-05",8.02,1641348132000
"2022-01-05 02:17:12","2022-01-05",8.01,1641349032000
"2022-01-05 02:32:12","2022-01-05",8.01,1641349932000
"2022-01-05 02:47:12","2022-01-05",8.01,1641350832000
"2022-01-05 03:02:12","2022-01-05",8.01,1641351732000
"2022-01-05 03:32:11","2022-01-05",8.01,1641353531000
"2022-01-05 03:47:11","2022-01-05",8.0,1641354431000
"2022-01-05 04:02:12","2022-01-05",8.0,1641355332000
"2022-01-05 04:17:12","2022-01-05",8.0,1641356232000
"2022-01-05 04:32:12","2022-01-05",8.0,1641357132000
"2022-01-05 04:47:12","2022-01-05",8.0,1641358032000
"2022-01-05 05:02:12","2022-01-05",8.0,1641358932000
"2022-01-05 05:17:12","2022-01-05",8.0,1641359832000
"2022-01-05 05:32:12","2022-01-05",7.99,1641360732000
"2022-01-05 05:47:12","2022-01-05",7.97,1641361632000
"2022-01-05 06:02:12","2022-01-05",7.94,1641362532000
"2022-01-05 06:17:12","2022-01-05",7.93,1641363432000
"2022-01-05 06:32:12","2022-01-05",7.93,1641364332000
"2022-01-05 06:47:12","2022-01-05",7.94,1641365232000
"2022-01-05 07:02:12","2022-01-05",7.95,1641366132000
"2022-01-05 07:17:12","2022-01-05",7.95,1641367032000
"2022-01-05 07:32:12","2022-01-05",7.96,1641367932000
"2022-01-05 07:47:12","2022-01-05",7.96,1641368832000
"2022-01-05 08:02:12","2022-01-05",7.93,1641369732000
"2022-01-05 08:17:12","2022-01-05",7.9,1641370632000
"2022-01-05 08:32:12","2022-01-05",7.89,1641371532000
"2022-01-05 08:47:12","2022-01-05",7.91,1641372432000
"2022-01-05 09:02:12","2022-01-05",7.94,1641373332000
"2022-01-05 09:17:12","2022-01-05",7.96,1641374232000
"2022-01-05 09:32:12","2022-01-05",7.98,1641375132000
"2022-01-05 09:47:12","2022-01-05",8.0,1641376032000
"2022-01-05 10:02:12","2022-01-05",8.01,1641376932000
"2022-01-05 10:17:12","2022-01-05",8.02,1641377832000
"2022-01-05 10:32:15","2022-01-05",8.03,1641378735000
"2022-01-05 10:47:12","2022-01-05",8.03,1641379632000
"2022-01-05 11:02:12","2022-01-05",8.04,1641380532000
"2022-01-05 11:17:12","2022-01-05",8.04,1641381432000
"2022-01-05 11:32:12","2022-01-05",8.05,1641382332000
"2022-01-05 11:47:12","2022-01-05",8.07,1641383232000
"2022-01-05 12:02:14","2022-01-05",8.06,1641384134000
"2022-01-05 12:17:12","2022-01-05",8.06,1641385032000
"2022-01-05 12:32:14","2022-01-05",8.04,1641385934000
"2022-01-05 12:47:13","2022-01-05",8.04,1641386833000
"2022-01-05 13:02:12","2022-01-05",8.03,1641387732000
"2022-01-05 13:17:12","2022-01-05",8.01,1641388632000
"2022-01-05 13:32:12","2022-01-05",7.98,1641389532000
"2022-01-05 13:47:15","2022-01-05",7.98,1641390435000
"2022-01-05 14:02:12","2022-01-05",7.95,1641391332000
"2022-01-05 14:17:12","2022-01-05",7.98,1641392232000
"2022-01-05 14:32:12","2022-01-05",7.95,1641393132000
"2022-01-05 14:47:14","2022-01-05",7.96,1641394034000
"2022-01-05 15:02:12","2022-01-05",7.96,1641394932000
"2022-01-05 15:32:12","2022-01-05",7.95,1641396732000
"2022-01-05 15:47:12","2022-01-05",7.95,1641397632000
"2022-01-05 16:02:12","2022-01-05",7.96,1641398532000
"2022-01-05 16:17:12","2022-01-05",7.95,1641399432000
"2022-01-05 16:32:12","2022-01-05",7.95,1641400332000
"2022-01-05 16:47:12","2022-01-05",7.95,1641401232000
"2022-01-05 17:02:12","2022-01-05",7.95,1641402132000
"2022-01-05 17:17:15","2022-01-05",7.95,1641403035000
"2022-01-05 17:32:12","2022-01-05",7.94,1641403932000
"2022-01-05 17:47:12","2022-01-05",7.94,1641404832000
"2022-01-05 18:02:12","2022-01-05",7.96,1641405732000
"2022-01-05 18:17:14","2022-01-05",7.98,1641406634000
"2022-01-05 18:32:12","2022-01-05",8.01,1641407532000
"2022-01-05 18:47:12","2022-01-05",8.03,1641408432000
"2022-01-05 19:02:12","2022-01-05",8.04,1641409332000
"2022-01-05 19:17:12","2022-01-05",8.04,1641410232000
"2022-01-05 19:32:11","2022-01-05",8.05,1641411131000
"2022-01-05 19:47:12","2022-01-05",8.06,1641412032000
"2022-01-05 20:02:12","2022-01-05",8.06,1641412932000
"2022-01-05 20:17:12","2022-01-05",8.06,1641413832000
"2022-01-05 20:32:12","2022-01-05",8.06,1641414732000
"2022-01-05 20:47:12","2022-01-05",8.05,1641415632000
"2022-01-05 21:02:12","2022-01-05",8.03,1641416532000
"2022-01-05 21:17:12","2022-01-05",8.03,1641417432000
"2022-01-05 21:32:12","2022-01-05",8.03,1641418332000
"2022-01-05 21:47:12","2022-01-05",7.99,1641419232000
"2022-01-05 22:02:12","2022-01-05",7.97,1641420132000
"2022-01-05 22:17:12","2022-01-05",7.97,1641421032000
"2022-01-05 22:32:12","2022-01-05",7.98,1641421932000
"2022-01-05 22:47:12","2022-01-05",8.01,1641422832000
"2022-01-05 23:02:12","2022-01-05",8.01,1641423732000
"2022-01-05 23:17:12","2022-01-05",8.02,1641424632000
"2022-01-05 23:32:12","2022-01-05",8.03,1641425532000
"2022-01-05 23:47:12","2022-01-05",8.05,1641426432000
"2022-01-06 00:02:12","2022-01-06",8.05,1641427332000
"2022-01-06 00:17:12","2022-01-06",8.04,1641428232000
"2022-01-06 00:32:12","2022-01-06",8.03,1641429132000
"2022-01-06 00:47:12","2022-01-06",8.02,1641430032000
"2022-01-06 01:02:12","2022-01-06",8.0,1641430932000
"2022-01-06 01:17:12","2022-01-06",7.99,1641431832000
"2022-01-06 01:32:12","2022-01-06",8.01,1641432732000
"2022-01-06 01:47:12","2022-01-06",8.03,1641433632000
"2022-01-06 02:02:12","2022-01-06",8.05,1641434532000
"2022-01-06 02:17:12","2022-01-06",8.05,1641435432000
"2022-01-06 02:32:12","2022-01-06",8.04,1641436332000
"2022-01-06 02:47:12","2022-01-06",8.03,1641437232000
"2022-01-06 03:02:12","2022-01-06",8.02,1641438132000
"2022-01-06 03:17:12","2022-01-06",8.01,1641439032000
"2022-01-06 03:32:12","2022-01-06",8.01,1641439932000
"2022-01-06 03:47:13","2022-01-06",8.0,1641440833000
"2022-01-06 04:02:13","2022-01-06",8.01,1641441733000
"2022-01-06 04:17:12","2022-01-06",7.99,1641442632000
"2022-01-06 04:32:12","2022-01-06",8.03,1641443532000
"2022-01-06 04:47:12","2022-01-06",7.98,1641444432000
"2022-01-06 05:02:12","2022-01-06",7.99,1641445332000
"2022-01-06 05:17:12","2022-01-06",8.0,1641446232000
"2022-01-06 05:32:12","2022-01-06",8.0,1641447132000
"2022-01-06 05:47:13","2022-01-06",8.02,1641448033000
"2022-01-06 06:02:12","2022-01-06",8.03,1641448932000
"2022-01-06 06:17:12","2022-01-06",8.04,1641449832000
"2022-01-06 06:32:12","2022-01-06",8.03,1641450732000
"2022-01-06 06:47:12","2022-01-06",8.03,1641451632000
"2022-01-06 07:02:12","2022-01-06",8.02,1641452532000
"2022-01-06 07:17:12","2022-01-06",8.01,1641453432000
"2022-01-06 07:32:12","2022-01-06",8.01,1641454332000
"2022-01-06 07:47:12","2022-01-06",8.02,1641455232000
"2022-01-06 08:02:12","2022-01-06",8.03,1641456132000
"2022-01-06 08:17:12","2022-01-06",8.03,1641457032000
"2022-01-06 08:32:12","2022-01-06",8.02,1641457932000
"2022-01-06 08:47:12","2022-01-06",8.02,1641458832000
"2022-01-06 09:02:12","2022-01-06",7.98,1641459732000
"2022-01-06 09:17:12","2022-01-06",7.95,1641460632000
"2022-01-06 09:32:12","2022-01-06",7.95,1641461532000
"2022-01-06 09:47:12","2022-01-06",7.97,1641462432000
"2022-01-06 10:02:12","2022-01-06",7.99,1641463332000
"2022-01-06 10:17:12","2022-01-06",8.0,1641464232000
"2022-01-06 10:32:12","2022-01-06",8.03,1641465132000
"2022-01-06 10:47:12","2022-01-06",8.04,1641466032000
"2022-01-06 11:02:12","2022-01-06",8.05,1641466932000
"2022-01-06 11:17:12","2022-01-06",8.05,1641467832000
"2022-01-06 11:32:12","2022-01-06",8.06,1641468732000
"2022-01-06 11:47:12","2022-01-06",8.07,1641469632000
"2022-01-06 12:02:12","2022-01-06",8.07,1641470532000
"2022-01-06 12:17:12","2022-01-06",8.06,1641471432000
"2022-01-06 12:32:12","2022-01-06",8.07,1641472332000
"2022-01-06 12:47:12","2022-01-06",8.07,1641473232000
"2022-01-06 13:02:12","2022-01-06",8.08,1641474132000
"2022-01-06 13:17:15","2022-01-06",8.08,1641475035000
"2022-01-06 13:32:12","2022-01-06",8.08,1641475932000
"2022-01-06 13:47:12","2022-01-06",8.08,1641476832000
"2022-01-06 14:02:12","2022-01-06",8.07,1641477732000
"2022-01-06 14:17:14","2022-01-06",8.07,1641478634000
"2022-01-06 14:32:12","2022-01-06",8.07,1641479532000
"2022-01-06 14:47:11","2022-01-06",8.04,1641480431000
"2022-01-06 15:02:11","2022-01-06",8.02,1641481331000
"2022-01-06 15:17:12","2022-01-06",8.0,1641482232000
"2022-01-06 15:32:12","2022-01-06",8.0,1641483132000
"2022-01-06 15:47:12","2022-01-06",8.02,1641484032000
"2022-01-06 16:02:12","2022-01-06",8.02,1641484932000
"2022-01-06 16:17:14","2022-01-06",8.03,1641485834000
"2022-01-06 16:32:12","2022-01-06",8.03,1641486732000
"2022-01-06 16:47:12","2022-01-06",8.03,1641487632000
"2022-01-06 17:02:12","2022-01-06",8.03,1641488532000
"2022-01-06 17:17:12","2022-01-06",8.03,1641489432000
"2022-01-06 17:32:12","2022-01-06",8.02,1641490332000
