"datetime","date","level-i-900-m-qualified","epoch"
"2018-04-29 20:00:00","2018-04-29",0.193,1525032000000
"2018-04-29 20:15:00","2018-04-29",0.184,1525032900000
"2018-04-29 20:30:00","2018-04-29",0.181,1525033800000
"2018-04-29 20:45:00","2018-04-29",0.187,1525034700000
"2018-04-29 21:00:00","2018-04-29",0.185,1525035600000
"2018-04-29 21:15:00","2018-04-29",0.181,1525036500000
"2018-04-29 21:30:00","2018-04-29",0.185,1525037400000
"2018-04-29 21:45:00","2018-04-29",0.188,1525038300000
"2018-04-29 22:00:00","2018-04-29",0.196,1525039200000
"2018-04-29 22:15:00","2018-04-29",0.184,1525040100000
"2018-04-29 22:30:00","2018-04-29",0.195,1525041000000
"2018-04-29 22:45:00","2018-04-29",0.189,1525041900000
"2018-04-29 23:00:00","2018-04-29",0.19,1525042800000
"2018-04-29 23:15:00","2018-04-29",0.197,1525043700000
"2018-04-29 23:30:00","2018-04-29",0.2,1525044600000
"2018-04-29 23:45:00","2018-04-29",0.198,1525045500000
"2018-04-30 00:00:00","2018-04-30",0.199,1525046400000
"2018-04-30 00:15:00","2018-04-30",0.205,1525047300000
"2018-04-30 00:30:00","2018-04-30",0.196,1525048200000
"2018-04-30 00:45:00","2018-04-30",0.204,1525049100000
"2018-04-30 01:00:00","2018-04-30",0.197,1525050000000
"2018-04-30 01:15:00","2018-04-30",0.2,1525050900000
"2018-04-30 01:30:00","2018-04-30",0.199,1525051800000
"2018-04-30 01:45:00","2018-04-30",0.198,1525052700000
"2018-04-30 02:00:00","2018-04-30",0.201,1525053600000
"2018-04-30 02:15:00","2018-04-30",0.201,1525054500000
"2018-04-30 02:30:00","2018-04-30",0.2,1525055400000
"2018-04-30 02:45:00","2018-04-30",0.192,1525056300000
"2018-04-30 03:00:00","2018-04-30",0.194,1525057200000
"2018-04-30 03:15:00","2018-04-30",0.196,1525058100000
"2018-04-30 03:30:00","2018-04-30",0.204,1525059000000
"2018-04-30 03:45:00","2018-04-30",0.202,1525059900000
"2018-04-30 04:00:00","2018-04-30",0.19,1525060800000
"2018-04-30 04:15:00","2018-04-30",0.195,1525061700000
"2018-04-30 04:30:00","2018-04-30",0.197,1525062600000
"2018-04-30 04:45:00","2018-04-30",0.2,1525063500000
"2018-04-30 05:00:00","2018-04-30",0.197,1525064400000
"2018-04-30 05:15:00","2018-04-30",0.189,1525065300000
"2018-04-30 05:30:00","2018-04-30",0.195,1525066200000
"2018-04-30 05:45:00","2018-04-30",0.193,1525067100000
"2018-04-30 06:00:00","2018-04-30",0.195,1525068000000
"2018-04-30 06:15:00","2018-04-30",0.19,1525068900000
"2018-04-30 06:30:00","2018-04-30",0.193,1525069800000
"2018-04-30 06:45:00","2018-04-30",0.196,1525070700000
"2018-04-30 07:00:00","2018-04-30",0.189,1525071600000
"2018-04-30 07:15:00","2018-04-30",0.192,1525072500000
"2018-04-30 07:30:00","2018-04-30",0.192,1525073400000
"2018-04-30 07:45:00","2018-04-30",0.19,1525074300000
"2018-04-30 08:00:00","2018-04-30",0.189,1525075200000
"2018-04-30 08:15:00","2018-04-30",0.189,1525076100000
"2018-04-30 08:30:00","2018-04-30",0.188,1525077000000
"2018-04-30 08:45:00","2018-04-30",0.187,1525077900000
"2018-04-30 09:00:00","2018-04-30",0.197,1525078800000
"2018-04-30 09:15:00","2018-04-30",0.185,1525079700000
"2018-04-30 09:30:00","2018-04-30",0.185,1525080600000
"2018-04-30 09:45:00","2018-04-30",0.189,1525081500000
"2018-04-30 10:00:00","2018-04-30",0.194,1525082400000
"2018-04-30 10:15:00","2018-04-30",0.195,1525083300000
"2018-04-30 10:30:00","2018-04-30",0.19,1525084200000
"2018-04-30 10:45:00","2018-04-30",0.194,1525085100000
"2018-04-30 11:00:00","2018-04-30",0.189,1525086000000
"2018-04-30 11:15:00","2018-04-30",0.192,1525086900000
"2018-04-30 11:30:00","2018-04-30",0.184,1525087800000
"2018-04-30 11:45:00","2018-04-30",0.187,1525088700000
"2018-04-30 12:00:00","2018-04-30",0.183,1525089600000
"2018-04-30 12:15:00","2018-04-30",0.182,1525090500000
"2018-04-30 12:30:00","2018-04-30",0.153,1525091400000
"2018-04-30 12:45:00","2018-04-30",0.182,1525092300000
"2018-04-30 13:00:00","2018-04-30",0.185,1525093200000
"2018-04-30 13:15:00","2018-04-30",0.184,1525094100000
"2018-04-30 13:30:00","2018-04-30",0.182,1525095000000
"2018-04-30 13:45:00","2018-04-30",0.19,1525095900000
