"datetime","date","level-i-900-m-qualified","epoch"
"2021-08-27 13:30:00","2021-08-27",3.344,1630071000000
"2021-08-27 13:45:00","2021-08-27",3.344,1630071900000
"2021-08-27 14:00:00","2021-08-27",3.348,1630072800000
"2021-08-27 14:15:00","2021-08-27",3.35,1630073700000
"2021-08-27 14:30:00","2021-08-27",3.351,1630074600000
"2021-08-27 14:45:00","2021-08-27",3.353,1630075500000
"2021-08-27 15:00:00","2021-08-27",3.353,1630076400000
"2021-08-27 15:15:00","2021-08-27",3.358,1630077300000
"2021-08-27 15:30:00","2021-08-27",3.361,1630078200000
"2021-08-27 15:45:00","2021-08-27",3.364,1630079100000
"2021-08-27 16:00:00","2021-08-27",3.363,1630080000000
"2021-08-27 16:15:00","2021-08-27",3.365,1630080900000
"2021-08-27 16:30:00","2021-08-27",3.369,1630081800000
"2021-08-27 16:45:00","2021-08-27",3.368,1630082700000
"2021-08-27 17:00:00","2021-08-27",3.374,1630083600000
"2021-08-27 17:15:00","2021-08-27",3.374,1630084500000
"2021-08-27 17:30:00","2021-08-27",3.375,1630085400000
"2021-08-27 17:45:00","2021-08-27",3.376,1630086300000
"2021-08-27 18:00:00","2021-08-27",3.377,1630087200000
"2021-08-27 18:15:00","2021-08-27",3.376,1630088100000
"2021-08-27 18:30:00","2021-08-27",3.381,1630089000000
"2021-08-27 18:45:00","2021-08-27",3.382,1630089900000
"2021-08-27 19:00:00","2021-08-27",3.382,1630090800000
"2021-08-27 19:15:00","2021-08-27",3.384,1630091700000
"2021-08-27 19:30:00","2021-08-27",3.382,1630092600000
"2021-08-27 19:45:00","2021-08-27",3.384,1630093500000
"2021-08-27 20:00:00","2021-08-27",3.383,1630094400000
"2021-08-27 20:15:00","2021-08-27",3.384,1630095300000
"2021-08-27 20:30:00","2021-08-27",3.387,1630096200000
"2021-08-27 20:45:00","2021-08-27",3.385,1630097100000
"2021-08-27 21:00:00","2021-08-27",3.385,1630098000000
"2021-08-27 21:15:00","2021-08-27",3.383,1630098900000
"2021-08-27 21:30:00","2021-08-27",3.384,1630099800000
"2021-08-27 21:45:00","2021-08-27",3.383,1630100700000
"2021-08-27 22:00:00","2021-08-27",3.384,1630101600000
"2021-08-27 22:15:00","2021-08-27",3.384,1630102500000
"2021-08-27 22:30:00","2021-08-27",3.384,1630103400000
"2021-08-27 22:45:00","2021-08-27",3.384,1630104300000
"2021-08-27 23:00:00","2021-08-27",3.384,1630105200000
"2021-08-27 23:15:00","2021-08-27",3.384,1630106100000
"2021-08-27 23:30:00","2021-08-27",3.384,1630107000000
"2021-08-27 23:45:00","2021-08-27",3.384,1630107900000
"2021-08-28 00:00:00","2021-08-28",3.384,1630108800000
"2021-08-28 00:15:00","2021-08-28",3.385,1630109700000
"2021-08-28 00:30:00","2021-08-28",3.385,1630110600000
"2021-08-28 00:45:00","2021-08-28",3.385,1630111500000
"2021-08-28 01:00:00","2021-08-28",3.385,1630112400000
"2021-08-28 01:15:00","2021-08-28",3.385,1630113300000
"2021-08-28 01:30:00","2021-08-28",3.386,1630114200000
"2021-08-28 01:45:00","2021-08-28",3.386,1630115100000
"2021-08-28 02:00:00","2021-08-28",3.386,1630116000000
"2021-08-28 02:15:00","2021-08-28",3.386,1630116900000
"2021-08-28 02:30:00","2021-08-28",3.385,1630117800000
"2021-08-28 02:45:00","2021-08-28",3.384,1630118700000
"2021-08-28 03:00:00","2021-08-28",3.384,1630119600000
"2021-08-28 03:15:00","2021-08-28",3.384,1630120500000
"2021-08-28 03:30:00","2021-08-28",3.383,1630121400000
"2021-08-28 03:45:00","2021-08-28",3.383,1630122300000
"2021-08-28 04:00:00","2021-08-28",3.383,1630123200000
"2021-08-28 04:15:00","2021-08-28",3.383,1630124100000
"2021-08-28 04:30:00","2021-08-28",3.382,1630125000000
"2021-08-28 04:45:00","2021-08-28",3.382,1630125900000
"2021-08-28 05:00:00","2021-08-28",3.382,1630126800000
"2021-08-28 05:15:00","2021-08-28",3.383,1630127700000
"2021-08-28 05:30:00","2021-08-28",3.384,1630128600000
"2021-08-28 05:45:00","2021-08-28",3.384,1630129500000
"2021-08-28 06:00:00","2021-08-28",3.385,1630130400000
"2021-08-28 06:15:00","2021-08-28",3.385,1630131300000
"2021-08-28 06:30:00","2021-08-28",3.385,1630132200000
"2021-08-28 06:45:00","2021-08-28",3.386,1630133100000
"2021-08-28 07:00:00","2021-08-28",3.386,1630134000000
"2021-08-28 07:15:00","2021-08-28",3.388,1630134900000
"2021-08-28 07:30:00","2021-08-28",3.389,1630135800000
"2021-08-28 07:45:00","2021-08-28",3.388,1630136700000
"2021-08-28 08:00:00","2021-08-28",3.389,1630137600000
"2021-08-28 08:15:00","2021-08-28",3.388,1630138500000
"2021-08-28 08:30:00","2021-08-28",3.387,1630139400000
"2021-08-28 08:45:00","2021-08-28",3.387,1630140300000
"2021-08-28 09:00:00","2021-08-28",3.388,1630141200000
"2021-08-28 09:15:00","2021-08-28",3.386,1630142100000
"2021-08-28 09:30:00","2021-08-28",3.388,1630143000000
"2021-08-28 09:45:00","2021-08-28",3.39,1630143900000
"2021-08-28 10:00:00","2021-08-28",3.39,1630144800000
"2021-08-28 10:15:00","2021-08-28",3.387,1630145700000
"2021-08-28 10:30:00","2021-08-28",3.384,1630146600000
"2021-08-28 10:45:00","2021-08-28",3.388,1630147500000
"2021-08-28 11:00:00","2021-08-28",3.389,1630148400000
"2021-08-28 11:15:00","2021-08-28",3.386,1630149300000
"2021-08-28 11:30:00","2021-08-28",3.382,1630150200000
"2021-08-28 11:45:00","2021-08-28",3.381,1630151100000
"2021-08-28 12:00:00","2021-08-28",3.378,1630152000000
"2021-08-28 12:15:00","2021-08-28",3.382,1630152900000
"2021-08-28 12:30:00","2021-08-28",3.38,1630153800000
"2021-08-28 12:45:00","2021-08-28",3.378,1630154700000
"2021-08-28 13:00:00","2021-08-28",3.375,1630155600000
"2021-08-28 13:15:00","2021-08-28",3.376,1630156500000
"2021-08-28 13:30:00","2021-08-28",3.375,1630157400000
"2021-08-28 13:45:00","2021-08-28",3.375,1630158300000
"2021-08-28 14:00:00","2021-08-28",3.375,1630159200000
"2021-08-28 14:15:00","2021-08-28",3.374,1630160100000
"2021-08-28 14:30:00","2021-08-28",3.372,1630161000000
"2021-08-28 14:45:00","2021-08-28",3.371,1630161900000
"2021-08-28 15:00:00","2021-08-28",3.372,1630162800000
"2021-08-28 15:15:00","2021-08-28",3.369,1630163700000
"2021-08-28 15:30:00","2021-08-28",3.376,1630164600000
"2021-08-28 15:45:00","2021-08-28",3.372,1630165500000
"2021-08-28 16:00:00","2021-08-28",3.372,1630166400000
"2021-08-28 16:15:00","2021-08-28",3.374,1630167300000
"2021-08-28 16:30:00","2021-08-28",3.373,1630168200000
"2021-08-28 16:45:00","2021-08-28",3.374,1630169100000
"2021-08-28 17:00:00","2021-08-28",3.374,1630170000000
"2021-08-28 17:15:00","2021-08-28",3.374,1630170900000
"2021-08-28 17:30:00","2021-08-28",3.374,1630171800000
"2021-08-28 17:45:00","2021-08-28",3.374,1630172700000
"2021-08-28 18:00:00","2021-08-28",3.375,1630173600000
"2021-08-28 18:15:00","2021-08-28",3.378,1630174500000
