"datetime","date","temp-i-subdaily-C","epoch"
"2018-01-02 00:01:52","2018-01-02",6.64,1514851312000
"2018-01-02 00:16:52","2018-01-02",6.6,1514852212000
"2018-01-02 00:31:51","2018-01-02",6.61,1514853111000
"2018-01-02 00:46:52","2018-01-02",6.57,1514854012000
"2018-01-02 01:01:52","2018-01-02",6.57,1514854912000
"2018-01-02 01:16:51","2018-01-02",6.58,1514855811000
"2018-01-02 01:31:51","2018-01-02",6.56,1514856711000
"2018-01-02 01:46:51","2018-01-02",6.55,1514857611000
"2018-01-02 02:01:51","2018-01-02",6.59,1514858511000
"2018-01-02 02:16:51","2018-01-02",6.63,1514859411000
"2018-01-02 02:31:51","2018-01-02",6.66,1514860311000
"2018-01-02 02:46:51","2018-01-02",6.67,1514861211000
"2018-01-02 03:01:52","2018-01-02",6.71,1514862112000
"2018-01-02 03:16:51","2018-01-02",6.74,1514863011000
"2018-01-02 03:31:52","2018-01-02",6.76,1514863912000
"2018-01-02 03:46:52","2018-01-02",6.81,1514864812000
"2018-01-02 04:01:52","2018-01-02",6.84,1514865712000
"2018-01-02 04:16:51","2018-01-02",6.87,1514866611000
"2018-01-02 04:31:52","2018-01-02",6.9,1514867512000
"2018-01-02 04:46:53","2018-01-02",6.93,1514868413000
"2018-01-02 05:01:52","2018-01-02",6.97,1514869312000
"2018-01-02 05:16:51","2018-01-02",7.0,1514870211000
"2018-01-02 05:31:52","2018-01-02",7.01,1514871112000
"2018-01-02 05:46:52","2018-01-02",7.03,1514872012000
"2018-01-02 06:01:52","2018-01-02",7.04,1514872912000
"2018-01-02 06:16:52","2018-01-02",7.06,1514873812000
"2018-01-02 06:31:51","2018-01-02",7.07,1514874711000
"2018-01-02 06:46:52","2018-01-02",7.08,1514875612000
"2018-01-02 07:01:22","2018-01-02",7.09,1514876482000
"2018-01-02 07:16:52","2018-01-02",7.08,1514877412000
"2018-01-02 07:31:51","2018-01-02",7.08,1514878311000
"2018-01-02 07:46:52","2018-01-02",7.09,1514879212000
"2018-01-02 08:01:52","2018-01-02",7.14,1514880112000
"2018-01-02 08:16:52","2018-01-02",7.12,1514881012000
"2018-01-02 08:31:52","2018-01-02",7.05,1514881912000
"2018-01-02 08:46:52","2018-01-02",7.08,1514882812000
"2018-01-02 09:01:52","2018-01-02",7.07,1514883712000
"2018-01-02 09:16:51","2018-01-02",7.02,1514884611000
"2018-01-02 09:31:52","2018-01-02",6.98,1514885512000
"2018-01-02 09:46:51","2018-01-02",6.97,1514886411000
"2018-01-02 10:01:52","2018-01-02",6.89,1514887312000
"2018-01-02 10:16:52","2018-01-02",6.85,1514888212000
"2018-01-02 10:31:52","2018-01-02",6.8,1514889112000
"2018-01-02 10:46:52","2018-01-02",6.74,1514890012000
"2018-01-02 11:01:52","2018-01-02",6.7,1514890912000
"2018-01-02 11:16:52","2018-01-02",6.68,1514891812000
"2018-01-02 11:31:52","2018-01-02",6.64,1514892712000
"2018-01-02 11:46:52","2018-01-02",6.67,1514893612000
"2018-01-02 12:01:51","2018-01-02",6.6,1514894511000
"2018-01-02 12:16:52","2018-01-02",6.6,1514895412000
"2018-01-02 12:31:52","2018-01-02",6.65,1514896312000
"2018-01-02 12:46:52","2018-01-02",6.56,1514897212000
"2018-01-02 13:01:51","2018-01-02",6.57,1514898111000
"2018-01-02 13:16:51","2018-01-02",6.57,1514899011000
"2018-01-02 13:31:52","2018-01-02",6.52,1514899912000
"2018-01-02 13:46:52","2018-01-02",6.5,1514900812000
"2018-01-02 14:01:51","2018-01-02",6.51,1514901711000
"2018-01-02 14:16:51","2018-01-02",6.54,1514902611000
"2018-01-02 14:31:52","2018-01-02",6.59,1514903512000
"2018-01-02 14:46:52","2018-01-02",6.63,1514904412000
"2018-01-02 15:01:51","2018-01-02",6.7,1514905311000
"2018-01-02 15:16:52","2018-01-02",6.74,1514906212000
"2018-01-02 15:31:52","2018-01-02",6.81,1514907112000
"2018-01-02 15:46:52","2018-01-02",6.85,1514908012000
"2018-01-02 16:01:52","2018-01-02",6.89,1514908912000
"2018-01-02 16:16:52","2018-01-02",6.91,1514909812000
"2018-01-02 16:31:52","2018-01-02",6.94,1514910712000
"2018-01-02 16:46:51","2018-01-02",6.97,1514911611000
"2018-01-02 17:01:52","2018-01-02",7.02,1514912512000
"2018-01-02 17:16:52","2018-01-02",7.06,1514913412000
"2018-01-02 17:31:52","2018-01-02",7.08,1514914312000
"2018-01-02 17:46:52","2018-01-02",7.12,1514915212000
"2018-01-02 18:01:51","2018-01-02",7.15,1514916111000
"2018-01-02 18:16:52","2018-01-02",7.15,1514917012000
"2018-01-02 18:31:51","2018-01-02",7.18,1514917911000
"2018-01-02 18:46:51","2018-01-02",7.2,1514918811000
"2018-01-02 19:01:52","2018-01-02",7.21,1514919712000
"2018-01-02 19:16:08","2018-01-02",7.22,1514920568000
"2018-01-02 19:31:51","2018-01-02",7.23,1514921511000
"2018-01-02 19:46:52","2018-01-02",7.24,1514922412000
"2018-01-02 20:01:52","2018-01-02",7.24,1514923312000
"2018-01-02 20:16:52","2018-01-02",7.24,1514924212000
"2018-01-02 20:31:52","2018-01-02",7.25,1514925112000
"2018-01-02 20:46:52","2018-01-02",7.26,1514926012000
"2018-01-02 21:01:52","2018-01-02",7.27,1514926912000
"2018-01-02 21:16:52","2018-01-02",7.27,1514927812000
"2018-01-02 21:31:52","2018-01-02",7.27,1514928712000
"2018-01-02 21:46:52","2018-01-02",7.25,1514929612000
"2018-01-02 22:01:52","2018-01-02",7.26,1514930512000
"2018-01-02 22:16:52","2018-01-02",7.18,1514931412000
"2018-01-02 22:31:52","2018-01-02",7.17,1514932312000
"2018-01-02 22:46:52","2018-01-02",7.18,1514933212000
"2018-01-02 23:01:52","2018-01-02",7.14,1514934112000
"2018-01-02 23:16:52","2018-01-02",7.02,1514935012000
"2018-01-02 23:31:52","2018-01-02",6.92,1514935912000
"2018-01-02 23:46:52","2018-01-02",6.97,1514936812000
"2018-01-03 00:01:52","2018-01-03",6.95,1514937712000
"2018-01-03 00:16:52","2018-01-03",6.84,1514938612000
"2018-01-03 00:31:52","2018-01-03",6.81,1514939512000
"2018-01-03 00:46:52","2018-01-03",6.77,1514940412000
"2018-01-03 01:01:12","2018-01-03",6.77,1514941272000
"2018-01-03 01:16:52","2018-01-03",6.77,1514942212000
"2018-01-03 01:31:51","2018-01-03",6.76,1514943111000
"2018-01-03 01:46:52","2018-01-03",6.68,1514944012000
"2018-01-03 02:01:52","2018-01-03",6.73,1514944912000
"2018-01-03 02:16:52","2018-01-03",6.69,1514945812000
"2018-01-03 02:31:51","2018-01-03",6.71,1514946711000
"2018-01-03 02:46:52","2018-01-03",6.72,1514947612000
"2018-01-03 03:01:52","2018-01-03",6.76,1514948512000
"2018-01-03 03:16:09","2018-01-03",6.79,1514949369000
"2018-01-03 03:31:52","2018-01-03",6.81,1514950312000
"2018-01-03 03:46:52","2018-01-03",6.86,1514951212000
"2018-01-03 04:01:52","2018-01-03",6.91,1514952112000
"2018-01-03 04:16:52","2018-01-03",6.94,1514953012000
"2018-01-03 04:31:52","2018-01-03",6.96,1514953912000
"2018-01-03 04:46:51","2018-01-03",7.01,1514954811000
"2018-01-03 05:01:51","2018-01-03",7.03,1514955711000
"2018-01-03 05:16:51","2018-01-03",7.07,1514956611000
"2018-01-03 05:31:51","2018-01-03",7.1,1514957511000
"2018-01-03 05:46:52","2018-01-03",7.15,1514958412000
"2018-01-03 06:01:51","2018-01-03",7.17,1514959311000
"2018-01-03 06:16:52","2018-01-03",7.19,1514960212000
"2018-01-03 06:31:51","2018-01-03",7.21,1514961111000
"2018-01-03 06:46:52","2018-01-03",7.24,1514962012000
"2018-01-03 07:01:52","2018-01-03",7.24,1514962912000
"2018-01-03 07:16:52","2018-01-03",7.25,1514963812000
"2018-01-03 07:31:51","2018-01-03",7.25,1514964711000
"2018-01-03 07:46:52","2018-01-03",7.26,1514965612000
"2018-01-03 08:01:52","2018-01-03",7.26,1514966512000
"2018-01-03 08:16:52","2018-01-03",7.27,1514967412000
"2018-01-03 08:31:52","2018-01-03",7.25,1514968312000
"2018-01-03 08:46:53","2018-01-03",7.26,1514969213000
"2018-01-03 09:01:18","2018-01-03",7.25,1514970078000
"2018-01-03 09:16:52","2018-01-03",7.25,1514971012000
"2018-01-03 09:31:52","2018-01-03",7.25,1514971912000
"2018-01-03 09:46:51","2018-01-03",7.25,1514972811000
"2018-01-03 10:01:52","2018-01-03",7.25,1514973712000
"2018-01-03 10:16:51","2018-01-03",7.25,1514974611000
"2018-01-03 10:31:52","2018-01-03",7.21,1514975512000
"2018-01-03 10:46:51","2018-01-03",7.17,1514976411000
"2018-01-03 11:01:52","2018-01-03",7.13,1514977312000
"2018-01-03 11:16:52","2018-01-03",7.12,1514978212000
"2018-01-03 11:31:52","2018-01-03",7.08,1514979112000
"2018-01-03 11:46:52","2018-01-03",7.02,1514980012000
"2018-01-03 12:01:52","2018-01-03",6.95,1514980912000
"2018-01-03 12:16:52","2018-01-03",6.88,1514981812000
"2018-01-03 12:31:52","2018-01-03",6.81,1514982712000
"2018-01-03 12:46:52","2018-01-03",6.79,1514983612000
"2018-01-03 13:01:18","2018-01-03",6.86,1514984478000
"2018-01-03 13:16:52","2018-01-03",6.79,1514985412000
"2018-01-03 13:31:52","2018-01-03",6.79,1514986312000
"2018-01-03 13:46:51","2018-01-03",6.69,1514987211000
"2018-01-03 14:01:51","2018-01-03",6.71,1514988111000
"2018-01-03 14:16:52","2018-01-03",6.7,1514989012000
"2018-01-03 14:31:52","2018-01-03",6.73,1514989912000
"2018-01-03 14:46:52","2018-01-03",6.75,1514990812000
"2018-01-03 15:01:52","2018-01-03",6.78,1514991712000
"2018-01-03 15:16:52","2018-01-03",6.78,1514992612000
"2018-01-03 15:31:52","2018-01-03",6.81,1514993512000
"2018-01-03 15:46:52","2018-01-03",6.84,1514994412000
"2018-01-03 16:01:52","2018-01-03",6.85,1514995312000
"2018-01-03 16:16:52","2018-01-03",6.87,1514996212000
"2018-01-03 16:31:52","2018-01-03",6.87,1514997112000
"2018-01-03 16:46:52","2018-01-03",6.87,1514998012000
"2018-01-03 17:01:52","2018-01-03",6.88,1514998912000
"2018-01-03 17:16:52","2018-01-03",6.89,1514999812000
"2018-01-03 17:31:52","2018-01-03",6.92,1515000712000
"2018-01-03 17:46:52","2018-01-03",6.97,1515001612000
"2018-01-03 18:01:52","2018-01-03",7.03,1515002512000
"2018-01-03 18:16:52","2018-01-03",7.04,1515003412000
"2018-01-03 18:31:51","2018-01-03",7.06,1515004311000
"2018-01-03 18:46:51","2018-01-03",7.07,1515005211000
"2018-01-03 19:01:52","2018-01-03",7.07,1515006112000
"2018-01-03 19:16:51","2018-01-03",7.1,1515007011000
"2018-01-03 19:31:52","2018-01-03",7.11,1515007912000
"2018-01-03 19:46:51","2018-01-03",7.12,1515008811000
"2018-01-03 20:01:52","2018-01-03",7.13,1515009712000
"2018-01-03 20:16:52","2018-01-03",7.14,1515010612000
"2018-01-03 20:31:52","2018-01-03",7.15,1515011512000
"2018-01-03 20:46:52","2018-01-03",7.16,1515012412000
"2018-01-03 21:01:52","2018-01-03",7.15,1515013312000
"2018-01-03 21:16:52","2018-01-03",7.16,1515014212000
"2018-01-03 21:31:52","2018-01-03",7.18,1515015112000
"2018-01-03 21:46:51","2018-01-03",7.15,1515016011000
"2018-01-03 22:01:52","2018-01-03",7.13,1515016912000
"2018-01-03 22:16:51","2018-01-03",7.12,1515017811000
"2018-01-03 22:31:51","2018-01-03",7.06,1515018711000
"2018-01-03 22:46:52","2018-01-03",7.02,1515019612000
"2018-01-03 23:01:51","2018-01-03",6.99,1515020511000
"2018-01-03 23:16:51","2018-01-03",6.93,1515021411000
"2018-01-03 23:31:51","2018-01-03",6.89,1515022311000
"2018-01-03 23:46:52","2018-01-03",6.84,1515023212000
"2018-01-04 00:01:51","2018-01-04",6.78,1515024111000
"2018-01-04 00:16:52","2018-01-04",6.75,1515025012000
"2018-01-04 00:31:52","2018-01-04",6.71,1515025912000
"2018-01-04 00:46:52","2018-01-04",6.72,1515026812000
"2018-01-04 01:01:52","2018-01-04",6.71,1515027712000
"2018-01-04 01:16:52","2018-01-04",6.67,1515028612000
"2018-01-04 01:31:52","2018-01-04",6.67,1515029512000
"2018-01-04 01:46:51","2018-01-04",6.66,1515030411000
"2018-01-04 02:01:52","2018-01-04",6.6,1515031312000
"2018-01-04 02:16:52","2018-01-04",6.56,1515032212000
"2018-01-04 02:31:52","2018-01-04",6.59,1515033112000
"2018-01-04 02:46:52","2018-01-04",6.56,1515034012000
"2018-01-04 03:01:52","2018-01-04",6.55,1515034912000
"2018-01-04 03:16:52","2018-01-04",6.59,1515035812000
"2018-01-04 03:31:52","2018-01-04",6.62,1515036712000
"2018-01-04 03:46:52","2018-01-04",6.66,1515037612000
"2018-01-04 04:01:51","2018-01-04",6.68,1515038511000
"2018-01-04 04:16:52","2018-01-04",6.72,1515039412000
"2018-01-04 04:31:52","2018-01-04",6.74,1515040312000
"2018-01-04 04:46:53","2018-01-04",6.77,1515041213000
"2018-01-04 05:01:52","2018-01-04",6.81,1515042112000
"2018-01-04 05:16:52","2018-01-04",6.88,1515043012000
"2018-01-04 05:31:52","2018-01-04",6.91,1515043912000
"2018-01-04 05:46:51","2018-01-04",6.93,1515044811000
"2018-01-04 06:01:51","2018-01-04",6.96,1515045711000
"2018-01-04 06:16:51","2018-01-04",7.0,1515046611000
"2018-01-04 06:31:51","2018-01-04",7.02,1515047511000
"2018-01-04 06:46:52","2018-01-04",7.05,1515048412000
"2018-01-04 07:01:52","2018-01-04",7.07,1515049312000
"2018-01-04 07:16:52","2018-01-04",7.09,1515050212000
"2018-01-04 07:31:52","2018-01-04",7.11,1515051112000
"2018-01-04 07:46:52","2018-01-04",7.12,1515052012000
"2018-01-04 08:01:52","2018-01-04",7.13,1515052912000
"2018-01-04 08:16:52","2018-01-04",7.14,1515053812000
"2018-01-04 08:31:52","2018-01-04",7.15,1515054712000
"2018-01-04 08:46:52","2018-01-04",7.17,1515055612000
"2018-01-04 09:01:51","2018-01-04",7.18,1515056511000
"2018-01-04 09:16:52","2018-01-04",7.18,1515057412000
"2018-01-04 09:31:52","2018-01-04",7.18,1515058312000
"2018-01-04 09:46:52","2018-01-04",7.18,1515059212000
"2018-01-04 10:01:52","2018-01-04",7.2,1515060112000
"2018-01-04 10:16:52","2018-01-04",7.22,1515061012000
"2018-01-04 10:31:52","2018-01-04",7.21,1515061912000
"2018-01-04 10:46:52","2018-01-04",7.2,1515062812000
"2018-01-04 11:01:18","2018-01-04",7.17,1515063678000
"2018-01-04 11:16:52","2018-01-04",7.15,1515064612000
"2018-01-04 11:31:52","2018-01-04",7.11,1515065512000
"2018-01-04 11:46:52","2018-01-04",7.03,1515066412000
"2018-01-04 12:01:52","2018-01-04",7.01,1515067312000
"2018-01-04 12:16:52","2018-01-04",6.97,1515068212000
"2018-01-04 12:31:52","2018-01-04",6.88,1515069112000
"2018-01-04 12:46:52","2018-01-04",6.9,1515070012000
"2018-01-04 13:01:51","2018-01-04",6.82,1515070911000
"2018-01-04 13:16:51","2018-01-04",6.87,1515071811000
"2018-01-04 13:31:52","2018-01-04",6.83,1515072712000
"2018-01-04 13:46:52","2018-01-04",6.85,1515073612000
