"datetime","date","temp-i-subdaily-C","epoch"
"2022-01-02 00:01:12","2022-01-02",8.99,1641081672000
"2022-01-02 00:16:12","2022-01-02",8.874,1641082572000
"2022-01-02 00:31:12","2022-01-02",8.889,1641083472000
"2022-01-02 00:46:12","2022-01-02",8.788,1641084372000
"2022-01-02 01:01:12","2022-01-02",8.772,1641085272000
"2022-01-02 01:16:12","2022-01-02",8.762,1641086172000
"2022-01-02 01:31:12","2022-01-02",8.855,1641087072000
"2022-01-02 01:46:12","2022-01-02",8.906,1641087972000
"2022-01-02 02:01:12","2022-01-02",8.992,1641088872000
"2022-01-02 02:16:12","2022-01-02",9.028,1641089772000
"2022-01-02 02:31:12","2022-01-02",9.077,1641090672000
"2022-01-02 02:46:12","2022-01-02",9.147,1641091572000
"2022-01-02 03:01:12","2022-01-02",9.182,1641092472000
"2022-01-02 03:16:12","2022-01-02",9.216,1641093372000
"2022-01-02 03:31:12","2022-01-02",9.266,1641094272000
"2022-01-02 03:46:12","2022-01-02",9.297,1641095172000
"2022-01-02 04:01:12","2022-01-02",9.342,1641096072000
"2022-01-02 04:16:12","2022-01-02",9.403,1641096972000
"2022-01-02 04:31:12","2022-01-02",9.437,1641097872000
"2022-01-02 04:46:12","2022-01-02",9.484,1641098772000
"2022-01-02 05:01:12","2022-01-02",9.53,1641099672000
"2022-01-02 05:16:12","2022-01-02",9.563,1641100572000
"2022-01-02 05:31:12","2022-01-02",9.591,1641101472000
"2022-01-02 05:46:12","2022-01-02",9.61,1641102372000
"2022-01-02 06:01:12","2022-01-02",9.631,1641103272000
"2022-01-02 06:16:12","2022-01-02",9.644,1641104172000
"2022-01-02 06:31:12","2022-01-02",9.657,1641105072000
"2022-01-02 06:46:12","2022-01-02",9.67,1641105972000
"2022-01-02 07:01:12","2022-01-02",9.712,1641106872000
"2022-01-02 07:16:12","2022-01-02",9.697,1641107772000
"2022-01-02 07:31:12","2022-01-02",9.667,1641108672000
"2022-01-02 07:46:12","2022-01-02",9.624,1641109572000
"2022-01-02 08:01:12","2022-01-02",9.545,1641110472000
"2022-01-02 08:16:12","2022-01-02",9.541,1641111372000
"2022-01-02 08:31:12","2022-01-02",9.434,1641112272000
"2022-01-02 08:46:12","2022-01-02",9.397,1641113172000
"2022-01-02 09:01:12","2022-01-02",9.345,1641114072000
"2022-01-02 09:16:12","2022-01-02",9.31,1641114972000
"2022-01-02 09:31:12","2022-01-02",9.193,1641115872000
"2022-01-02 09:46:12","2022-01-02",9.109,1641116772000
"2022-01-02 10:01:12","2022-01-02",9.038,1641117672000
"2022-01-02 10:16:12","2022-01-02",9.063,1641118572000
"2022-01-02 10:31:12","2022-01-02",8.981,1641119472000
"2022-01-02 10:46:12","2022-01-02",8.99,1641120372000
"2022-01-02 11:01:12","2022-01-02",9.014,1641121272000
"2022-01-02 11:16:12","2022-01-02",9.06,1641122172000
"2022-01-02 11:31:12","2022-01-02",9.133,1641123072000
"2022-01-02 11:46:12","2022-01-02",9.047,1641123972000
"2022-01-02 12:01:12","2022-01-02",9.057,1641124872000
"2022-01-02 12:16:12","2022-01-02",8.989,1641125772000
"2022-01-02 12:31:12","2022-01-02",8.919,1641126672000
"2022-01-02 12:46:12","2022-01-02",8.872,1641127572000
"2022-01-02 13:01:12","2022-01-02",8.822,1641128472000
"2022-01-02 13:16:12","2022-01-02",8.782,1641129372000
"2022-01-02 13:31:12","2022-01-02",8.819,1641130272000
"2022-01-02 13:46:12","2022-01-02",8.862,1641131172000
"2022-01-02 14:01:12","2022-01-02",8.914,1641132072000
"2022-01-02 14:16:12","2022-01-02",9.0,1641132972000
"2022-01-02 14:31:12","2022-01-02",9.045,1641133872000
"2022-01-02 14:46:12","2022-01-02",9.101,1641134772000
"2022-01-02 15:01:12","2022-01-02",9.133,1641135672000
"2022-01-02 15:16:12","2022-01-02",9.179,1641136572000
"2022-01-02 15:31:12","2022-01-02",9.203,1641137472000
"2022-01-02 15:46:12","2022-01-02",9.255,1641138372000
"2022-01-02 16:01:12","2022-01-02",9.286,1641139272000
"2022-01-02 16:16:12","2022-01-02",9.348,1641140172000
"2022-01-02 16:31:12","2022-01-02",9.399,1641141072000
"2022-01-02 16:46:12","2022-01-02",9.451,1641141972000
