"datetime","date","temp-i-subdaily-C","epoch"
"2020-01-02 22:16:59","2020-01-02",7.64,1578003419000
"2020-01-02 22:31:59","2020-01-02",7.64,1578004319000
"2020-01-02 22:47:00","2020-01-02",7.65,1578005220000
"2020-01-02 23:01:59","2020-01-02",7.66,1578006119000
"2020-01-02 23:16:59","2020-01-02",7.68,1578007019000
"2020-01-02 23:31:59","2020-01-02",7.69,1578007919000
"2020-01-02 23:46:59","2020-01-02",7.68,1578008819000
"2020-01-03 00:02:00","2020-01-03",7.68,1578009720000
"2020-01-03 00:17:00","2020-01-03",7.69,1578010620000
"2020-01-03 00:31:59","2020-01-03",7.7,1578011519000
"2020-01-03 00:46:59","2020-01-03",7.7,1578012419000
"2020-01-03 01:02:00","2020-01-03",7.69,1578013320000
"2020-01-03 01:16:59","2020-01-03",7.67,1578014219000
"2020-01-03 01:31:59","2020-01-03",7.68,1578015119000
"2020-01-03 01:46:59","2020-01-03",7.67,1578016019000
"2020-01-03 02:01:59","2020-01-03",7.66,1578016919000
"2020-01-03 02:16:59","2020-01-03",7.64,1578017819000
"2020-01-03 02:31:59","2020-01-03",7.63,1578018719000
"2020-01-03 02:46:59","2020-01-03",7.63,1578019619000
"2020-01-03 03:01:59","2020-01-03",7.65,1578020519000
"2020-01-03 03:16:59","2020-01-03",7.64,1578021419000
"2020-01-03 03:31:59","2020-01-03",7.62,1578022319000
"2020-01-03 03:46:59","2020-01-03",7.58,1578023219000
"2020-01-03 04:01:59","2020-01-03",7.6,1578024119000
"2020-01-03 04:16:59","2020-01-03",7.58,1578025019000
"2020-01-03 04:31:59","2020-01-03",7.58,1578025919000
"2020-01-03 04:46:59","2020-01-03",7.57,1578026819000
"2020-01-03 05:01:59","2020-01-03",7.58,1578027719000
"2020-01-03 05:16:59","2020-01-03",7.58,1578028619000
"2020-01-03 05:31:59","2020-01-03",7.57,1578029519000
"2020-01-03 05:46:59","2020-01-03",7.57,1578030419000
"2020-01-03 06:01:59","2020-01-03",7.57,1578031319000
"2020-01-03 06:16:59","2020-01-03",7.56,1578032219000
"2020-01-03 06:31:59","2020-01-03",7.58,1578033119000
"2020-01-03 06:46:59","2020-01-03",7.59,1578034019000
"2020-01-03 07:01:59","2020-01-03",7.59,1578034919000
"2020-01-03 07:16:59","2020-01-03",7.59,1578035819000
"2020-01-03 07:31:59","2020-01-03",7.6,1578036719000
"2020-01-03 07:46:59","2020-01-03",7.62,1578037619000
"2020-01-03 08:01:59","2020-01-03",7.62,1578038519000
"2020-01-03 08:16:59","2020-01-03",7.61,1578039419000
"2020-01-03 08:31:59","2020-01-03",7.64,1578040319000
"2020-01-03 08:46:59","2020-01-03",7.64,1578041219000
"2020-01-03 09:01:59","2020-01-03",7.65,1578042119000
"2020-01-03 09:16:59","2020-01-03",7.66,1578043019000
"2020-01-03 09:31:59","2020-01-03",7.67,1578043919000
"2020-01-03 09:46:59","2020-01-03",7.69,1578044819000
"2020-01-03 10:01:59","2020-01-03",7.72,1578045719000
"2020-01-03 10:16:59","2020-01-03",7.75,1578046619000
"2020-01-03 10:32:00","2020-01-03",7.75,1578047520000
"2020-01-03 10:46:59","2020-01-03",7.76,1578048419000
"2020-01-03 11:01:59","2020-01-03",7.77,1578049319000
"2020-01-03 11:16:59","2020-01-03",7.78,1578050219000
"2020-01-03 11:32:00","2020-01-03",7.78,1578051120000
"2020-01-03 11:46:59","2020-01-03",7.76,1578052019000
"2020-01-03 12:01:59","2020-01-03",7.76,1578052919000
"2020-01-03 12:16:59","2020-01-03",7.76,1578053819000
"2020-01-03 12:31:59","2020-01-03",7.77,1578054719000
"2020-01-03 12:46:59","2020-01-03",7.77,1578055619000
"2020-01-03 13:01:59","2020-01-03",7.76,1578056519000
"2020-01-03 13:16:59","2020-01-03",7.75,1578057419000
"2020-01-03 13:32:00","2020-01-03",7.72,1578058320000
"2020-01-03 13:46:59","2020-01-03",7.73,1578059219000
"2020-01-03 14:01:59","2020-01-03",7.72,1578060119000
"2020-01-03 14:16:59","2020-01-03",7.71,1578061019000
"2020-01-03 14:31:59","2020-01-03",7.7,1578061919000
"2020-01-03 14:46:59","2020-01-03",7.69,1578062819000
"2020-01-03 15:01:59","2020-01-03",7.67,1578063719000
"2020-01-03 15:16:59","2020-01-03",7.67,1578064619000
"2020-01-03 15:31:59","2020-01-03",7.68,1578065519000
"2020-01-03 15:46:59","2020-01-03",7.65,1578066419000
"2020-01-03 16:01:59","2020-01-03",7.61,1578067319000
"2020-01-03 16:16:59","2020-01-03",7.6,1578068219000
"2020-01-03 16:31:59","2020-01-03",7.58,1578069119000
"2020-01-03 16:46:59","2020-01-03",7.56,1578070019000
"2020-01-03 17:01:59","2020-01-03",7.55,1578070919000
"2020-01-03 17:16:59","2020-01-03",7.55,1578071819000
"2020-01-03 17:31:59","2020-01-03",7.53,1578072719000
"2020-01-03 17:46:59","2020-01-03",7.54,1578073619000
"2020-01-03 18:01:59","2020-01-03",7.54,1578074519000
"2020-01-03 18:16:59","2020-01-03",7.54,1578075419000
"2020-01-03 18:31:59","2020-01-03",7.54,1578076319000
"2020-01-03 18:46:59","2020-01-03",7.55,1578077219000
"2020-01-03 19:01:59","2020-01-03",7.52,1578078119000
"2020-01-03 19:16:59","2020-01-03",7.52,1578079019000
"2020-01-03 19:31:59","2020-01-03",7.52,1578079919000
"2020-01-03 19:46:59","2020-01-03",7.52,1578080819000
"2020-01-03 20:01:59","2020-01-03",7.53,1578081719000
"2020-01-03 20:16:59","2020-01-03",7.53,1578082619000
"2020-01-03 20:31:59","2020-01-03",7.53,1578083519000
"2020-01-03 20:46:59","2020-01-03",7.53,1578084419000
"2020-01-03 21:01:59","2020-01-03",7.53,1578085319000
"2020-01-03 21:17:00","2020-01-03",7.53,1578086220000
"2020-01-03 21:31:59","2020-01-03",7.53,1578087119000
"2020-01-03 21:46:59","2020-01-03",7.56,1578088019000
"2020-01-03 22:01:59","2020-01-03",7.58,1578088919000
"2020-01-03 22:16:59","2020-01-03",7.59,1578089819000
"2020-01-03 22:31:59","2020-01-03",7.59,1578090719000
"2020-01-03 22:46:59","2020-01-03",7.59,1578091619000
"2020-01-03 23:02:00","2020-01-03",7.59,1578092520000
"2020-01-03 23:16:59","2020-01-03",7.61,1578093419000
"2020-01-03 23:31:58","2020-01-03",7.61,1578094318000
"2020-01-03 23:46:59","2020-01-03",7.62,1578095219000
"2020-01-04 00:01:59","2020-01-04",7.64,1578096119000
"2020-01-04 00:16:59","2020-01-04",7.64,1578097019000
"2020-01-04 00:32:00","2020-01-04",7.67,1578097920000
"2020-01-04 00:46:59","2020-01-04",7.67,1578098819000
"2020-01-04 01:01:59","2020-01-04",7.66,1578099719000
"2020-01-04 01:16:59","2020-01-04",7.67,1578100619000
"2020-01-04 01:31:59","2020-01-04",7.66,1578101519000
"2020-01-04 01:47:00","2020-01-04",7.61,1578102420000
"2020-01-04 02:01:59","2020-01-04",7.58,1578103319000
"2020-01-04 02:16:59","2020-01-04",7.55,1578104219000
"2020-01-04 02:32:00","2020-01-04",7.58,1578105120000
"2020-01-04 02:47:00","2020-01-04",7.59,1578106020000
"2020-01-04 03:01:59","2020-01-04",7.58,1578106919000
"2020-01-04 03:16:59","2020-01-04",7.57,1578107819000
"2020-01-04 03:32:00","2020-01-04",7.54,1578108720000
"2020-01-04 03:46:59","2020-01-04",7.53,1578109619000
"2020-01-04 04:01:59","2020-01-04",7.52,1578110519000
"2020-01-04 04:16:59","2020-01-04",7.51,1578111419000
"2020-01-04 04:31:59","2020-01-04",7.49,1578112319000
"2020-01-04 04:46:59","2020-01-04",7.5,1578113219000
"2020-01-04 05:01:59","2020-01-04",7.49,1578114119000
