"datetime","date","level-i-900-m-qualified","epoch"
"2019-12-22 07:15:00","2019-12-22",0.692,1576998900000
"2019-12-22 07:30:00","2019-12-22",0.68,1576999800000
"2019-12-22 07:45:00","2019-12-22",0.689,1577000700000
"2019-12-22 08:00:00","2019-12-22",0.691,1577001600000
"2019-12-22 08:15:00","2019-12-22",0.687,1577002500000
"2019-12-22 08:30:00","2019-12-22",0.689,1577003400000
"2019-12-22 08:45:00","2019-12-22",0.695,1577004300000
"2019-12-22 09:00:00","2019-12-22",0.7,1577005200000
"2019-12-22 09:15:00","2019-12-22",0.691,1577006100000
"2019-12-22 09:30:00","2019-12-22",0.709,1577007000000
"2019-12-22 09:45:00","2019-12-22",0.707,1577007900000
"2019-12-22 10:00:00","2019-12-22",0.702,1577008800000
"2019-12-22 10:15:00","2019-12-22",0.704,1577009700000
"2019-12-22 10:30:00","2019-12-22",0.717,1577010600000
"2019-12-22 10:45:00","2019-12-22",0.707,1577011500000
"2019-12-22 11:00:00","2019-12-22",0.697,1577012400000
"2019-12-22 11:15:00","2019-12-22",0.714,1577013300000
"2019-12-22 11:30:00","2019-12-22",0.709,1577014200000
"2019-12-22 11:45:00","2019-12-22",0.702,1577015100000
"2019-12-22 12:00:00","2019-12-22",0.708,1577016000000
"2019-12-22 12:15:00","2019-12-22",0.719,1577016900000
"2019-12-22 12:30:00","2019-12-22",0.707,1577017800000
"2019-12-22 12:45:00","2019-12-22",0.716,1577018700000
"2019-12-22 13:00:00","2019-12-22",0.721,1577019600000
"2019-12-22 13:15:00","2019-12-22",0.725,1577020500000
"2019-12-22 13:30:00","2019-12-22",0.74,1577021400000
"2019-12-22 13:45:00","2019-12-22",0.723,1577022300000
"2019-12-22 14:00:00","2019-12-22",0.732,1577023200000
"2019-12-22 14:15:00","2019-12-22",0.732,1577024100000
"2019-12-22 14:30:00","2019-12-22",0.722,1577025000000
"2019-12-22 14:45:00","2019-12-22",0.728,1577025900000
"2019-12-22 15:00:00","2019-12-22",0.738,1577026800000
"2019-12-22 15:15:00","2019-12-22",0.729,1577027700000
"2019-12-22 15:30:00","2019-12-22",0.748,1577028600000
"2019-12-22 15:45:00","2019-12-22",0.737,1577029500000
"2019-12-22 16:00:00","2019-12-22",0.747,1577030400000
"2019-12-22 16:15:00","2019-12-22",0.749,1577031300000
"2019-12-22 16:30:00","2019-12-22",0.735,1577032200000
"2019-12-22 16:45:00","2019-12-22",0.742,1577033100000
"2019-12-22 17:00:00","2019-12-22",0.747,1577034000000
"2019-12-22 17:15:00","2019-12-22",0.744,1577034900000
"2019-12-22 17:30:00","2019-12-22",0.743,1577035800000
"2019-12-22 17:45:00","2019-12-22",0.748,1577036700000
"2019-12-22 18:00:00","2019-12-22",0.748,1577037600000
"2019-12-22 18:15:00","2019-12-22",0.753,1577038500000
"2019-12-22 18:30:00","2019-12-22",0.754,1577039400000
"2019-12-22 18:45:00","2019-12-22",0.756,1577040300000
"2019-12-22 19:00:00","2019-12-22",0.745,1577041200000
"2019-12-22 19:15:00","2019-12-22",0.755,1577042100000
"2019-12-22 19:30:00","2019-12-22",0.765,1577043000000
"2019-12-22 19:45:00","2019-12-22",0.773,1577043900000
"2019-12-22 20:00:00","2019-12-22",0.755,1577044800000
"2019-12-22 20:15:00","2019-12-22",0.773,1577045700000
"2019-12-22 20:30:00","2019-12-22",0.763,1577046600000
"2019-12-22 20:45:00","2019-12-22",0.759,1577047500000
"2019-12-22 21:00:00","2019-12-22",0.76,1577048400000
"2019-12-22 21:15:00","2019-12-22",0.752,1577049300000
"2019-12-22 21:30:00","2019-12-22",0.772,1577050200000
"2019-12-22 21:45:00","2019-12-22",0.777,1577051100000
"2019-12-22 22:00:00","2019-12-22",0.756,1577052000000
"2019-12-22 22:15:00","2019-12-22",0.77,1577052900000
"2019-12-22 22:30:00","2019-12-22",0.764,1577053800000
"2019-12-22 22:45:00","2019-12-22",0.766,1577054700000
"2019-12-22 23:00:00","2019-12-22",0.768,1577055600000
"2019-12-22 23:15:00","2019-12-22",0.772,1577056500000
"2019-12-22 23:30:00","2019-12-22",0.774,1577057400000
"2019-12-22 23:45:00","2019-12-22",0.762,1577058300000
"2019-12-23 00:00:00","2019-12-23",0.781,1577059200000
"2019-12-23 00:15:00","2019-12-23",0.783,1577060100000
"2019-12-23 00:30:00","2019-12-23",0.769,1577061000000
"2019-12-23 00:45:00","2019-12-23",0.784,1577061900000
"2019-12-23 01:00:00","2019-12-23",0.78,1577062800000
"2019-12-23 01:15:00","2019-12-23",0.77,1577063700000
