"datetime","date","do-i-subdaily-mgL","epoch"
"2019-01-05 07:17:11","2019-01-05",11.61,1546672631000
"2019-01-05 07:32:12","2019-01-05",11.76,1546673532000
"2019-01-05 07:47:11","2019-01-05",11.84,1546674431000
"2019-01-05 08:02:12","2019-01-05",11.89,1546675332000
"2019-01-05 08:17:12","2019-01-05",11.99,1546676232000
"2019-01-05 08:32:12","2019-01-05",12.0,1546677132000
"2019-01-05 08:47:12","2019-01-05",12.06,1546678032000
"2019-01-05 09:02:12","2019-01-05",12.05,1546678932000
"2019-01-05 09:17:12","2019-01-05",12.1,1546679832000
"2019-01-05 09:32:12","2019-01-05",12.14,1546680732000
"2019-01-05 09:47:12","2019-01-05",12.07,1546681632000
"2019-01-05 10:02:12","2019-01-05",11.99,1546682532000
"2019-01-05 10:17:12","2019-01-05",11.92,1546683432000
"2019-01-05 10:32:12","2019-01-05",11.99,1546684332000
"2019-01-05 10:47:12","2019-01-05",11.96,1546685232000
"2019-01-05 11:02:11","2019-01-05",12.05,1546686131000
"2019-01-05 11:17:11","2019-01-05",12.07,1546687031000
"2019-01-05 11:32:11","2019-01-05",12.06,1546687931000
"2019-01-05 11:47:12","2019-01-05",12.01,1546688832000
"2019-01-05 12:02:11","2019-01-05",11.86,1546689731000
"2019-01-05 12:17:11","2019-01-05",11.76,1546690631000
"2019-01-05 12:32:12","2019-01-05",11.66,1546691532000
"2019-01-05 12:47:11","2019-01-05",11.65,1546692431000
"2019-01-05 13:02:11","2019-01-05",11.65,1546693331000
"2019-01-05 13:17:11","2019-01-05",11.59,1546694231000
"2019-01-05 13:32:12","2019-01-05",11.51,1546695132000
"2019-01-05 13:47:11","2019-01-05",11.42,1546696031000
"2019-01-05 14:02:12","2019-01-05",11.35,1546696932000
"2019-01-05 14:17:11","2019-01-05",11.31,1546697831000
"2019-01-05 14:32:12","2019-01-05",11.28,1546698732000
"2019-01-05 14:47:12","2019-01-05",11.31,1546699632000
"2019-01-05 15:02:12","2019-01-05",11.36,1546700532000
"2019-01-05 15:17:12","2019-01-05",11.37,1546701432000
"2019-01-05 15:32:11","2019-01-05",11.47,1546702331000
"2019-01-05 15:47:12","2019-01-05",11.17,1546703232000
"2019-01-05 16:02:12","2019-01-05",11.3,1546704132000
"2019-01-05 16:17:12","2019-01-05",11.33,1546705032000
"2019-01-05 16:32:12","2019-01-05",11.41,1546705932000
"2019-01-05 16:47:12","2019-01-05",11.52,1546706832000
"2019-01-05 17:02:12","2019-01-05",11.63,1546707732000
"2019-01-05 17:17:12","2019-01-05",11.74,1546708632000
"2019-01-05 17:32:12","2019-01-05",11.81,1546709532000
"2019-01-05 17:47:12","2019-01-05",11.81,1546710432000
"2019-01-05 18:02:11","2019-01-05",11.89,1546711331000
"2019-01-05 18:17:11","2019-01-05",11.93,1546712231000
"2019-01-05 18:32:12","2019-01-05",11.97,1546713132000
"2019-01-05 18:47:12","2019-01-05",11.79,1546714032000
"2019-01-05 19:02:12","2019-01-05",11.51,1546714932000
"2019-01-05 19:17:12","2019-01-05",11.4,1546715832000
"2019-01-05 19:32:12","2019-01-05",11.49,1546716732000
"2019-01-05 19:47:12","2019-01-05",11.56,1546717632000
"2019-01-05 20:02:12","2019-01-05",11.75,1546718532000
"2019-01-05 20:17:11","2019-01-05",11.82,1546719431000
"2019-01-05 20:32:11","2019-01-05",11.86,1546720331000
"2019-01-05 20:47:11","2019-01-05",11.92,1546721231000
"2019-01-05 21:02:12","2019-01-05",11.96,1546722132000
"2019-01-05 21:17:12","2019-01-05",12.01,1546723032000
"2019-01-05 21:32:12","2019-01-05",12.07,1546723932000
"2019-01-05 21:47:12","2019-01-05",12.1,1546724832000
"2019-01-05 22:02:11","2019-01-05",12.13,1546725731000
"2019-01-05 22:17:12","2019-01-05",12.17,1546726632000
"2019-01-05 22:32:12","2019-01-05",12.22,1546727532000
"2019-01-05 22:47:12","2019-01-05",12.21,1546728432000
"2019-01-05 23:02:12","2019-01-05",12.22,1546729332000
"2019-01-05 23:17:12","2019-01-05",12.21,1546730232000
"2019-01-05 23:32:12","2019-01-05",12.27,1546731132000
"2019-01-05 23:47:12","2019-01-05",12.16,1546732032000
"2019-01-06 00:02:12","2019-01-06",11.93,1546732932000
"2019-01-06 00:17:11","2019-01-06",11.86,1546733831000
"2019-01-06 00:32:12","2019-01-06",11.72,1546734732000
"2019-01-06 00:47:11","2019-01-06",11.59,1546735631000
"2019-01-06 01:02:11","2019-01-06",11.51,1546736531000
"2019-01-06 01:17:12","2019-01-06",11.57,1546737432000
"2019-01-06 01:32:12","2019-01-06",11.58,1546738332000
"2019-01-06 01:47:12","2019-01-06",11.51,1546739232000
"2019-01-06 02:02:12","2019-01-06",11.43,1546740132000
"2019-01-06 02:17:12","2019-01-06",11.36,1546741032000
"2019-01-06 02:32:12","2019-01-06",11.32,1546741932000
"2019-01-06 02:47:12","2019-01-06",11.28,1546742832000
"2019-01-06 03:02:12","2019-01-06",11.29,1546743732000
"2019-01-06 03:17:12","2019-01-06",11.3,1546744632000
"2019-01-06 03:32:11","2019-01-06",11.35,1546745531000
"2019-01-06 03:47:12","2019-01-06",11.42,1546746432000
"2019-01-06 04:02:12","2019-01-06",11.22,1546747332000
"2019-01-06 04:17:12","2019-01-06",11.3,1546748232000
"2019-01-06 04:32:12","2019-01-06",11.38,1546749132000
"2019-01-06 04:47:11","2019-01-06",11.46,1546750031000
"2019-01-06 05:02:11","2019-01-06",11.6,1546750931000
"2019-01-06 05:17:11","2019-01-06",11.74,1546751831000
"2019-01-06 05:32:11","2019-01-06",11.88,1546752731000
"2019-01-06 05:47:11","2019-01-06",11.95,1546753631000
"2019-01-06 06:02:12","2019-01-06",11.9,1546754532000
"2019-01-06 06:17:11","2019-01-06",12.02,1546755431000
"2019-01-06 06:32:11","2019-01-06",12.03,1546756331000
"2019-01-06 06:47:12","2019-01-06",12.07,1546757232000
"2019-01-06 07:02:12","2019-01-06",12.08,1546758132000
"2019-01-06 07:17:12","2019-01-06",12.02,1546759032000
"2019-01-06 07:32:12","2019-01-06",11.81,1546759932000
"2019-01-06 07:47:12","2019-01-06",11.66,1546760832000
"2019-01-06 08:02:11","2019-01-06",11.57,1546761731000
"2019-01-06 08:17:11","2019-01-06",11.41,1546762631000
"2019-01-06 08:32:11","2019-01-06",11.61,1546763531000
"2019-01-06 08:47:11","2019-01-06",11.91,1546764431000
"2019-01-06 09:02:12","2019-01-06",11.99,1546765332000
"2019-01-06 09:17:12","2019-01-06",12.1,1546766232000
"2019-01-06 09:32:12","2019-01-06",12.12,1546767132000
"2019-01-06 09:47:12","2019-01-06",12.06,1546768032000
"2019-01-06 10:02:12","2019-01-06",11.99,1546768932000
"2019-01-06 10:17:12","2019-01-06",11.87,1546769832000
"2019-01-06 10:32:12","2019-01-06",11.8,1546770732000
"2019-01-06 10:47:12","2019-01-06",11.88,1546771632000
"2019-01-06 11:02:12","2019-01-06",11.88,1546772532000
"2019-01-06 11:17:11","2019-01-06",12.04,1546773431000
"2019-01-06 11:32:11","2019-01-06",12.06,1546774331000
"2019-01-06 11:47:11","2019-01-06",12.07,1546775231000
