"datetime","date","do-i-subdaily-pct","epoch"
"2019-01-02 00:02:11","2019-01-02",98.3,1546387331000
"2019-01-02 00:17:11","2019-01-02",98.5,1546388231000
"2019-01-02 00:32:11","2019-01-02",96.8,1546389131000
"2019-01-02 00:47:11","2019-01-02",96.8,1546390031000
"2019-01-02 01:02:12","2019-01-02",98.3,1546390932000
"2019-01-02 01:17:12","2019-01-02",99.6,1546391832000
"2019-01-02 01:32:12","2019-01-02",101.2,1546392732000
"2019-01-02 01:47:12","2019-01-02",101.7,1546393632000
"2019-01-02 02:02:12","2019-01-02",101.6,1546394532000
"2019-01-02 02:17:11","2019-01-02",101.5,1546395431000
"2019-01-02 02:32:11","2019-01-02",101.4,1546396331000
"2019-01-02 02:47:12","2019-01-02",101.1,1546397232000
"2019-01-02 03:02:12","2019-01-02",101.3,1546398132000
"2019-01-02 03:17:12","2019-01-02",101.5,1546399032000
"2019-01-02 03:32:11","2019-01-02",101.5,1546399931000
"2019-01-02 03:47:11","2019-01-02",100.7,1546400831000
"2019-01-02 04:02:12","2019-01-02",99.8,1546401732000
"2019-01-02 04:17:12","2019-01-02",99.3,1546402632000
"2019-01-02 04:32:12","2019-01-02",99.2,1546403532000
"2019-01-02 04:47:12","2019-01-02",99.6,1546404432000
"2019-01-02 05:02:12","2019-01-02",100.2,1546405332000
"2019-01-02 05:17:13","2019-01-02",101.8,1546406233000
"2019-01-02 05:32:12","2019-01-02",102.2,1546407132000
"2019-01-02 05:47:12","2019-01-02",103.1,1546408032000
"2019-01-02 06:02:12","2019-01-02",103.6,1546408932000
"2019-01-02 06:17:12","2019-01-02",103.8,1546409832000
"2019-01-02 06:32:12","2019-01-02",104.0,1546410732000
"2019-01-02 06:47:12","2019-01-02",104.6,1546411632000
"2019-01-02 07:02:11","2019-01-02",104.7,1546412531000
"2019-01-02 07:17:12","2019-01-02",104.8,1546413432000
"2019-01-02 07:32:12","2019-01-02",104.0,1546414332000
"2019-01-02 07:47:12","2019-01-02",104.2,1546415232000
"2019-01-02 08:02:11","2019-01-02",104.0,1546416131000
"2019-01-02 08:17:11","2019-01-02",102.0,1546417031000
"2019-01-02 08:32:11","2019-01-02",100.7,1546417931000
"2019-01-02 08:47:12","2019-01-02",100.3,1546418832000
"2019-01-02 09:02:11","2019-01-02",99.1,1546419731000
"2019-01-02 09:17:11","2019-01-02",98.2,1546420631000
"2019-01-02 09:32:11","2019-01-02",97.7,1546421531000
"2019-01-02 09:47:11","2019-01-02",97.3,1546422431000
"2019-01-02 10:02:12","2019-01-02",97.8,1546423332000
"2019-01-02 10:17:11","2019-01-02",98.5,1546424231000
"2019-01-02 10:32:12","2019-01-02",98.5,1546425132000
"2019-01-02 10:47:12","2019-01-02",98.1,1546426032000
"2019-01-02 11:02:12","2019-01-02",98.1,1546426932000
"2019-01-02 11:17:12","2019-01-02",98.1,1546427832000
"2019-01-02 11:32:12","2019-01-02",97.8,1546428732000
"2019-01-02 11:47:11","2019-01-02",97.5,1546429631000
"2019-01-02 12:02:11","2019-01-02",97.8,1546430531000
"2019-01-02 12:17:11","2019-01-02",98.0,1546431431000
"2019-01-02 12:32:11","2019-01-02",98.0,1546432331000
"2019-01-02 12:47:11","2019-01-02",98.2,1546433231000
"2019-01-02 13:02:11","2019-01-02",98.2,1546434131000
"2019-01-02 13:17:11","2019-01-02",97.3,1546435031000
"2019-01-02 13:32:11","2019-01-02",100.4,1546435931000
"2019-01-02 13:47:12","2019-01-02",101.5,1546436832000
"2019-01-02 14:02:11","2019-01-02",101.6,1546437731000
"2019-01-02 14:17:12","2019-01-02",101.1,1546438632000
"2019-01-02 14:32:11","2019-01-02",101.2,1546439531000
"2019-01-02 14:47:12","2019-01-02",101.0,1546440432000
"2019-01-02 15:02:12","2019-01-02",101.0,1546441332000
"2019-01-02 15:17:12","2019-01-02",101.2,1546442232000
"2019-01-02 15:32:12","2019-01-02",101.3,1546443132000
"2019-01-02 15:47:12","2019-01-02",100.4,1546444032000
"2019-01-02 16:02:11","2019-01-02",99.9,1546444931000
"2019-01-02 16:17:12","2019-01-02",99.6,1546445832000
"2019-01-02 16:32:12","2019-01-02",100.2,1546446732000
"2019-01-02 16:47:12","2019-01-02",101.1,1546447632000
"2019-01-02 17:02:11","2019-01-02",102.1,1546448531000
"2019-01-02 17:17:12","2019-01-02",102.9,1546449432000
"2019-01-02 17:32:12","2019-01-02",103.7,1546450332000
"2019-01-02 17:47:12","2019-01-02",104.3,1546451232000
"2019-01-02 18:02:12","2019-01-02",105.1,1546452132000
"2019-01-02 18:17:12","2019-01-02",105.4,1546453032000
"2019-01-02 18:32:12","2019-01-02",106.1,1546453932000
"2019-01-02 18:47:12","2019-01-02",106.1,1546454832000
"2019-01-02 19:02:12","2019-01-02",106.6,1546455732000
"2019-01-02 19:17:12","2019-01-02",107.0,1546456632000
"2019-01-02 19:32:12","2019-01-02",107.4,1546457532000
"2019-01-02 19:47:12","2019-01-02",107.9,1546458432000
"2019-01-02 20:02:12","2019-01-02",108.1,1546459332000
"2019-01-02 20:17:12","2019-01-02",108.1,1546460232000
"2019-01-02 20:32:12","2019-01-02",108.4,1546461132000
"2019-01-02 20:47:12","2019-01-02",107.9,1546462032000
"2019-01-02 21:02:12","2019-01-02",107.6,1546462932000
"2019-01-02 21:17:12","2019-01-02",107.4,1546463832000
"2019-01-02 21:32:12","2019-01-02",105.8,1546464732000
"2019-01-02 21:47:12","2019-01-02",105.4,1546465632000
"2019-01-02 22:02:11","2019-01-02",104.0,1546466531000
"2019-01-02 22:17:11","2019-01-02",103.0,1546467431000
"2019-01-02 22:32:11","2019-01-02",101.7,1546468331000
"2019-01-02 22:47:11","2019-01-02",100.8,1546469231000
"2019-01-02 23:02:11","2019-01-02",99.8,1546470131000
"2019-01-02 23:17:12","2019-01-02",99.8,1546471032000
"2019-01-02 23:32:12","2019-01-02",98.2,1546471932000
"2019-01-02 23:47:11","2019-01-02",98.2,1546472831000
"2019-01-03 00:02:11","2019-01-03",98.2,1546473731000
"2019-01-03 00:17:12","2019-01-03",97.9,1546474632000
"2019-01-03 00:32:12","2019-01-03",97.6,1546475532000
"2019-01-03 00:47:12","2019-01-03",96.9,1546476432000
"2019-01-03 01:02:11","2019-01-03",97.5,1546477331000
"2019-01-03 01:17:12","2019-01-03",98.0,1546478232000
"2019-01-03 01:32:12","2019-01-03",98.2,1546479132000
"2019-01-03 01:47:12","2019-01-03",98.2,1546480032000
"2019-01-03 02:02:12","2019-01-03",100.0,1546480932000
"2019-01-03 02:17:12","2019-01-03",101.8,1546481832000
"2019-01-03 02:32:12","2019-01-03",103.0,1546482732000
"2019-01-03 02:47:11","2019-01-03",102.9,1546483631000
"2019-01-03 03:02:12","2019-01-03",102.2,1546484532000
"2019-01-03 03:17:12","2019-01-03",101.9,1546485432000
"2019-01-03 03:32:11","2019-01-03",102.1,1546486331000
"2019-01-03 03:47:11","2019-01-03",101.9,1546487231000
"2019-01-03 04:02:12","2019-01-03",101.9,1546488132000
"2019-01-03 04:17:11","2019-01-03",102.1,1546489031000
"2019-01-03 04:32:11","2019-01-03",101.4,1546489931000
"2019-01-03 04:47:11","2019-01-03",100.3,1546490831000
"2019-01-03 05:02:11","2019-01-03",99.7,1546491731000
"2019-01-03 05:17:12","2019-01-03",99.4,1546492632000
"2019-01-03 05:32:12","2019-01-03",99.5,1546493532000
"2019-01-03 05:47:11","2019-01-03",100.1,1546494431000
"2019-01-03 06:02:11","2019-01-03",101.1,1546495331000
"2019-01-03 06:17:12","2019-01-03",102.4,1546496232000
"2019-01-03 06:32:12","2019-01-03",103.7,1546497132000
"2019-01-03 06:47:12","2019-01-03",105.6,1546498032000
"2019-01-03 07:02:11","2019-01-03",106.4,1546498931000
"2019-01-03 07:17:11","2019-01-03",106.4,1546499831000
"2019-01-03 07:32:12","2019-01-03",106.2,1546500732000
"2019-01-03 07:47:12","2019-01-03",106.0,1546501632000
"2019-01-03 08:02:11","2019-01-03",105.7,1546502531000
"2019-01-03 08:17:12","2019-01-03",105.2,1546503432000
"2019-01-03 08:32:12","2019-01-03",104.8,1546504332000
"2019-01-03 08:47:12","2019-01-03",103.7,1546505232000
"2019-01-03 09:02:12","2019-01-03",103.6,1546506132000
"2019-01-03 09:17:12","2019-01-03",102.8,1546507032000
"2019-01-03 09:32:12","2019-01-03",102.0,1546507932000
"2019-01-03 09:47:12","2019-01-03",103.1,1546508832000
"2019-01-03 10:02:12","2019-01-03",103.6,1546509732000
"2019-01-03 10:17:11","2019-01-03",103.7,1546510631000
"2019-01-03 10:32:11","2019-01-03",103.2,1546511531000
"2019-01-03 10:47:12","2019-01-03",101.6,1546512432000
"2019-01-03 11:02:11","2019-01-03",100.1,1546513331000
"2019-01-03 11:17:12","2019-01-03",99.3,1546514232000
"2019-01-03 11:32:12","2019-01-03",98.9,1546515132000
"2019-01-03 11:47:12","2019-01-03",99.1,1546516032000
"2019-01-03 12:02:11","2019-01-03",99.2,1546516931000
"2019-01-03 12:17:11","2019-01-03",99.1,1546517831000
"2019-01-03 12:32:11","2019-01-03",98.7,1546518731000
"2019-01-03 12:47:12","2019-01-03",98.3,1546519632000
"2019-01-03 13:02:11","2019-01-03",98.2,1546520531000
"2019-01-03 13:17:12","2019-01-03",98.3,1546521432000
"2019-01-03 13:32:12","2019-01-03",98.7,1546522332000
"2019-01-03 13:47:12","2019-01-03",99.0,1546523232000
"2019-01-03 14:02:12","2019-01-03",98.6,1546524132000
"2019-01-03 14:17:12","2019-01-03",98.5,1546525032000
"2019-01-03 14:32:12","2019-01-03",99.9,1546525932000
"2019-01-03 14:47:12","2019-01-03",101.1,1546526832000
"2019-01-03 15:02:12","2019-01-03",102.3,1546527732000
"2019-01-03 15:17:12","2019-01-03",102.3,1546528632000
"2019-01-03 15:32:12","2019-01-03",102.2,1546529532000
"2019-01-03 15:47:12","2019-01-03",102.0,1546530432000
"2019-01-03 16:02:11","2019-01-03",102.1,1546531331000
"2019-01-03 16:17:12","2019-01-03",102.1,1546532232000
"2019-01-03 16:32:12","2019-01-03",102.2,1546533132000
"2019-01-03 16:47:11","2019-01-03",101.2,1546534031000
"2019-01-03 17:02:12","2019-01-03",100.6,1546534932000
"2019-01-03 17:17:12","2019-01-03",100.5,1546535832000
"2019-01-03 17:32:11","2019-01-03",100.9,1546536731000
"2019-01-03 17:47:11","2019-01-03",101.5,1546537631000
"2019-01-03 18:02:11","2019-01-03",102.1,1546538531000
"2019-01-03 18:17:12","2019-01-03",102.7,1546539432000
"2019-01-03 18:32:12","2019-01-03",103.1,1546540332000
"2019-01-03 18:47:12","2019-01-03",103.7,1546541232000
"2019-01-03 19:02:12","2019-01-03",104.3,1546542132000
"2019-01-03 19:17:11","2019-01-03",104.9,1546543031000
"2019-01-03 19:32:11","2019-01-03",105.6,1546543931000
"2019-01-03 19:47:12","2019-01-03",106.3,1546544832000
"2019-01-03 20:02:11","2019-01-03",106.7,1546545731000
"2019-01-03 20:17:12","2019-01-03",107.1,1546546632000
"2019-01-03 20:32:12","2019-01-03",106.8,1546547532000
"2019-01-03 20:47:12","2019-01-03",107.3,1546548432000
"2019-01-03 21:02:12","2019-01-03",107.8,1546549332000
"2019-01-03 21:17:12","2019-01-03",107.9,1546550232000
"2019-01-03 21:32:12","2019-01-03",108.1,1546551132000
"2019-01-03 21:47:11","2019-01-03",108.1,1546552031000
"2019-01-03 22:02:11","2019-01-03",107.5,1546552931000
"2019-01-03 22:17:12","2019-01-03",106.7,1546553832000
"2019-01-03 22:32:12","2019-01-03",105.6,1546554732000
"2019-01-03 22:47:11","2019-01-03",104.3,1546555631000
"2019-01-03 23:02:12","2019-01-03",103.1,1546556532000
"2019-01-03 23:17:12","2019-01-03",101.4,1546557432000
"2019-01-03 23:32:12","2019-01-03",100.2,1546558332000
"2019-01-03 23:47:12","2019-01-03",99.4,1546559232000
"2019-01-04 00:02:12","2019-01-04",99.1,1546560132000
"2019-01-04 00:17:12","2019-01-04",99.2,1546561032000
"2019-01-04 00:32:12","2019-01-04",99.1,1546561932000
"2019-01-04 00:47:12","2019-01-04",98.7,1546562832000
"2019-01-04 01:02:12","2019-01-04",98.1,1546563732000
"2019-01-04 01:17:12","2019-01-04",97.7,1546564632000
"2019-01-04 01:32:12","2019-01-04",97.3,1546565532000
"2019-01-04 01:47:11","2019-01-04",97.4,1546566431000
"2019-01-04 02:02:11","2019-01-04",98.1,1546567331000
"2019-01-04 02:17:11","2019-01-04",98.3,1546568231000
"2019-01-04 02:32:11","2019-01-04",98.8,1546569131000
"2019-01-04 02:47:12","2019-01-04",97.7,1546570032000
"2019-01-04 03:02:11","2019-01-04",98.1,1546570931000
"2019-01-04 03:17:12","2019-01-04",98.8,1546571832000
"2019-01-04 03:32:12","2019-01-04",100.1,1546572732000
"2019-01-04 03:47:12","2019-01-04",101.4,1546573632000
"2019-01-04 04:02:12","2019-01-04",102.0,1546574532000
"2019-01-04 04:17:12","2019-01-04",101.9,1546575432000
"2019-01-04 04:32:11","2019-01-04",101.8,1546576331000
"2019-01-04 04:47:12","2019-01-04",102.1,1546577232000
"2019-01-04 05:02:11","2019-01-04",101.9,1546578131000
"2019-01-04 05:17:12","2019-01-04",101.9,1546579032000
"2019-01-04 05:32:11","2019-01-04",101.3,1546579931000
"2019-01-04 05:47:12","2019-01-04",100.6,1546580832000
"2019-01-04 06:02:12","2019-01-04",99.7,1546581732000
"2019-01-04 06:17:12","2019-01-04",98.9,1546582632000
"2019-01-04 06:32:12","2019-01-04",98.6,1546583532000
"2019-01-04 06:47:11","2019-01-04",98.8,1546584431000
"2019-01-04 07:02:12","2019-01-04",99.5,1546585332000
"2019-01-04 07:17:11","2019-01-04",100.2,1546586231000
"2019-01-04 07:32:12","2019-01-04",101.2,1546587132000
"2019-01-04 07:47:12","2019-01-04",101.8,1546588032000
"2019-01-04 08:02:11","2019-01-04",102.6,1546588931000
"2019-01-04 08:17:11","2019-01-04",102.7,1546589831000
"2019-01-04 08:32:11","2019-01-04",103.3,1546590731000
"2019-01-04 08:47:11","2019-01-04",103.9,1546591631000
"2019-01-04 09:02:12","2019-01-04",104.4,1546592532000
"2019-01-04 09:17:12","2019-01-04",105.0,1546593432000
"2019-01-04 09:32:11","2019-01-04",105.2,1546594331000
"2019-01-04 09:47:11","2019-01-04",105.3,1546595231000
"2019-01-04 10:02:12","2019-01-04",104.9,1546596132000
"2019-01-04 10:17:12","2019-01-04",104.9,1546597032000
"2019-01-04 10:32:12","2019-01-04",103.2,1546597932000
"2019-01-04 10:47:12","2019-01-04",102.8,1546598832000
"2019-01-04 11:02:12","2019-01-04",101.4,1546599732000
"2019-01-04 11:17:12","2019-01-04",101.0,1546600632000
"2019-01-04 11:32:12","2019-01-04",99.6,1546601532000
"2019-01-04 11:47:11","2019-01-04",98.5,1546602431000
"2019-01-04 12:02:11","2019-01-04",97.5,1546603331000
"2019-01-04 12:17:11","2019-01-04",97.5,1546604231000
"2019-01-04 12:32:12","2019-01-04",98.2,1546605132000
"2019-01-04 12:47:11","2019-01-04",98.3,1546606031000
"2019-01-04 13:02:12","2019-01-04",98.0,1546606932000
"2019-01-04 13:17:11","2019-01-04",97.4,1546607831000
"2019-01-04 13:32:11","2019-01-04",97.0,1546608731000
"2019-01-04 13:47:12","2019-01-04",97.1,1546609632000
"2019-01-04 14:02:12","2019-01-04",96.7,1546610532000
"2019-01-04 14:17:12","2019-01-04",96.7,1546611432000
"2019-01-04 14:32:12","2019-01-04",97.1,1546612332000
"2019-01-04 14:47:11","2019-01-04",97.5,1546613231000
"2019-01-04 15:02:11","2019-01-04",97.0,1546614131000
"2019-01-04 15:17:12","2019-01-04",97.3,1546615032000
"2019-01-04 15:32:12","2019-01-04",97.8,1546615932000
"2019-01-04 15:47:12","2019-01-04",99.3,1546616832000
"2019-01-04 16:02:12","2019-01-04",100.8,1546617732000
"2019-01-04 16:17:11","2019-01-04",101.5,1546618631000
"2019-01-04 16:32:11","2019-01-04",101.5,1546619531000
"2019-01-04 16:47:11","2019-01-04",101.3,1546620431000
"2019-01-04 17:02:11","2019-01-04",101.3,1546621331000
"2019-01-04 17:17:11","2019-01-04",101.2,1546622231000
"2019-01-04 17:32:12","2019-01-04",101.4,1546623132000
"2019-01-04 17:47:12","2019-01-04",100.5,1546624032000
"2019-01-04 18:02:12","2019-01-04",99.7,1546624932000
"2019-01-04 18:17:12","2019-01-04",99.3,1546625832000
"2019-01-04 18:32:12","2019-01-04",99.6,1546626732000
"2019-01-04 18:47:12","2019-01-04",100.7,1546627632000
"2019-01-04 19:02:12","2019-01-04",101.8,1546628532000
"2019-01-04 19:17:12","2019-01-04",102.7,1546629432000
"2019-01-04 19:32:11","2019-01-04",103.3,1546630331000
"2019-01-04 19:47:12","2019-01-04",103.7,1546631232000
"2019-01-04 20:02:12","2019-01-04",104.5,1546632132000
"2019-01-04 20:17:11","2019-01-04",104.6,1546633031000
"2019-01-04 20:32:12","2019-01-04",105.1,1546633932000
"2019-01-04 20:47:12","2019-01-04",105.1,1546634832000
