"datetime","date","do-i-subdaily-pct","epoch"
"2020-01-02 00:02:12","2020-01-02",100.2,1577923332000
"2020-01-02 00:17:12","2020-01-02",100.5,1577924232000
"2020-01-02 00:32:12","2020-01-02",100.5,1577925132000
"2020-01-02 00:47:12","2020-01-02",100.6,1577926032000
"2020-01-02 01:02:12","2020-01-02",100.7,1577926932000
"2020-01-02 01:17:12","2020-01-02",100.7,1577927832000
"2020-01-02 01:32:12","2020-01-02",100.8,1577928732000
"2020-01-02 01:47:12","2020-01-02",100.8,1577929632000
"2020-01-02 02:02:12","2020-01-02",100.9,1577930532000
"2020-01-02 02:17:12","2020-01-02",100.8,1577931432000
"2020-01-02 02:32:12","2020-01-02",100.8,1577932332000
"2020-01-02 02:47:12","2020-01-02",100.8,1577933232000
"2020-01-02 03:02:12","2020-01-02",100.8,1577934132000
"2020-01-02 03:17:12","2020-01-02",100.9,1577935032000
"2020-01-02 03:32:12","2020-01-02",100.8,1577935932000
"2020-01-02 03:47:12","2020-01-02",100.6,1577936832000
"2020-01-02 04:02:12","2020-01-02",100.4,1577937732000
"2020-01-02 04:17:12","2020-01-02",100.7,1577938632000
"2020-01-02 04:32:12","2020-01-02",100.4,1577939532000
"2020-01-02 04:47:12","2020-01-02",100.3,1577940432000
"2020-01-02 05:02:12","2020-01-02",100.1,1577941332000
"2020-01-02 05:17:12","2020-01-02",100.2,1577942232000
"2020-01-02 05:32:12","2020-01-02",100.3,1577943132000
"2020-01-02 05:47:12","2020-01-02",100.5,1577944032000
"2020-01-02 06:02:12","2020-01-02",100.3,1577944932000
"2020-01-02 06:17:12","2020-01-02",100.3,1577945832000
"2020-01-02 06:32:12","2020-01-02",100.3,1577946732000
"2020-01-02 06:47:12","2020-01-02",100.2,1577947632000
"2020-01-02 07:02:12","2020-01-02",99.9,1577948532000
"2020-01-02 07:17:12","2020-01-02",99.6,1577949432000
"2020-01-02 07:32:12","2020-01-02",99.9,1577950332000
"2020-01-02 07:47:12","2020-01-02",100.2,1577951232000
"2020-01-02 08:02:12","2020-01-02",100.4,1577952132000
"2020-01-02 08:17:12","2020-01-02",100.5,1577953032000
"2020-01-02 08:32:12","2020-01-02",100.4,1577953932000
"2020-01-02 08:47:12","2020-01-02",100.5,1577954832000
"2020-01-02 09:02:11","2020-01-02",100.4,1577955731000
"2020-01-02 09:17:11","2020-01-02",100.3,1577956631000
