"datetime","date","do-i-subdaily-pct","epoch"
"2019-02-06 13:54:18","2019-02-06",104.59,1549461258000
"2019-02-06 13:55:26","2019-02-06",104.52,1549461326000
"2019-02-06 14:00:26","2019-02-06",104.61,1549461626000
"2019-02-06 14:05:26","2019-02-06",104.63,1549461926000
"2019-02-06 14:10:26","2019-02-06",104.65,1549462226000
"2019-02-06 15:00:26","2019-02-06",104.57,1549465226000
"2019-02-06 16:00:26","2019-02-06",104.49,1549468826000
"2019-02-06 17:00:26","2019-02-06",104.24,1549472426000
"2019-02-06 18:00:26","2019-02-06",104.08,1549476026000
"2019-02-06 19:00:26","2019-02-06",104.02,1549479626000
"2019-02-06 20:00:26","2019-02-06",103.95,1549483226000
"2019-02-06 21:00:26","2019-02-06",103.77,1549486826000
"2019-02-06 22:00:26","2019-02-06",103.66,1549490426000
"2019-02-06 23:00:26","2019-02-06",103.47,1549494026000
"2019-02-07 00:00:26","2019-02-07",103.32,1549497626000
"2019-02-07 01:00:26","2019-02-07",103.21,1549501226000
"2019-02-07 02:00:26","2019-02-07",103.23,1549504826000
"2019-02-07 03:00:26","2019-02-07",103.1,1549508426000
"2019-02-07 04:00:26","2019-02-07",102.89,1549512026000
"2019-02-07 05:00:26","2019-02-07",102.81,1549515626000
"2019-02-07 06:00:26","2019-02-07",102.62,1549519226000
"2019-02-07 07:00:26","2019-02-07",102.49,1549522826000
"2019-02-07 08:00:26","2019-02-07",102.32,1549526426000
"2019-02-07 09:00:26","2019-02-07",102.25,1549530026000
"2019-02-07 10:00:26","2019-02-07",102.11,1549533626000
"2019-02-07 11:00:26","2019-02-07",102.13,1549537226000
"2019-02-07 12:00:26","2019-02-07",102.2,1549540826000
"2019-02-07 13:00:26","2019-02-07",102.27,1549544426000
"2019-02-07 14:00:26","2019-02-07",102.35,1549548026000
"2019-02-07 15:00:26","2019-02-07",102.37,1549551626000
"2019-02-07 16:00:26","2019-02-07",102.49,1549555226000
"2019-02-07 17:00:26","2019-02-07",102.49,1549558826000
"2019-02-07 18:00:26","2019-02-07",102.45,1549562426000
"2019-02-07 19:00:26","2019-02-07",102.46,1549566026000
"2019-02-07 20:00:26","2019-02-07",102.46,1549569626000
"2019-02-07 21:00:26","2019-02-07",102.43,1549573226000
"2019-02-07 22:00:26","2019-02-07",102.32,1549576826000
"2019-02-07 23:00:26","2019-02-07",102.25,1549580426000
"2019-02-08 00:00:26","2019-02-08",102.21,1549584026000
"2019-02-08 01:00:26","2019-02-08",102.24,1549587626000
"2019-02-08 02:00:26","2019-02-08",102.24,1549591226000
"2019-02-08 03:00:26","2019-02-08",102.31,1549594826000
"2019-02-08 04:00:26","2019-02-08",102.27,1549598426000
"2019-02-08 05:00:26","2019-02-08",102.27,1549602026000
"2019-02-08 06:00:26","2019-02-08",102.29,1549605626000
"2019-02-08 07:00:26","2019-02-08",102.21,1549609226000
"2019-02-08 08:00:26","2019-02-08",102.18,1549612826000
"2019-02-08 09:00:26","2019-02-08",102.19,1549616426000
"2019-02-08 10:00:26","2019-02-08",102.15,1549620026000
"2019-02-08 11:00:26","2019-02-08",102.14,1549623626000
"2019-02-08 12:00:26","2019-02-08",102.16,1549627226000
"2019-02-08 13:00:26","2019-02-08",102.21,1549630826000
"2019-02-08 14:00:26","2019-02-08",102.27,1549634426000
"2019-02-08 15:00:26","2019-02-08",102.33,1549638026000
"2019-02-08 16:00:26","2019-02-08",102.21,1549641626000
"2019-02-08 17:00:26","2019-02-08",102.0,1549645226000
"2019-02-08 18:00:26","2019-02-08",101.85,1549648826000
"2019-02-08 19:00:26","2019-02-08",101.7,1549652426000
"2019-02-08 20:00:26","2019-02-08",101.52,1549656026000
"2019-02-08 21:00:26","2019-02-08",101.36,1549659626000
"2019-02-08 22:00:26","2019-02-08",101.15,1549663226000
"2019-02-08 23:00:26","2019-02-08",100.95,1549666826000
"2019-02-09 00:00:26","2019-02-09",100.96,1549670426000
"2019-02-09 01:00:26","2019-02-09",100.79,1549674026000
"2019-02-09 02:00:26","2019-02-09",100.74,1549677626000
"2019-02-09 03:00:26","2019-02-09",100.71,1549681226000
"2019-02-09 04:00:26","2019-02-09",100.53,1549684826000
"2019-02-09 05:00:26","2019-02-09",100.37,1549688426000
"2019-02-09 06:00:26","2019-02-09",100.23,1549692026000
"2019-02-09 07:00:26","2019-02-09",100.12,1549695626000
"2019-02-09 08:00:26","2019-02-09",100.16,1549699226000
"2019-02-09 09:00:26","2019-02-09",100.22,1549702826000
"2019-02-09 10:00:26","2019-02-09",100.21,1549706426000
"2019-02-09 11:00:26","2019-02-09",100.41,1549710026000
"2019-02-09 12:00:26","2019-02-09",100.71,1549713626000
"2019-02-09 13:00:26","2019-02-09",101.0,1549717226000
"2019-02-09 14:00:26","2019-02-09",101.15,1549720826000
"2019-02-09 15:00:26","2019-02-09",101.2,1549724426000
"2019-02-09 16:00:26","2019-02-09",101.11,1549728026000
"2019-02-09 17:00:26","2019-02-09",101.09,1549731626000
"2019-02-09 18:00:26","2019-02-09",100.92,1549735226000
"2019-02-09 19:00:26","2019-02-09",100.78,1549738826000
"2019-02-09 20:00:26","2019-02-09",100.65,1549742426000
"2019-02-09 21:00:26","2019-02-09",100.53,1549746026000
"2019-02-09 22:00:26","2019-02-09",100.5,1549749626000
"2019-02-09 23:00:26","2019-02-09",100.5,1549753226000
"2019-02-10 00:00:26","2019-02-10",100.66,1549756826000
"2019-02-10 01:00:26","2019-02-10",100.82,1549760426000
"2019-02-10 02:00:26","2019-02-10",100.81,1549764026000
"2019-02-10 03:00:26","2019-02-10",100.75,1549767626000
"2019-02-10 04:00:26","2019-02-10",100.63,1549771226000
"2019-02-10 05:00:26","2019-02-10",100.53,1549774826000
"2019-02-10 06:00:26","2019-02-10",100.38,1549778426000
"2019-02-10 07:00:26","2019-02-10",100.31,1549782026000
"2019-02-10 08:00:26","2019-02-10",100.19,1549785626000
"2019-02-10 09:00:26","2019-02-10",100.05,1549789226000
"2019-02-10 10:00:26","2019-02-10",99.98,1549792826000
"2019-02-10 11:00:26","2019-02-10",99.96,1549796426000
"2019-02-10 12:00:26","2019-02-10",100.03,1549800026000
"2019-02-10 13:00:26","2019-02-10",99.82,1549803626000
"2019-02-10 14:00:26","2019-02-10",99.86,1549807226000
"2019-02-10 15:00:26","2019-02-10",99.97,1549810826000
"2019-02-10 16:00:26","2019-02-10",99.88,1549814426000
"2019-02-10 17:00:26","2019-02-10",99.87,1549818026000
"2019-02-10 18:00:26","2019-02-10",99.93,1549821626000
"2019-02-10 19:00:26","2019-02-10",100.0,1549825226000
"2019-02-10 20:00:26","2019-02-10",100.22,1549828826000
"2019-02-10 21:00:26","2019-02-10",100.27,1549832426000
"2019-02-10 22:00:26","2019-02-10",100.22,1549836026000
"2019-02-10 23:00:26","2019-02-10",100.11,1549839626000
"2019-02-11 00:00:26","2019-02-11",100.32,1549843226000
"2019-02-11 01:00:26","2019-02-11",100.35,1549846826000
"2019-02-11 02:00:26","2019-02-11",100.46,1549850426000
"2019-02-11 03:00:26","2019-02-11",100.69,1549854026000
"2019-02-11 04:00:26","2019-02-11",100.67,1549857626000
"2019-02-11 05:00:26","2019-02-11",100.77,1549861226000
"2019-02-11 06:00:26","2019-02-11",100.8,1549864826000
"2019-02-11 07:00:26","2019-02-11",100.75,1549868426000
"2019-02-11 08:00:26","2019-02-11",100.88,1549872026000
"2019-02-11 09:00:26","2019-02-11",101.06,1549875626000
"2019-02-11 10:00:26","2019-02-11",101.2,1549879226000
"2019-02-11 11:00:26","2019-02-11",101.42,1549882826000
"2019-02-11 12:00:26","2019-02-11",101.77,1549886426000
"2019-02-11 13:00:26","2019-02-11",102.26,1549890026000
"2019-02-11 14:00:26","2019-02-11",102.81,1549893626000
"2019-02-11 15:00:26","2019-02-11",103.24,1549897226000
"2019-02-11 16:00:26","2019-02-11",103.34,1549900826000
"2019-02-11 17:00:26","2019-02-11",103.4,1549904426000
"2019-02-11 18:00:26","2019-02-11",103.47,1549908026000
