"datetime","date","cond-i-subdaily-uS","epoch"
"2021-01-04 06:02:11","2021-01-04",617.0,1609740131000
"2021-01-04 06:17:13","2021-01-04",617.0,1609741033000
"2021-01-04 06:32:10","2021-01-04",617.0,1609741930000
"2021-01-04 06:47:11","2021-01-04",618.0,1609742831000
"2021-01-04 07:02:11","2021-01-04",620.0,1609743731000
"2021-01-04 07:17:11","2021-01-04",620.0,1609744631000
"2021-01-04 07:32:11","2021-01-04",620.0,1609745531000
"2021-01-04 07:47:10","2021-01-04",621.0,1609746430000
"2021-01-04 08:02:11","2021-01-04",623.0,1609747331000
"2021-01-04 08:17:11","2021-01-04",626.0,1609748231000
"2021-01-04 08:32:11","2021-01-04",625.0,1609749131000
"2021-01-04 08:47:14","2021-01-04",623.0,1609750034000
"2021-01-04 09:02:11","2021-01-04",624.0,1609750931000
"2021-01-04 09:17:11","2021-01-04",626.0,1609751831000
"2021-01-04 09:32:11","2021-01-04",628.0,1609752731000
"2021-01-04 09:47:13","2021-01-04",626.0,1609753633000
"2021-01-04 10:02:11","2021-01-04",626.0,1609754531000
"2021-01-04 10:17:13","2021-01-04",623.0,1609755433000
"2021-01-04 10:32:11","2021-01-04",625.0,1609756331000
"2021-01-04 10:47:10","2021-01-04",623.0,1609757230000
"2021-01-04 11:02:10","2021-01-04",623.0,1609758130000
"2021-01-04 11:17:11","2021-01-04",624.0,1609759031000
"2021-01-04 11:32:11","2021-01-04",624.0,1609759931000
"2021-01-04 11:47:11","2021-01-04",626.0,1609760831000
"2021-01-04 12:02:11","2021-01-04",625.0,1609761731000
"2021-01-04 12:17:11","2021-01-04",625.0,1609762631000
"2021-01-04 12:32:11","2021-01-04",628.0,1609763531000
"2021-01-04 12:47:11","2021-01-04",628.0,1609764431000
"2021-01-04 13:02:11","2021-01-04",628.0,1609765331000
"2021-01-04 13:17:11","2021-01-04",629.0,1609766231000
"2021-01-04 13:32:11","2021-01-04",628.0,1609767131000
"2021-01-04 13:47:12","2021-01-04",625.0,1609768032000
"2021-01-04 14:02:11","2021-01-04",624.0,1609768931000
"2021-01-04 14:17:11","2021-01-04",625.0,1609769831000
"2021-01-04 14:32:11","2021-01-04",625.0,1609770731000
"2021-01-04 14:47:11","2021-01-04",628.0,1609771631000
"2021-01-04 15:02:11","2021-01-04",626.0,1609772531000
"2021-01-04 15:17:11","2021-01-04",627.0,1609773431000
"2021-01-04 15:32:11","2021-01-04",626.0,1609774331000
"2021-01-04 15:47:10","2021-01-04",625.0,1609775230000
"2021-01-04 16:02:11","2021-01-04",625.0,1609776131000
"2021-01-04 16:17:11","2021-01-04",625.0,1609777031000
"2021-01-04 16:32:11","2021-01-04",625.0,1609777931000
"2021-01-04 16:47:11","2021-01-04",626.0,1609778831000
"2021-01-04 17:02:10","2021-01-04",627.0,1609779730000
"2021-01-04 17:17:11","2021-01-04",627.0,1609780631000
"2021-01-04 17:32:11","2021-01-04",626.0,1609781531000
"2021-01-04 17:47:11","2021-01-04",625.0,1609782431000
"2021-01-04 18:02:10","2021-01-04",626.0,1609783330000
"2021-01-04 18:17:10","2021-01-04",625.0,1609784230000
"2021-01-04 18:32:11","2021-01-04",626.0,1609785131000
"2021-01-04 18:47:11","2021-01-04",626.0,1609786031000
"2021-01-04 19:02:11","2021-01-04",626.0,1609786931000
"2021-01-04 19:17:10","2021-01-04",625.0,1609787830000
"2021-01-04 19:32:11","2021-01-04",624.0,1609788731000
"2021-01-04 19:47:10","2021-01-04",624.0,1609789630000
"2021-01-04 20:02:11","2021-01-04",625.0,1609790531000
"2021-01-04 20:17:11","2021-01-04",625.0,1609791431000
"2021-01-04 20:32:11","2021-01-04",626.0,1609792331000
"2021-01-04 20:47:10","2021-01-04",627.0,1609793230000
"2021-01-04 21:02:11","2021-01-04",628.0,1609794131000
"2021-01-04 21:17:10","2021-01-04",629.0,1609795030000
"2021-01-04 21:32:10","2021-01-04",631.0,1609795930000
"2021-01-04 21:47:10","2021-01-04",643.0,1609796830000
"2021-01-04 22:02:10","2021-01-04",644.0,1609797730000
"2021-01-04 22:17:10","2021-01-04",642.0,1609798630000
"2021-01-04 22:32:10","2021-01-04",637.0,1609799530000
"2021-01-04 22:47:10","2021-01-04",635.0,1609800430000
"2021-01-04 23:02:11","2021-01-04",633.0,1609801331000
"2021-01-04 23:17:11","2021-01-04",633.0,1609802231000
"2021-01-04 23:32:10","2021-01-04",634.0,1609803130000
"2021-01-04 23:47:11","2021-01-04",634.0,1609804031000
"2021-01-05 00:02:10","2021-01-05",635.0,1609804930000
"2021-01-05 00:17:11","2021-01-05",635.0,1609805831000
"2021-01-05 00:32:11","2021-01-05",637.0,1609806731000
"2021-01-05 00:47:11","2021-01-05",637.0,1609807631000
"2021-01-05 01:02:11","2021-01-05",640.0,1609808531000
"2021-01-05 01:17:11","2021-01-05",638.0,1609809431000
