"datetime","date","level-i-900-m-qualified","epoch"
"2018-01-22 04:45:00","2018-01-22",0.352,1516596300000
"2018-01-22 05:00:00","2018-01-22",0.353,1516597200000
"2018-01-22 05:15:00","2018-01-22",0.358,1516598100000
"2018-01-22 05:30:00","2018-01-22",0.358,1516599000000
"2018-01-22 05:45:00","2018-01-22",0.361,1516599900000
"2018-01-22 06:00:00","2018-01-22",0.365,1516600800000
"2018-01-22 06:15:00","2018-01-22",0.363,1516601700000
"2018-01-22 06:30:00","2018-01-22",0.368,1516602600000
"2018-01-22 06:45:00","2018-01-22",0.369,1516603500000
"2018-01-22 07:00:00","2018-01-22",0.374,1516604400000
"2018-01-22 07:15:00","2018-01-22",0.372,1516605300000
"2018-01-22 07:30:00","2018-01-22",0.374,1516606200000
"2018-01-22 07:45:00","2018-01-22",0.376,1516607100000
"2018-01-22 08:00:00","2018-01-22",0.379,1516608000000
"2018-01-22 08:15:00","2018-01-22",0.379,1516608900000
"2018-01-22 08:30:00","2018-01-22",0.383,1516609800000
"2018-01-22 08:45:00","2018-01-22",0.385,1516610700000
"2018-01-22 09:00:00","2018-01-22",0.387,1516611600000
"2018-01-22 09:15:00","2018-01-22",0.386,1516612500000
"2018-01-22 09:30:00","2018-01-22",0.39,1516613400000
"2018-01-22 09:45:00","2018-01-22",0.328,1516614300000
"2018-01-22 10:00:00","2018-01-22",0.267,1516615200000
"2018-01-22 10:15:00","2018-01-22",0.28,1516616100000
"2018-01-22 10:30:00","2018-01-22",0.271,1516617000000
"2018-01-22 10:45:00","2018-01-22",0.264,1516617900000
"2018-01-22 11:00:00","2018-01-22",0.264,1516618800000
"2018-01-22 11:15:00","2018-01-22",0.252,1516619700000
"2018-01-22 11:30:00","2018-01-22",0.246,1516620600000
"2018-01-22 11:45:00","2018-01-22",0.242,1516621500000
"2018-01-22 12:00:00","2018-01-22",0.238,1516622400000
"2018-01-22 12:15:00","2018-01-22",0.231,1516623300000
"2018-01-22 12:30:00","2018-01-22",0.232,1516624200000
"2018-01-22 12:45:00","2018-01-22",0.23,1516625100000
"2018-01-22 13:00:00","2018-01-22",0.234,1516626000000
"2018-01-22 13:15:00","2018-01-22",0.231,1516626900000
"2018-01-22 13:30:00","2018-01-22",0.237,1516627800000
"2018-01-22 13:45:00","2018-01-22",0.238,1516628700000
"2018-01-22 14:00:00","2018-01-22",0.248,1516629600000
"2018-01-22 14:15:00","2018-01-22",0.247,1516630500000
"2018-01-22 14:30:00","2018-01-22",0.243,1516631400000
"2018-01-22 14:45:00","2018-01-22",0.239,1516632300000
"2018-01-22 15:00:00","2018-01-22",0.247,1516633200000
"2018-01-22 15:15:00","2018-01-22",0.231,1516634100000
"2018-01-22 15:30:00","2018-01-22",0.22,1516635000000
"2018-01-22 15:45:00","2018-01-22",0.216,1516635900000
"2018-01-22 16:00:00","2018-01-22",0.213,1516636800000
"2018-01-22 16:15:00","2018-01-22",0.212,1516637700000
"2018-01-22 16:30:00","2018-01-22",0.213,1516638600000
"2018-01-22 16:45:00","2018-01-22",0.216,1516639500000
"2018-01-22 17:00:00","2018-01-22",0.212,1516640400000
"2018-01-22 17:15:00","2018-01-22",0.214,1516641300000
"2018-01-22 17:30:00","2018-01-22",0.216,1516642200000
"2018-01-22 17:45:00","2018-01-22",0.219,1516643100000
"2018-01-22 18:00:00","2018-01-22",0.22,1516644000000
"2018-01-22 18:15:00","2018-01-22",0.22,1516644900000
"2018-01-22 18:30:00","2018-01-22",0.226,1516645800000
"2018-01-22 18:45:00","2018-01-22",0.226,1516646700000
"2018-01-22 19:00:00","2018-01-22",0.226,1516647600000
"2018-01-22 19:15:00","2018-01-22",0.226,1516648500000
"2018-01-22 19:30:00","2018-01-22",0.222,1516649400000
"2018-01-22 19:45:00","2018-01-22",0.228,1516650300000
"2018-01-22 20:00:00","2018-01-22",0.22,1516651200000
"2018-01-22 20:15:00","2018-01-22",0.222,1516652100000
"2018-01-22 20:30:00","2018-01-22",0.223,1516653000000
"2018-01-22 20:45:00","2018-01-22",0.222,1516653900000
"2018-01-22 21:00:00","2018-01-22",0.222,1516654800000
"2018-01-22 21:15:00","2018-01-22",0.22,1516655700000
"2018-01-22 21:30:00","2018-01-22",0.215,1516656600000
"2018-01-22 21:45:00","2018-01-22",0.218,1516657500000
"2018-01-22 22:00:00","2018-01-22",0.216,1516658400000
"2018-01-22 22:15:00","2018-01-22",0.22,1516659300000
"2018-01-22 22:30:00","2018-01-22",0.216,1516660200000
"2018-01-22 22:45:00","2018-01-22",0.221,1516661100000
"2018-01-22 23:00:00","2018-01-22",0.22,1516662000000
"2018-01-22 23:15:00","2018-01-22",0.22,1516662900000
"2018-01-22 23:30:00","2018-01-22",0.223,1516663800000
"2018-01-22 23:45:00","2018-01-22",0.218,1516664700000
"2018-01-23 00:00:00","2018-01-23",0.216,1516665600000
"2018-01-23 00:15:00","2018-01-23",0.221,1516666500000
"2018-01-23 00:30:00","2018-01-23",0.22,1516667400000
"2018-01-23 00:45:00","2018-01-23",0.217,1516668300000
"2018-01-23 01:00:00","2018-01-23",0.219,1516669200000
"2018-01-23 01:15:00","2018-01-23",0.223,1516670100000
"2018-01-23 01:30:00","2018-01-23",0.224,1516671000000
