"datetime","date","ph-i-subdaily","epoch"
"2022-01-06 01:47:11","2022-01-06",8.02,1641433631000
"2022-01-06 02:02:11","2022-01-06",8.04,1641434531000
"2022-01-06 02:17:14","2022-01-06",8.01,1641435434000
"2022-01-06 02:32:11","2022-01-06",8.01,1641436331000
"2022-01-06 02:47:11","2022-01-06",8.01,1641437231000
"2022-01-06 03:02:11","2022-01-06",8.02,1641438131000
"2022-01-06 03:17:11","2022-01-06",8.02,1641439031000
"2022-01-06 03:32:11","2022-01-06",8.02,1641439931000
"2022-01-06 03:47:11","2022-01-06",8.02,1641440831000
"2022-01-06 04:02:11","2022-01-06",8.03,1641441731000
"2022-01-06 04:17:11","2022-01-06",8.02,1641442631000
"2022-01-06 04:32:11","2022-01-06",8.02,1641443531000
"2022-01-06 04:47:11","2022-01-06",8.03,1641444431000
"2022-01-06 05:02:11","2022-01-06",8.03,1641445331000
"2022-01-06 05:17:11","2022-01-06",8.01,1641446231000
"2022-01-06 05:32:11","2022-01-06",8.01,1641447131000
"2022-01-06 05:47:11","2022-01-06",7.8,1641448031000
"2022-01-06 06:02:11","2022-01-06",7.85,1641448931000
"2022-01-06 06:17:11","2022-01-06",7.98,1641449831000
"2022-01-06 06:32:11","2022-01-06",8.05,1641450731000
"2022-01-06 06:47:11","2022-01-06",8.07,1641451631000
"2022-01-06 07:02:12","2022-01-06",8.09,1641452532000
"2022-01-06 07:17:13","2022-01-06",8.1,1641453433000
"2022-01-06 07:32:11","2022-01-06",8.12,1641454331000
"2022-01-06 07:47:11","2022-01-06",8.1,1641455231000
"2022-01-06 08:02:11","2022-01-06",8.1,1641456131000
"2022-01-06 08:17:11","2022-01-06",8.09,1641457031000
"2022-01-06 08:32:11","2022-01-06",8.08,1641457931000
"2022-01-06 08:47:11","2022-01-06",8.09,1641458831000
"2022-01-06 09:02:11","2022-01-06",8.05,1641459731000
"2022-01-06 09:17:11","2022-01-06",8.04,1641460631000
"2022-01-06 09:32:12","2022-01-06",8.04,1641461532000
"2022-01-06 09:47:11","2022-01-06",8.03,1641462431000
"2022-01-06 10:02:11","2022-01-06",8.02,1641463331000
"2022-01-06 10:17:11","2022-01-06",8.04,1641464231000
"2022-01-06 10:32:11","2022-01-06",8.03,1641465131000
"2022-01-06 10:47:11","2022-01-06",8.02,1641466031000
"2022-01-06 11:02:11","2022-01-06",8.0,1641466931000
"2022-01-06 11:17:11","2022-01-06",8.0,1641467831000
"2022-01-06 11:32:11","2022-01-06",8.03,1641468731000
"2022-01-06 11:47:11","2022-01-06",8.0,1641469631000
