"datetime","date","turb-i-subdaily-ntu","epoch"
"2021-06-27 14:02:12","2021-06-27",-57.7,1624802532000
"2021-06-27 14:17:11","2021-06-27",-57.7,1624803431000
"2021-06-27 14:32:11","2021-06-27",-57.7,1624804331000
"2021-06-27 14:47:11","2021-06-27",-57.7,1624805231000
"2021-06-27 15:02:11","2021-06-27",-57.7,1624806131000
"2021-06-27 15:17:11","2021-06-27",-57.7,1624807031000
"2021-06-27 15:32:11","2021-06-27",-57.7,1624807931000
"2021-06-27 15:47:11","2021-06-27",-57.7,1624808831000
"2021-06-27 16:02:15","2021-06-27",-57.5,1624809735000
"2021-06-27 16:17:11","2021-06-27",-57.6,1624810631000
"2021-06-27 16:32:12","2021-06-27",-57.7,1624811532000
"2021-06-27 16:47:11","2021-06-27",-57.7,1624812431000
"2021-06-27 17:02:12","2021-06-27",-57.7,1624813332000
"2021-06-27 17:17:11","2021-06-27",-57.7,1624814231000
"2021-06-27 17:32:12","2021-06-27",-57.7,1624815132000
"2021-06-27 17:47:11","2021-06-27",-57.5,1624816031000
"2021-06-27 18:02:12","2021-06-27",-57.7,1624816932000
"2021-06-27 18:17:14","2021-06-27",-57.7,1624817834000
"2021-06-27 18:32:12","2021-06-27",-57.7,1624818732000
"2021-06-27 18:47:12","2021-06-27",-57.7,1624819632000
"2021-06-27 19:02:11","2021-06-27",-57.6,1624820531000
"2021-06-27 19:17:11","2021-06-27",-57.7,1624821431000
"2021-06-27 19:32:11","2021-06-27",-57.8,1624822331000
"2021-06-27 19:47:14","2021-06-27",-57.6,1624823234000
"2021-06-27 20:02:12","2021-06-27",-57.8,1624824132000
"2021-06-27 20:17:11","2021-06-27",-57.8,1624825031000
"2021-06-27 20:32:11","2021-06-27",-57.7,1624825931000
"2021-06-27 20:47:11","2021-06-27",-57.7,1624826831000
"2021-06-27 21:02:12","2021-06-27",-57.7,1624827732000
"2021-06-27 21:17:12","2021-06-27",-57.6,1624828632000
"2021-06-27 21:32:11","2021-06-27",-57.7,1624829531000
"2021-06-27 21:47:12","2021-06-27",-57.6,1624830432000
"2021-06-27 22:02:14","2021-06-27",-57.7,1624831334000
"2021-06-27 22:17:12","2021-06-27",-57.7,1624832232000
"2021-06-27 22:32:11","2021-06-27",-57.7,1624833131000
"2021-06-27 22:47:11","2021-06-27",-57.7,1624834031000
"2021-06-27 23:02:11","2021-06-27",-57.7,1624834931000
"2021-06-27 23:17:11","2021-06-27",-57.7,1624835831000
"2021-06-27 23:32:11","2021-06-27",-57.6,1624836731000
"2021-06-27 23:47:12","2021-06-27",-57.6,1624837632000
"2021-06-28 00:02:11","2021-06-28",-57.6,1624838531000
"2021-06-28 00:17:11","2021-06-28",-57.6,1624839431000
"2021-06-28 00:32:12","2021-06-28",-57.6,1624840332000
"2021-06-28 00:47:11","2021-06-28",-57.6,1624841231000
"2021-06-28 01:02:11","2021-06-28",-57.4,1624842131000
"2021-06-28 01:17:11","2021-06-28",-57.5,1624843031000
"2021-06-28 01:32:11","2021-06-28",-57.5,1624843931000
"2021-06-28 01:47:11","2021-06-28",-57.4,1624844831000
"2021-06-28 02:02:12","2021-06-28",-57.5,1624845732000
"2021-06-28 02:17:12","2021-06-28",-57.5,1624846632000
"2021-06-28 02:32:11","2021-06-28",-57.5,1624847531000
"2021-06-28 02:47:14","2021-06-28",-57.6,1624848434000
"2021-06-28 03:02:13","2021-06-28",-57.6,1624849333000
"2021-06-28 03:17:12","2021-06-28",-57.6,1624850232000
"2021-06-28 03:32:11","2021-06-28",-57.6,1624851131000
"2021-06-28 03:47:12","2021-06-28",-57.6,1624852032000
"2021-06-28 04:02:11","2021-06-28",-57.6,1624852931000
"2021-06-28 04:17:11","2021-06-28",-57.6,1624853831000
"2021-06-28 04:32:12","2021-06-28",-57.6,1624854732000
"2021-06-28 04:47:12","2021-06-28",-57.6,1624855632000
"2021-06-28 05:02:11","2021-06-28",-57.6,1624856531000
"2021-06-28 05:17:12","2021-06-28",-57.6,1624857432000
"2021-06-28 05:32:12","2021-06-28",-57.5,1624858332000
"2021-06-28 05:47:12","2021-06-28",-57.6,1624859232000
"2021-06-28 06:02:12","2021-06-28",-57.6,1624860132000
"2021-06-28 06:17:11","2021-06-28",-57.5,1624861031000
"2021-06-28 06:32:12","2021-06-28",-57.6,1624861932000
"2021-06-28 06:47:15","2021-06-28",-57.5,1624862835000
"2021-06-28 07:02:11","2021-06-28",-57.6,1624863731000
"2021-06-28 07:17:11","2021-06-28",-57.6,1624864631000
"2021-06-28 07:32:15","2021-06-28",-57.6,1624865535000
"2021-06-28 07:47:12","2021-06-28",-57.6,1624866432000
"2021-06-28 08:02:11","2021-06-28",-57.4,1624867331000
"2021-06-28 08:17:13","2021-06-28",-57.4,1624868233000
"2021-06-28 08:32:12","2021-06-28",-57.5,1624869132000
"2021-06-28 08:47:11","2021-06-28",-57.5,1624870031000
"2021-06-28 09:02:11","2021-06-28",-57.5,1624870931000
"2021-06-28 09:17:11","2021-06-28",-57.4,1624871831000
"2021-06-28 09:32:12","2021-06-28",-57.4,1624872732000
"2021-06-28 09:47:11","2021-06-28",-57.4,1624873631000
"2021-06-28 10:02:11","2021-06-28",-57.4,1624874531000
"2021-06-28 10:17:15","2021-06-28",-57.5,1624875435000
"2021-06-28 10:32:12","2021-06-28",-57.5,1624876332000
"2021-06-28 10:47:11","2021-06-28",-57.4,1624877231000
"2021-06-28 11:02:14","2021-06-28",-57.5,1624878134000
"2021-06-28 11:17:11","2021-06-28",-57.4,1624879031000
"2021-06-28 11:32:11","2021-06-28",-57.4,1624879931000
"2021-06-28 11:47:13","2021-06-28",-57.5,1624880833000
"2021-06-28 12:02:12","2021-06-28",-57.5,1624881732000
"2021-06-28 12:17:11","2021-06-28",-57.4,1624882631000
"2021-06-28 12:32:12","2021-06-28",-57.4,1624883532000
"2021-06-28 12:47:11","2021-06-28",-57.5,1624884431000
"2021-06-28 13:02:11","2021-06-28",-57.5,1624885331000
"2021-06-28 13:17:11","2021-06-28",-57.5,1624886231000
"2021-06-28 13:32:14","2021-06-28",-57.6,1624887134000
"2021-06-28 13:47:12","2021-06-28",-57.6,1624888032000
"2021-06-28 14:02:11","2021-06-28",-57.6,1624888931000
"2021-06-28 14:17:11","2021-06-28",-57.6,1624889831000
"2021-06-28 14:32:12","2021-06-28",-57.6,1624890732000
"2021-06-28 14:47:15","2021-06-28",-57.6,1624891635000
"2021-06-28 15:02:12","2021-06-28",-57.6,1624892532000
"2021-06-28 15:17:11","2021-06-28",-57.7,1624893431000
"2021-06-28 15:32:11","2021-06-28",-57.5,1624894331000
"2021-06-28 15:47:12","2021-06-28",-57.7,1624895232000
"2021-06-28 16:02:11","2021-06-28",-57.6,1624896131000
"2021-06-28 16:17:12","2021-06-28",-57.7,1624897032000
"2021-06-28 16:32:11","2021-06-28",-57.7,1624897931000
"2021-06-28 16:47:11","2021-06-28",-57.6,1624898831000
"2021-06-28 17:02:12","2021-06-28",-57.7,1624899732000
"2021-06-28 17:17:13","2021-06-28",-57.7,1624900633000
"2021-06-28 17:32:11","2021-06-28",-57.7,1624901531000
"2021-06-28 17:47:11","2021-06-28",-57.6,1624902431000
"2021-06-28 18:02:12","2021-06-28",-57.7,1624903332000
"2021-06-28 18:17:12","2021-06-28",-57.7,1624904232000
"2021-06-28 18:32:11","2021-06-28",-57.6,1624905131000
"2021-06-28 18:47:12","2021-06-28",-57.6,1624906032000
"2021-06-28 19:02:12","2021-06-28",-57.7,1624906932000
"2021-06-28 19:17:11","2021-06-28",-57.7,1624907831000
"2021-06-28 19:32:13","2021-06-28",-57.6,1624908733000
"2021-06-28 19:47:12","2021-06-28",-57.7,1624909632000
"2021-06-28 20:02:12","2021-06-28",-57.7,1624910532000
"2021-06-28 20:17:11","2021-06-28",-57.7,1624911431000
"2021-06-28 20:32:13","2021-06-28",-57.7,1624912333000
"2021-06-28 20:47:11","2021-06-28",-57.7,1624913231000
"2021-06-28 21:02:12","2021-06-28",-57.7,1624914132000
"2021-06-28 21:17:12","2021-06-28",-57.7,1624915032000
"2021-06-28 21:32:11","2021-06-28",-57.7,1624915931000
"2021-06-28 21:47:14","2021-06-28",-57.7,1624916834000
"2021-06-28 22:02:11","2021-06-28",-57.7,1624917731000
"2021-06-28 22:17:12","2021-06-28",-57.6,1624918632000
"2021-06-28 22:32:11","2021-06-28",-57.6,1624919531000
"2021-06-28 22:47:11","2021-06-28",-57.6,1624920431000
"2021-06-28 23:02:11","2021-06-28",-57.5,1624921331000
"2021-06-28 23:17:15","2021-06-28",-57.6,1624922235000
"2021-06-28 23:32:11","2021-06-28",-57.5,1624923131000
"2021-06-28 23:47:12","2021-06-28",-57.5,1624924032000
"2021-06-29 00:02:12","2021-06-29",-57.5,1624924932000
"2021-06-29 00:17:12","2021-06-29",-57.5,1624925832000
"2021-06-29 00:32:11","2021-06-29",-57.3,1624926731000
"2021-06-29 00:47:12","2021-06-29",-57.3,1624927632000
"2021-06-29 01:02:13","2021-06-29",-57.4,1624928533000
"2021-06-29 01:17:11","2021-06-29",-57.4,1624929431000
"2021-06-29 01:32:11","2021-06-29",-57.4,1624930331000
"2021-06-29 01:47:11","2021-06-29",-57.4,1624931231000
"2021-06-29 02:02:11","2021-06-29",-57.4,1624932131000
"2021-06-29 02:17:11","2021-06-29",-57.4,1624933031000
"2021-06-29 02:32:12","2021-06-29",-57.3,1624933932000
"2021-06-29 02:47:12","2021-06-29",-57.5,1624934832000
"2021-06-29 03:02:12","2021-06-29",-57.5,1624935732000
"2021-06-29 03:17:12","2021-06-29",-57.5,1624936632000
"2021-06-29 03:32:11","2021-06-29",-57.5,1624937531000
"2021-06-29 03:47:11","2021-06-29",-57.5,1624938431000
"2021-06-29 04:02:11","2021-06-29",-57.6,1624939331000
"2021-06-29 04:17:12","2021-06-29",-57.6,1624940232000
"2021-06-29 04:32:11","2021-06-29",-57.4,1624941131000
"2021-06-29 04:47:12","2021-06-29",-57.6,1624942032000
"2021-06-29 05:02:14","2021-06-29",-57.6,1624942934000
"2021-06-29 05:17:12","2021-06-29",-57.6,1624943832000
"2021-06-29 05:32:11","2021-06-29",-57.6,1624944731000
"2021-06-29 05:47:12","2021-06-29",-57.6,1624945632000
"2021-06-29 06:02:14","2021-06-29",-57.6,1624946534000
"2021-06-29 06:17:11","2021-06-29",-57.6,1624947431000
"2021-06-29 06:32:12","2021-06-29",-57.6,1624948332000
"2021-06-29 06:47:12","2021-06-29",-57.6,1624949232000
"2021-06-29 07:02:11","2021-06-29",-57.5,1624950131000
"2021-06-29 07:17:12","2021-06-29",-57.6,1624951032000
"2021-06-29 07:32:13","2021-06-29",-57.4,1624951933000
"2021-06-29 07:47:13","2021-06-29",-57.4,1624952833000
"2021-06-29 08:02:12","2021-06-29",-57.5,1624953732000
"2021-06-29 08:17:11","2021-06-29",-57.5,1624954631000
"2021-06-29 08:32:14","2021-06-29",-57.5,1624955534000
"2021-06-29 08:47:12","2021-06-29",-57.5,1624956432000
"2021-06-29 09:02:12","2021-06-29",-57.5,1624957332000
