"datetime","date","temp-i-subdaily-C","epoch"
"2022-02-16 08:37:06","2022-02-16",17.664,1645000626000
"2022-02-16 08:38:19","2022-02-16",17.834,1645000699000
"2022-02-16 08:39:31","2022-02-16",17.989,1645000771000
"2022-02-16 08:40:43","2022-02-16",18.131,1645000843000
"2022-02-16 08:41:56","2022-02-16",18.26,1645000916000
"2022-02-16 08:43:09","2022-02-16",18.379,1645000989000
"2022-02-16 08:44:22","2022-02-16",18.485,1645001062000
"2022-02-16 08:45:35","2022-02-16",18.589,1645001135000
"2022-02-16 09:01:11","2022-02-16",19.155,1645002071000
"2022-02-16 11:37:06","2022-02-16",7.483,1645011426000
"2022-02-16 12:01:11","2022-02-16",7.539,1645012871000
"2022-02-16 13:01:11","2022-02-16",7.613,1645016471000
"2022-02-16 14:01:11","2022-02-16",7.735,1645020071000
"2022-02-16 15:01:11","2022-02-16",7.851,1645023671000
"2022-02-16 16:01:11","2022-02-16",7.933,1645027271000
"2022-02-16 17:01:11","2022-02-16",7.994,1645030871000
"2022-02-16 18:01:11","2022-02-16",8.05,1645034471000
"2022-02-16 19:01:11","2022-02-16",8.097,1645038071000
"2022-02-16 20:01:11","2022-02-16",8.129,1645041671000
"2022-02-16 21:01:11","2022-02-16",8.166,1645045271000
"2022-02-16 22:01:11","2022-02-16",8.19,1645048871000
"2022-02-16 23:01:11","2022-02-16",8.206,1645052471000
"2022-02-17 00:01:11","2022-02-17",8.205,1645056071000
"2022-02-17 01:01:11","2022-02-17",8.198,1645059671000
"2022-02-17 02:01:11","2022-02-17",8.198,1645063271000
"2022-02-17 03:01:11","2022-02-17",8.186,1645066871000
"2022-02-17 04:01:11","2022-02-17",8.172,1645070471000
"2022-02-17 05:01:11","2022-02-17",8.175,1645074071000
"2022-02-17 06:01:11","2022-02-17",8.159,1645077671000
"2022-02-17 07:01:11","2022-02-17",8.137,1645081271000
"2022-02-17 08:01:11","2022-02-17",8.12,1645084871000
"2022-02-17 09:01:11","2022-02-17",8.106,1645088471000
"2022-02-17 10:01:11","2022-02-17",8.128,1645092071000
"2022-02-17 11:01:11","2022-02-17",8.179,1645095671000
"2022-02-17 12:01:11","2022-02-17",8.255,1645099271000
"2022-02-17 13:01:11","2022-02-17",8.292,1645102871000
"2022-02-17 14:01:11","2022-02-17",8.339,1645106471000
"2022-02-17 15:01:11","2022-02-17",8.391,1645110071000
