"datetime","date","level-i-900-m-qualified","epoch"
"2022-10-16 11:00:00","2022-10-16",0.213,1665918000000
"2022-10-16 11:15:00","2022-10-16",0.219,1665918900000
"2022-10-16 11:30:00","2022-10-16",0.219,1665919800000
"2022-10-16 11:45:00","2022-10-16",0.215,1665920700000
"2022-10-16 12:00:00","2022-10-16",0.222,1665921600000
"2022-10-16 12:15:00","2022-10-16",0.22,1665922500000
"2022-10-16 12:30:00","2022-10-16",0.216,1665923400000
"2022-10-16 12:45:00","2022-10-16",0.218,1665924300000
"2022-10-16 13:00:00","2022-10-16",0.216,1665925200000
"2022-10-16 13:15:00","2022-10-16",0.224,1665926100000
"2022-10-16 13:30:00","2022-10-16",0.217,1665927000000
"2022-10-16 13:45:00","2022-10-16",0.217,1665927900000
"2022-10-16 14:00:00","2022-10-16",0.211,1665928800000
"2022-10-16 14:15:00","2022-10-16",0.212,1665929700000
"2022-10-16 14:30:00","2022-10-16",0.223,1665930600000
"2022-10-16 14:45:00","2022-10-16",0.215,1665931500000
"2022-10-16 15:00:00","2022-10-16",0.215,1665932400000
"2022-10-16 15:15:00","2022-10-16",0.21,1665933300000
"2022-10-16 15:30:00","2022-10-16",0.214,1665934200000
"2022-10-16 15:45:00","2022-10-16",0.208,1665935100000
"2022-10-16 16:00:00","2022-10-16",0.21,1665936000000
"2022-10-16 16:15:00","2022-10-16",0.201,1665936900000
"2022-10-16 16:30:00","2022-10-16",0.208,1665937800000
"2022-10-16 16:45:00","2022-10-16",0.213,1665938700000
"2022-10-16 17:00:00","2022-10-16",0.214,1665939600000
"2022-10-16 17:15:00","2022-10-16",0.214,1665940500000
"2022-10-16 17:30:00","2022-10-16",0.202,1665941400000
"2022-10-16 17:45:00","2022-10-16",0.197,1665942300000
"2022-10-16 18:00:00","2022-10-16",0.192,1665943200000
"2022-10-16 18:15:00","2022-10-16",0.19,1665944100000
"2022-10-16 18:30:00","2022-10-16",0.187,1665945000000
"2022-10-16 18:45:00","2022-10-16",0.184,1665945900000
"2022-10-16 19:00:00","2022-10-16",0.183,1665946800000
"2022-10-16 19:15:00","2022-10-16",0.178,1665947700000
"2022-10-16 19:30:00","2022-10-16",0.176,1665948600000
"2022-10-16 19:45:00","2022-10-16",0.175,1665949500000
"2022-10-16 20:00:00","2022-10-16",0.17,1665950400000
"2022-10-16 20:15:00","2022-10-16",0.168,1665951300000
"2022-10-16 20:30:00","2022-10-16",0.169,1665952200000
"2022-10-16 20:45:00","2022-10-16",0.167,1665953100000
"2022-10-16 21:00:00","2022-10-16",0.166,1665954000000
"2022-10-16 21:15:00","2022-10-16",0.166,1665954900000
"2022-10-16 21:30:00","2022-10-16",0.166,1665955800000
"2022-10-16 21:45:00","2022-10-16",0.167,1665956700000
"2022-10-16 22:00:00","2022-10-16",0.165,1665957600000
"2022-10-16 22:15:00","2022-10-16",0.165,1665958500000
"2022-10-16 22:30:00","2022-10-16",0.164,1665959400000
"2022-10-16 22:45:00","2022-10-16",0.165,1665960300000
"2022-10-16 23:00:00","2022-10-16",0.165,1665961200000
"2022-10-16 23:15:00","2022-10-16",0.164,1665962100000
"2022-10-16 23:30:00","2022-10-16",0.163,1665963000000
"2022-10-16 23:45:00","2022-10-16",0.163,1665963900000
"2022-10-17 00:00:00","2022-10-17",0.164,1665964800000
"2022-10-17 00:15:00","2022-10-17",0.164,1665965700000
"2022-10-17 00:30:00","2022-10-17",0.164,1665966600000
"2022-10-17 00:45:00","2022-10-17",0.165,1665967500000
"2022-10-17 01:00:00","2022-10-17",0.165,1665968400000
"2022-10-17 01:15:00","2022-10-17",0.165,1665969300000
"2022-10-17 01:30:00","2022-10-17",0.166,1665970200000
"2022-10-17 01:45:00","2022-10-17",0.169,1665971100000
