"datetime","date","cond-i-subdaily-mS","epoch"
"2021-01-03 17:46:58","2021-01-03",10.59,1609696018000
"2021-01-03 18:01:58","2021-01-03",9.697,1609696918000
"2021-01-03 18:16:58","2021-01-03",8.55,1609697818000
"2021-01-03 18:31:58","2021-01-03",7.786,1609698718000
"2021-01-03 18:46:58","2021-01-03",7.5,1609699618000
"2021-01-03 19:01:59","2021-01-03",6.848,1609700519000
"2021-01-03 19:16:58","2021-01-03",6.486,1609701418000
"2021-01-03 19:31:58","2021-01-03",6.173,1609702318000
"2021-01-03 19:46:58","2021-01-03",5.694,1609703218000
"2021-01-03 20:01:58","2021-01-03",5.284,1609704118000
"2021-01-03 20:16:57","2021-01-03",4.617,1609705017000
"2021-01-03 20:31:57","2021-01-03",4.329,1609705917000
"2021-01-03 20:46:58","2021-01-03",3.874,1609706818000
"2021-01-03 21:01:58","2021-01-03",3.436,1609707718000
"2021-01-03 21:16:58","2021-01-03",2.897,1609708618000
"2021-01-03 21:31:58","2021-01-03",2.765,1609709518000
"2021-01-03 21:46:57","2021-01-03",2.432,1609710417000
"2021-01-03 22:01:58","2021-01-03",2.181,1609711318000
"2021-01-03 22:16:58","2021-01-03",2.096,1609712218000
"2021-01-03 22:31:59","2021-01-03",1.953,1609713119000
"2021-01-03 22:46:58","2021-01-03",1.907,1609714018000
"2021-01-03 23:01:58","2021-01-03",1.763,1609714918000
"2021-01-03 23:16:59","2021-01-03",1.966,1609715819000
"2021-01-03 23:31:59","2021-01-03",2.447,1609716719000
"2021-01-03 23:46:59","2021-01-03",2.706,1609717619000
"2021-01-04 00:01:58","2021-01-04",3.112,1609718518000
"2021-01-04 00:16:59","2021-01-04",4.155,1609719419000
"2021-01-04 00:31:59","2021-01-04",5.026,1609720319000
"2021-01-04 00:46:58","2021-01-04",5.488,1609721218000
"2021-01-04 01:01:58","2021-01-04",6.264,1609722118000
"2021-01-04 01:16:58","2021-01-04",6.68,1609723018000
"2021-01-04 01:31:58","2021-01-04",7.606,1609723918000
"2021-01-04 01:46:59","2021-01-04",7.922,1609724819000
"2021-01-04 02:01:59","2021-01-04",8.168,1609725719000
"2021-01-04 02:16:58","2021-01-04",8.932,1609726618000
"2021-01-04 02:31:59","2021-01-04",8.878,1609727519000
"2021-01-04 02:46:59","2021-01-04",8.812,1609728419000
"2021-01-04 03:01:58","2021-01-04",9.656,1609729318000
"2021-01-04 03:16:58","2021-01-04",9.983,1609730218000
"2021-01-04 03:31:58","2021-01-04",10.46,1609731118000
"2021-01-04 03:46:58","2021-01-04",10.49,1609732018000
"2021-01-04 04:01:59","2021-01-04",11.01,1609732919000
"2021-01-04 04:16:58","2021-01-04",11.24,1609733818000
"2021-01-04 04:31:59","2021-01-04",11.24,1609734719000
"2021-01-04 04:46:58","2021-01-04",11.85,1609735618000
"2021-01-04 05:01:58","2021-01-04",11.97,1609736518000
"2021-01-04 05:16:58","2021-01-04",12.58,1609737418000
"2021-01-04 05:31:59","2021-01-04",12.48,1609738319000
"2021-01-04 05:46:58","2021-01-04",11.78,1609739218000
"2021-01-04 06:01:58","2021-01-04",10.57,1609740118000
"2021-01-04 06:16:58","2021-01-04",9.448,1609741018000
"2021-01-04 06:31:58","2021-01-04",8.551,1609741918000
"2021-01-04 06:46:59","2021-01-04",7.806,1609742819000
"2021-01-04 07:01:59","2021-01-04",7.251,1609743719000
"2021-01-04 07:16:58","2021-01-04",6.518,1609744618000
"2021-01-04 07:31:59","2021-01-04",6.01,1609745519000
"2021-01-04 07:46:59","2021-01-04",5.841,1609746419000
"2021-01-04 08:01:59","2021-01-04",5.693,1609747319000
"2021-01-04 08:16:58","2021-01-04",5.299,1609748218000
"2021-01-04 08:31:58","2021-01-04",4.729,1609749118000
"2021-01-04 08:46:58","2021-01-04",4.429,1609750018000
"2021-01-04 09:01:58","2021-01-04",3.903,1609750918000
"2021-01-04 09:16:58","2021-01-04",3.449,1609751818000
"2021-01-04 09:31:58","2021-01-04",2.878,1609752718000
"2021-01-04 09:46:58","2021-01-04",2.731,1609753618000
"2021-01-04 10:01:58","2021-01-04",2.547,1609754518000
"2021-01-04 10:16:59","2021-01-04",2.165,1609755419000
"2021-01-04 10:31:58","2021-01-04",1.838,1609756318000
"2021-01-04 10:46:58","2021-01-04",1.853,1609757218000
"2021-01-04 11:01:59","2021-01-04",1.786,1609758119000
"2021-01-04 11:16:58","2021-01-04",1.829,1609759018000
"2021-01-04 11:31:58","2021-01-04",1.862,1609759918000
"2021-01-04 11:46:58","2021-01-04",1.933,1609760818000
"2021-01-04 12:01:58","2021-01-04",2.0,1609761718000
"2021-01-04 12:16:58","2021-01-04",2.442,1609762618000
"2021-01-04 12:31:58","2021-01-04",2.636,1609763518000
"2021-01-04 12:46:58","2021-01-04",3.023,1609764418000
"2021-01-04 13:01:58","2021-01-04",4.192,1609765318000
"2021-01-04 13:16:58","2021-01-04",4.461,1609766218000
"2021-01-04 13:31:58","2021-01-04",5.283,1609767118000
"2021-01-04 13:46:59","2021-01-04",5.779,1609768019000
"2021-01-04 14:01:58","2021-01-04",6.436,1609768918000
"2021-01-04 14:16:58","2021-01-04",7.578,1609769818000
"2021-01-04 14:31:59","2021-01-04",7.686,1609770719000
"2021-01-04 14:46:59","2021-01-04",8.385,1609771619000
"2021-01-04 15:01:58","2021-01-04",9.251,1609772518000
"2021-01-04 15:16:58","2021-01-04",9.824,1609773418000
"2021-01-04 15:31:57","2021-01-04",9.929,1609774317000
"2021-01-04 15:46:57","2021-01-04",11.06,1609775217000
"2021-01-04 16:01:58","2021-01-04",11.07,1609776118000
"2021-01-04 16:16:58","2021-01-04",10.9,1609777018000
"2021-01-04 16:31:58","2021-01-04",10.99,1609777918000
"2021-01-04 16:46:58","2021-01-04",13.13,1609778818000
"2021-01-04 17:01:58","2021-01-04",13.97,1609779718000
"2021-01-04 17:16:58","2021-01-04",13.35,1609780618000
"2021-01-04 17:31:58","2021-01-04",14.2,1609781518000
"2021-01-04 17:46:57","2021-01-04",13.69,1609782417000
"2021-01-04 18:01:57","2021-01-04",13.2,1609783317000
"2021-01-04 18:16:58","2021-01-04",12.26,1609784218000
"2021-01-04 18:31:58","2021-01-04",10.96,1609785118000
"2021-01-04 18:46:57","2021-01-04",10.14,1609786017000
"2021-01-04 19:01:58","2021-01-04",8.989,1609786918000
"2021-01-04 19:16:58","2021-01-04",8.312,1609787818000
"2021-01-04 19:31:58","2021-01-04",7.829,1609788718000
"2021-01-04 19:46:58","2021-01-04",6.972,1609789618000
"2021-01-04 20:01:58","2021-01-04",6.627,1609790518000
"2021-01-04 20:16:58","2021-01-04",6.441,1609791418000
"2021-01-04 20:31:58","2021-01-04",5.978,1609792318000
"2021-01-04 20:46:58","2021-01-04",5.272,1609793218000
"2021-01-04 21:01:58","2021-01-04",4.751,1609794118000
"2021-01-04 21:16:58","2021-01-04",4.24,1609795018000
"2021-01-04 21:31:58","2021-01-04",3.656,1609795918000
"2021-01-04 21:46:58","2021-01-04",3.249,1609796818000
"2021-01-04 22:01:58","2021-01-04",2.944,1609797718000
"2021-01-04 22:16:58","2021-01-04",2.564,1609798618000
"2021-01-04 22:31:58","2021-01-04",2.349,1609799518000
"2021-01-04 22:46:58","2021-01-04",1.957,1609800418000
"2021-01-04 23:01:59","2021-01-04",1.775,1609801319000
"2021-01-04 23:16:59","2021-01-04",2.034,1609802219000
"2021-01-04 23:31:58","2021-01-04",1.941,1609803118000
"2021-01-04 23:46:59","2021-01-04",2.065,1609804019000
"2021-01-05 00:01:59","2021-01-05",2.181,1609804919000
"2021-01-05 00:16:58","2021-01-05",2.718,1609805818000
"2021-01-05 00:31:58","2021-01-05",2.977,1609806718000
"2021-01-05 00:46:58","2021-01-05",3.826,1609807618000
"2021-01-05 01:01:59","2021-01-05",4.585,1609808519000
"2021-01-05 01:16:58","2021-01-05",5.178,1609809418000
"2021-01-05 01:31:58","2021-01-05",5.455,1609810318000
"2021-01-05 01:46:58","2021-01-05",6.326,1609811218000
"2021-01-05 02:01:58","2021-01-05",7.849,1609812118000
"2021-01-05 02:16:58","2021-01-05",8.552,1609813018000
"2021-01-05 02:31:58","2021-01-05",8.881,1609813918000
"2021-01-05 02:46:58","2021-01-05",9.663,1609814818000
"2021-01-05 03:01:58","2021-01-05",9.779,1609815718000
"2021-01-05 03:16:58","2021-01-05",9.849,1609816618000
"2021-01-05 03:31:57","2021-01-05",10.13,1609817517000
"2021-01-05 03:46:58","2021-01-05",10.17,1609818418000
"2021-01-05 04:01:57","2021-01-05",10.58,1609819317000
"2021-01-05 04:16:58","2021-01-05",11.21,1609820218000
"2021-01-05 04:31:58","2021-01-05",11.3,1609821118000
"2021-01-05 04:46:58","2021-01-05",11.42,1609822018000
"2021-01-05 05:01:59","2021-01-05",12.1,1609822919000
"2021-01-05 05:16:58","2021-01-05",12.26,1609823818000
"2021-01-05 05:31:58","2021-01-05",12.57,1609824718000
"2021-01-05 05:46:59","2021-01-05",12.26,1609825619000
"2021-01-05 06:01:58","2021-01-05",12.38,1609826518000
"2021-01-05 06:16:59","2021-01-05",12.1,1609827419000
"2021-01-05 06:31:58","2021-01-05",11.08,1609828318000
"2021-01-05 06:46:58","2021-01-05",10.22,1609829218000
"2021-01-05 07:01:59","2021-01-05",9.615,1609830119000
"2021-01-05 07:16:58","2021-01-05",8.816,1609831018000
"2021-01-05 07:31:58","2021-01-05",8.157,1609831918000
"2021-01-05 07:46:58","2021-01-05",7.251,1609832818000
"2021-01-05 08:01:58","2021-01-05",6.443,1609833718000
"2021-01-05 08:16:58","2021-01-05",6.064,1609834618000
"2021-01-05 08:31:58","2021-01-05",5.904,1609835518000
"2021-01-05 08:46:58","2021-01-05",5.676,1609836418000
"2021-01-05 09:01:58","2021-01-05",5.31,1609837318000
"2021-01-05 09:16:58","2021-01-05",4.737,1609838218000
"2021-01-05 09:31:59","2021-01-05",4.486,1609839119000
"2021-01-05 09:46:59","2021-01-05",4.082,1609840019000
"2021-01-05 10:01:58","2021-01-05",3.654,1609840918000
"2021-01-05 10:16:58","2021-01-05",2.99,1609841818000
"2021-01-05 10:31:58","2021-01-05",2.501,1609842718000
"2021-01-05 10:46:58","2021-01-05",2.377,1609843618000
"2021-01-05 11:01:58","2021-01-05",2.298,1609844518000
"2021-01-05 11:16:58","2021-01-05",1.697,1609845418000
"2021-01-05 11:31:58","2021-01-05",1.744,1609846318000
"2021-01-05 11:46:58","2021-01-05",1.764,1609847218000
"2021-01-05 12:01:58","2021-01-05",1.668,1609848118000
"2021-01-05 12:16:58","2021-01-05",1.574,1609849018000
"2021-01-05 12:31:58","2021-01-05",1.694,1609849918000
"2021-01-05 12:46:58","2021-01-05",1.828,1609850818000
"2021-01-05 13:01:58","2021-01-05",2.221,1609851718000
"2021-01-05 13:16:58","2021-01-05",2.488,1609852618000
"2021-01-05 13:31:58","2021-01-05",3.201,1609853518000
"2021-01-05 13:46:58","2021-01-05",4.045,1609854418000
"2021-01-05 14:01:58","2021-01-05",5.065,1609855318000
"2021-01-05 14:16:58","2021-01-05",4.882,1609856218000
"2021-01-05 14:31:59","2021-01-05",5.832,1609857119000
"2021-01-05 14:46:58","2021-01-05",6.55,1609858018000
"2021-01-05 15:01:59","2021-01-05",7.176,1609858919000
"2021-01-05 15:16:58","2021-01-05",8.26,1609859818000
"2021-01-05 15:31:58","2021-01-05",8.444,1609860718000
"2021-01-05 15:46:58","2021-01-05",8.938,1609861618000
"2021-01-05 16:01:57","2021-01-05",9.474,1609862517000
"2021-01-05 16:16:59","2021-01-05",10.03,1609863419000
"2021-01-05 16:31:59","2021-01-05",10.65,1609864319000
"2021-01-08 12:13:18","2021-01-08",5.423,1610107998000
"2021-01-08 12:16:55","2021-01-08",5.229,1610108215000
"2021-01-08 12:22:06","2021-01-08",5.12,1610108526000
"2021-01-08 12:31:56","2021-01-08",4.831,1610109116000
"2021-01-08 12:46:56","2021-01-08",4.537,1610110016000
"2021-01-08 13:01:55","2021-01-08",4.176,1610110915000
"2021-01-08 13:16:55","2021-01-08",3.748,1610111815000
"2021-01-08 13:31:55","2021-01-08",3.134,1610112715000
"2021-01-08 13:46:56","2021-01-08",2.749,1610113616000
"2021-01-08 14:01:55","2021-01-08",2.508,1610114515000
"2021-01-08 14:16:56","2021-01-08",2.643,1610115416000
"2021-01-08 14:31:55","2021-01-08",2.607,1610116315000
"2021-01-08 14:46:56","2021-01-08",2.652,1610117216000
"2021-01-08 15:01:55","2021-01-08",2.683,1610118115000
"2021-01-08 15:16:55","2021-01-08",2.627,1610119015000
"2021-01-08 15:31:55","2021-01-08",2.801,1610119915000
"2021-01-08 15:46:55","2021-01-08",2.781,1610120815000
"2021-01-08 16:01:55","2021-01-08",3.088,1610121715000
"2021-01-08 16:16:55","2021-01-08",3.678,1610122615000
"2021-01-08 16:31:55","2021-01-08",4.071,1610123515000
"2021-01-08 16:46:55","2021-01-08",4.418,1610124415000
"2021-01-08 17:01:55","2021-01-08",4.949,1610125315000
"2021-01-08 17:16:55","2021-01-08",5.554,1610126215000
"2021-01-08 17:31:55","2021-01-08",6.259,1610127115000
"2021-01-08 17:46:55","2021-01-08",6.525,1610128015000
"2021-01-08 18:01:55","2021-01-08",7.015,1610128915000
"2021-01-08 18:16:55","2021-01-08",9.409,1610129815000
"2021-01-08 18:31:55","2021-01-08",9.912,1610130715000
"2021-01-08 18:46:55","2021-01-08",11.57,1610131615000
"2021-01-08 19:01:55","2021-01-08",11.28,1610132515000
"2021-01-08 19:16:55","2021-01-08",12.68,1610133415000
"2021-01-08 19:31:55","2021-01-08",13.46,1610134315000
"2021-01-08 19:46:55","2021-01-08",13.09,1610135215000
"2021-01-08 20:01:55","2021-01-08",13.71,1610136115000
"2021-01-08 20:16:55","2021-01-08",13.99,1610137015000
"2021-01-08 20:31:55","2021-01-08",15.15,1610137915000
"2021-01-08 20:46:55","2021-01-08",15.57,1610138815000
"2021-01-08 21:01:55","2021-01-08",14.43,1610139715000
"2021-01-08 21:16:55","2021-01-08",14.73,1610140615000
"2021-01-08 21:31:55","2021-01-08",14.44,1610141515000
"2021-01-08 21:46:55","2021-01-08",14.54,1610142415000
"2021-01-08 22:01:55","2021-01-08",13.79,1610143315000
"2021-01-08 22:16:55","2021-01-08",12.81,1610144215000
"2021-01-08 22:31:55","2021-01-08",11.79,1610145115000
"2021-01-08 22:46:55","2021-01-08",12.07,1610146015000
"2021-01-08 23:01:55","2021-01-08",11.62,1610146915000
"2021-01-08 23:16:55","2021-01-08",9.696,1610147815000
"2021-01-08 23:31:55","2021-01-08",8.661,1610148715000
"2021-01-08 23:46:55","2021-01-08",8.129,1610149615000
"2021-01-09 00:01:55","2021-01-09",7.454,1610150515000
"2021-01-09 00:16:55","2021-01-09",7.195,1610151415000
"2021-01-09 00:31:55","2021-01-09",6.865,1610152315000
"2021-01-09 00:46:55","2021-01-09",6.271,1610153215000
"2021-01-09 01:01:55","2021-01-09",5.837,1610154115000
"2021-01-09 01:16:55","2021-01-09",4.932,1610155015000
"2021-01-09 01:31:55","2021-01-09",4.726,1610155915000
"2021-01-09 01:46:55","2021-01-09",4.321,1610156815000
"2021-01-09 02:01:55","2021-01-09",3.825,1610157715000
"2021-01-09 02:16:55","2021-01-09",3.441,1610158615000
"2021-01-09 02:31:55","2021-01-09",3.411,1610159515000
"2021-01-09 02:46:55","2021-01-09",3.475,1610160415000
"2021-01-09 03:01:55","2021-01-09",3.339,1610161315000
"2021-01-09 03:16:55","2021-01-09",3.426,1610162215000
"2021-01-09 03:31:55","2021-01-09",3.18,1610163115000
"2021-01-09 03:46:55","2021-01-09",3.538,1610164015000
"2021-01-09 04:01:55","2021-01-09",3.476,1610164915000
"2021-01-09 04:16:55","2021-01-09",4.016,1610165815000
"2021-01-09 04:31:55","2021-01-09",4.662,1610166715000
"2021-01-09 04:46:55","2021-01-09",4.79,1610167615000
"2021-01-09 05:01:55","2021-01-09",5.261,1610168515000
"2021-01-09 05:16:55","2021-01-09",5.919,1610169415000
"2021-01-09 05:31:55","2021-01-09",6.792,1610170315000
"2021-01-09 05:46:55","2021-01-09",7.001,1610171215000
"2021-01-09 06:01:55","2021-01-09",7.913,1610172115000
"2021-01-09 06:16:55","2021-01-09",8.491,1610173015000
"2021-01-09 06:31:55","2021-01-09",10.24,1610173915000
"2021-01-09 06:46:55","2021-01-09",10.95,1610174815000
"2021-01-09 07:01:55","2021-01-09",11.52,1610175715000
"2021-01-09 07:16:55","2021-01-09",11.63,1610176615000
"2021-01-09 07:31:55","2021-01-09",12.02,1610177515000
"2021-01-09 07:46:55","2021-01-09",12.71,1610178415000
"2021-01-09 08:01:55","2021-01-09",12.75,1610179315000
"2021-01-09 08:16:55","2021-01-09",13.63,1610180215000
"2021-01-09 08:31:55","2021-01-09",13.69,1610181115000
"2021-01-09 08:46:55","2021-01-09",13.28,1610182015000
"2021-01-09 09:01:55","2021-01-09",14.14,1610182915000
"2021-01-09 09:16:55","2021-01-09",14.78,1610183815000
"2021-01-09 09:31:55","2021-01-09",15.58,1610184715000
"2021-01-09 09:46:55","2021-01-09",14.03,1610185615000
"2021-01-09 10:01:55","2021-01-09",14.74,1610186515000
"2021-01-09 10:16:55","2021-01-09",14.45,1610187415000
"2021-01-09 10:31:55","2021-01-09",13.83,1610188315000
"2021-01-09 10:46:55","2021-01-09",13.08,1610189215000
"2021-01-09 11:01:55","2021-01-09",11.45,1610190115000
"2021-01-09 11:16:55","2021-01-09",10.59,1610191015000
