"datetime","date","cond-i-subdaily-mS","epoch"
"2022-01-03 00:31:12","2022-01-03",19.356,1641169872000
"2022-01-03 00:46:12","2022-01-03",18.769,1641170772000
"2022-01-03 01:01:12","2022-01-03",20.956,1641171672000
"2022-01-03 01:16:12","2022-01-03",20.892,1641172572000
"2022-01-03 01:31:12","2022-01-03",21.697,1641173472000
"2022-01-03 01:46:12","2022-01-03",22.064,1641174372000
"2022-01-03 02:01:12","2022-01-03",21.979,1641175272000
"2022-01-03 02:16:12","2022-01-03",21.019,1641176172000
"2022-01-03 02:31:12","2022-01-03",19.405,1641177072000
"2022-01-03 02:46:12","2022-01-03",18.313,1641177972000
"2022-01-03 03:01:12","2022-01-03",17.625,1641178872000
"2022-01-03 03:16:12","2022-01-03",16.525,1641179772000
"2022-01-03 03:31:12","2022-01-03",15.418,1641180672000
"2022-01-03 03:46:12","2022-01-03",14.857,1641181572000
"2022-01-03 04:01:12","2022-01-03",14.147,1641182472000
"2022-01-03 04:16:12","2022-01-03",13.576,1641183372000
"2022-01-03 04:31:12","2022-01-03",12.87,1641184272000
"2022-01-03 04:46:12","2022-01-03",12.068,1641185172000
"2022-01-03 05:01:12","2022-01-03",11.353,1641186072000
"2022-01-03 05:16:12","2022-01-03",10.686,1641186972000
"2022-01-03 05:31:12","2022-01-03",9.762,1641187872000
"2022-01-03 05:46:12","2022-01-03",9.312,1641188772000
"2022-01-03 06:01:12","2022-01-03",8.742,1641189672000
"2022-01-03 06:16:12","2022-01-03",8.199,1641190572000
"2022-01-03 06:31:12","2022-01-03",7.783,1641191472000
"2022-01-03 06:46:12","2022-01-03",7.446,1641192372000
"2022-01-03 07:01:12","2022-01-03",7.004,1641193272000
"2022-01-03 07:16:12","2022-01-03",6.83,1641194172000
"2022-01-03 07:31:12","2022-01-03",6.374,1641195072000
"2022-01-03 07:46:12","2022-01-03",6.24,1641195972000
"2022-01-03 08:01:12","2022-01-03",6.062,1641196872000
"2022-01-03 08:16:12","2022-01-03",6.145,1641197772000
"2022-01-03 08:31:12","2022-01-03",6.08,1641198672000
"2022-01-03 08:46:12","2022-01-03",5.935,1641199572000
"2022-01-03 09:01:12","2022-01-03",6.94,1641200472000
"2022-01-03 09:16:12","2022-01-03",7.676,1641201372000
"2022-01-03 09:31:12","2022-01-03",7.924,1641202272000
"2022-01-03 09:46:19","2022-01-03",8.568,1641203179000
"2022-01-03 10:01:12","2022-01-03",9.846,1641204072000
"2022-01-03 10:16:12","2022-01-03",10.207,1641204972000
"2022-01-03 10:31:12","2022-01-03",11.476,1641205872000
"2022-01-03 10:46:12","2022-01-03",13.015,1641206772000
"2022-01-03 11:01:12","2022-01-03",14.51,1641207672000
"2022-01-03 11:16:12","2022-01-03",15.496,1641208572000
"2022-01-03 11:31:12","2022-01-03",16.142,1641209472000
"2022-01-03 11:46:12","2022-01-03",18.044,1641210372000
"2022-01-03 12:01:12","2022-01-03",17.836,1641211272000
"2022-01-03 12:16:12","2022-01-03",18.14,1641212172000
"2022-01-03 12:31:12","2022-01-03",17.923,1641213072000
"2022-01-03 12:46:12","2022-01-03",18.184,1641213972000
"2022-01-03 13:01:12","2022-01-03",18.63,1641214872000
"2022-01-03 13:16:12","2022-01-03",19.215,1641215772000
"2022-01-03 13:31:12","2022-01-03",19.547,1641216672000
"2022-01-03 13:46:12","2022-01-03",20.722,1641217572000
"2022-01-03 14:01:12","2022-01-03",21.779,1641218472000
"2022-01-03 14:16:12","2022-01-03",22.199,1641219372000
"2022-01-03 14:31:12","2022-01-03",21.887,1641220272000
"2022-01-03 14:46:12","2022-01-03",20.599,1641221172000
"2022-01-03 15:01:19","2022-01-03",19.11,1641222079000
"2022-01-03 15:16:12","2022-01-03",17.927,1641222972000
"2022-01-03 15:31:13","2022-01-03",17.239,1641223873000
"2022-01-03 15:46:12","2022-01-03",16.052,1641224772000
"2022-01-03 16:01:12","2022-01-03",15.238,1641225672000
"2022-01-03 16:16:12","2022-01-03",14.536,1641226572000
"2022-01-03 16:31:12","2022-01-03",14.155,1641227472000
"2022-01-03 16:46:12","2022-01-03",13.742,1641228372000
"2022-01-03 17:01:12","2022-01-03",12.915,1641229272000
"2022-01-03 17:16:12","2022-01-03",12.825,1641230172000
"2022-01-03 17:31:12","2022-01-03",11.141,1641231072000
"2022-01-03 17:46:12","2022-01-03",10.349,1641231972000
"2022-01-03 18:01:12","2022-01-03",9.762,1641232872000
"2022-01-03 18:16:12","2022-01-03",9.153,1641233772000
"2022-01-03 18:31:12","2022-01-03",8.404,1641234672000
"2022-01-03 18:46:12","2022-01-03",7.903,1641235572000
"2022-01-03 19:01:12","2022-01-03",7.392,1641236472000
"2022-01-03 19:16:12","2022-01-03",7.15,1641237372000
"2022-01-03 19:31:13","2022-01-03",6.997,1641238273000
"2022-01-03 19:46:12","2022-01-03",6.468,1641239172000
"2022-01-03 20:01:12","2022-01-03",6.458,1641240072000
"2022-01-03 20:16:12","2022-01-03",6.23,1641240972000
"2022-01-03 20:31:12","2022-01-03",6.761,1641241872000
"2022-01-03 20:46:12","2022-01-03",6.14,1641242772000
"2022-01-03 21:01:12","2022-01-03",6.522,1641243672000
"2022-01-03 21:16:12","2022-01-03",7.451,1641244572000
"2022-01-03 21:31:12","2022-01-03",7.855,1641245472000
"2022-01-03 21:46:12","2022-01-03",8.22,1641246372000
"2022-01-03 22:01:12","2022-01-03",9.74,1641247272000
"2022-01-03 22:16:12","2022-01-03",10.741,1641248172000
"2022-01-03 22:31:12","2022-01-03",12.443,1641249072000
"2022-01-03 22:46:12","2022-01-03",13.854,1641249972000
"2022-01-03 23:01:12","2022-01-03",15.897,1641250872000
"2022-01-03 23:16:12","2022-01-03",16.645,1641251772000
"2022-01-03 23:31:12","2022-01-03",16.221,1641252672000
"2022-01-03 23:46:12","2022-01-03",17.43,1641253572000
"2022-01-04 00:01:12","2022-01-04",17.525,1641254472000
"2022-01-04 00:16:12","2022-01-04",17.406,1641255372000
"2022-01-04 00:31:12","2022-01-04",18.62,1641256272000
"2022-01-04 00:46:12","2022-01-04",17.892,1641257172000
"2022-01-04 01:01:12","2022-01-04",18.969,1641258072000
"2022-01-04 01:16:12","2022-01-04",19.787,1641258972000
"2022-01-04 01:31:12","2022-01-04",19.933,1641259872000
"2022-01-04 01:46:12","2022-01-04",20.434,1641260772000
"2022-01-04 02:01:12","2022-01-04",23.52,1641261672000
"2022-01-04 02:16:12","2022-01-04",22.59,1641262572000
"2022-01-04 02:31:12","2022-01-04",23.368,1641263472000
"2022-01-04 02:46:12","2022-01-04",22.694,1641264372000
"2022-01-04 03:01:12","2022-01-04",21.666,1641265272000
"2022-01-04 03:16:12","2022-01-04",20.399,1641266172000
"2022-01-04 03:31:12","2022-01-04",19.768,1641267072000
"2022-01-04 03:46:12","2022-01-04",18.453,1641267972000
"2022-01-04 04:01:12","2022-01-04",17.627,1641268872000
"2022-01-04 04:16:12","2022-01-04",16.51,1641269772000
"2022-01-04 04:31:12","2022-01-04",15.606,1641270672000
"2022-01-04 04:46:12","2022-01-04",15.063,1641271572000
"2022-01-04 05:01:12","2022-01-04",14.494,1641272472000
"2022-01-04 05:16:12","2022-01-04",13.948,1641273372000
"2022-01-04 05:31:19","2022-01-04",13.111,1641274279000
"2022-01-04 05:46:12","2022-01-04",12.751,1641275172000
"2022-01-04 06:01:12","2022-01-04",11.89,1641276072000
"2022-01-04 06:16:12","2022-01-04",10.752,1641276972000
"2022-01-04 06:31:12","2022-01-04",10.169,1641277872000
"2022-01-04 06:46:12","2022-01-04",9.537,1641278772000
"2022-01-04 07:01:12","2022-01-04",8.846,1641279672000
"2022-01-04 07:16:12","2022-01-04",8.347,1641280572000
"2022-01-04 07:31:12","2022-01-04",7.883,1641281472000
"2022-01-04 07:46:12","2022-01-04",7.617,1641282372000
"2022-01-04 08:01:12","2022-01-04",7.383,1641283272000
"2022-01-04 08:16:12","2022-01-04",6.96,1641284172000
"2022-01-04 08:31:12","2022-01-04",6.955,1641285072000
"2022-01-04 08:46:12","2022-01-04",6.889,1641285972000
"2022-01-04 09:01:12","2022-01-04",6.991,1641286872000
"2022-01-04 09:16:12","2022-01-04",6.558,1641287772000
"2022-01-04 09:31:12","2022-01-04",6.864,1641288672000
"2022-01-04 09:46:12","2022-01-04",7.461,1641289572000
"2022-01-04 10:01:12","2022-01-04",8.271,1641290472000
"2022-01-04 10:16:12","2022-01-04",8.898,1641291372000
"2022-01-04 10:31:12","2022-01-04",10.329,1641292272000
"2022-01-04 10:46:12","2022-01-04",12.134,1641293172000
"2022-01-04 11:01:12","2022-01-04",13.49,1641294072000
"2022-01-04 11:16:12","2022-01-04",14.838,1641294972000
"2022-01-04 11:31:12","2022-01-04",15.259,1641295872000
"2022-01-04 11:46:12","2022-01-04",17.509,1641296772000
"2022-01-04 12:01:12","2022-01-04",17.873,1641297672000
"2022-01-04 12:16:12","2022-01-04",18.431,1641298572000
"2022-01-04 12:31:12","2022-01-04",18.936,1641299472000
"2022-01-04 12:46:12","2022-01-04",17.805,1641300372000
"2022-01-04 13:01:12","2022-01-04",18.232,1641301272000
"2022-01-04 13:16:12","2022-01-04",18.959,1641302172000
"2022-01-04 13:31:12","2022-01-04",19.187,1641303072000
"2022-01-04 13:46:12","2022-01-04",20.973,1641303972000
"2022-01-04 14:01:12","2022-01-04",20.178,1641304872000
"2022-01-04 14:16:12","2022-01-04",21.28,1641305772000
"2022-01-04 14:31:12","2022-01-04",21.342,1641306672000
"2022-01-04 14:46:12","2022-01-04",20.73,1641307572000
"2022-01-04 15:01:12","2022-01-04",19.519,1641308472000
"2022-01-04 15:16:12","2022-01-04",18.821,1641309372000
"2022-01-04 15:31:12","2022-01-04",17.697,1641310272000
"2022-01-04 15:46:12","2022-01-04",17.239,1641311172000
"2022-01-04 16:01:12","2022-01-04",16.591,1641312072000
"2022-01-04 16:16:12","2022-01-04",16.536,1641312972000
"2022-01-04 16:31:12","2022-01-04",16.244,1641313872000
"2022-01-04 16:46:12","2022-01-04",15.81,1641314772000
"2022-01-04 17:01:12","2022-01-04",15.619,1641315672000
"2022-01-04 17:16:12","2022-01-04",15.219,1641316572000
"2022-01-04 17:31:12","2022-01-04",14.775,1641317472000
"2022-01-04 17:46:12","2022-01-04",14.232,1641318372000
"2022-01-04 18:01:12","2022-01-04",13.538,1641319272000
"2022-01-04 18:16:12","2022-01-04",12.516,1641320172000
"2022-01-04 18:31:12","2022-01-04",11.804,1641321072000
"2022-01-04 18:46:12","2022-01-04",10.687,1641321972000
"2022-01-04 19:01:12","2022-01-04",10.088,1641322872000
"2022-01-04 19:16:12","2022-01-04",9.686,1641323772000
"2022-01-04 19:31:12","2022-01-04",9.016,1641324672000
"2022-01-04 19:46:12","2022-01-04",8.27,1641325572000
"2022-01-04 20:01:12","2022-01-04",8.07,1641326472000
"2022-01-04 20:16:12","2022-01-04",7.661,1641327372000
"2022-01-04 20:31:12","2022-01-04",7.211,1641328272000
"2022-01-04 20:46:12","2022-01-04",7.286,1641329172000
"2022-01-04 21:01:12","2022-01-04",7.481,1641330072000
"2022-01-04 21:16:12","2022-01-04",6.788,1641330972000
"2022-01-04 21:31:12","2022-01-04",6.573,1641331872000
"2022-01-04 21:46:12","2022-01-04",7.207,1641332772000
"2022-01-04 22:01:12","2022-01-04",8.906,1641333672000
"2022-01-04 22:16:12","2022-01-04",8.325,1641334572000
"2022-01-04 22:31:12","2022-01-04",10.016,1641335472000
"2022-01-04 22:46:12","2022-01-04",11.234,1641336372000
"2022-01-04 23:01:12","2022-01-04",11.384,1641337272000
"2022-01-04 23:16:12","2022-01-04",12.977,1641338172000
"2022-01-04 23:31:12","2022-01-04",14.629,1641339072000
"2022-01-04 23:46:12","2022-01-04",15.534,1641339972000
"2022-01-05 00:01:12","2022-01-05",16.812,1641340872000
"2022-01-05 00:16:12","2022-01-05",17.842,1641341772000
"2022-01-05 00:31:12","2022-01-05",18.461,1641342672000
"2022-01-05 00:46:12","2022-01-05",18.199,1641343572000
"2022-01-05 01:01:12","2022-01-05",18.286,1641344472000
"2022-01-05 01:16:12","2022-01-05",18.886,1641345372000
"2022-01-05 01:31:12","2022-01-05",19.518,1641346272000
"2022-01-05 01:46:12","2022-01-05",19.782,1641347172000
"2022-01-05 02:01:12","2022-01-05",19.857,1641348072000
"2022-01-05 02:16:12","2022-01-05",20.035,1641348972000
"2022-01-05 02:31:12","2022-01-05",20.501,1641349872000
"2022-01-05 02:46:12","2022-01-05",21.272,1641350772000
"2022-01-05 03:01:12","2022-01-05",20.917,1641351672000
"2022-01-05 03:16:12","2022-01-05",21.306,1641352572000
"2022-01-05 03:31:12","2022-01-05",21.547,1641353472000
"2022-01-05 03:46:12","2022-01-05",21.142,1641354372000
"2022-01-05 04:01:12","2022-01-05",20.594,1641355272000
"2022-01-05 04:16:12","2022-01-05",19.199,1641356172000
"2022-01-05 04:31:12","2022-01-05",17.806,1641357072000
"2022-01-05 04:46:12","2022-01-05",17.266,1641357972000
"2022-01-05 05:01:12","2022-01-05",16.603,1641358872000
"2022-01-05 05:16:12","2022-01-05",15.146,1641359772000
"2022-01-05 05:31:12","2022-01-05",14.457,1641360672000
"2022-01-05 05:46:12","2022-01-05",14.158,1641361572000
"2022-01-05 06:01:19","2022-01-05",13.761,1641362479000
"2022-01-05 06:16:12","2022-01-05",12.818,1641363372000
"2022-01-05 06:31:12","2022-01-05",12.289,1641364272000
"2022-01-05 06:46:12","2022-01-05",11.583,1641365172000
"2022-01-05 07:01:12","2022-01-05",10.741,1641366072000
"2022-01-05 07:16:12","2022-01-05",10.419,1641366972000
"2022-01-05 07:31:12","2022-01-05",9.981,1641367872000
"2022-01-05 07:46:12","2022-01-05",9.407,1641368772000
"2022-01-05 08:01:12","2022-01-05",8.933,1641369672000
"2022-01-05 08:16:12","2022-01-05",8.363,1641370572000
"2022-01-05 08:31:12","2022-01-05",8.191,1641371472000
"2022-01-05 08:46:12","2022-01-05",7.831,1641372372000
"2022-01-05 09:01:12","2022-01-05",7.868,1641373272000
"2022-01-05 09:16:12","2022-01-05",7.699,1641374172000
"2022-01-05 09:31:12","2022-01-05",7.697,1641375072000
"2022-01-05 09:46:12","2022-01-05",7.063,1641375972000
"2022-01-05 10:01:12","2022-01-05",7.192,1641376872000
"2022-01-05 10:16:12","2022-01-05",7.555,1641377772000
"2022-01-05 10:31:12","2022-01-05",8.088,1641378672000
"2022-01-05 10:46:12","2022-01-05",8.284,1641379572000
"2022-01-05 11:01:12","2022-01-05",9.757,1641380472000
"2022-01-05 11:16:12","2022-01-05",11.462,1641381372000
"2022-01-05 11:31:12","2022-01-05",12.905,1641382272000
"2022-01-05 11:46:12","2022-01-05",12.99,1641383172000
"2022-01-05 12:01:12","2022-01-05",14.772,1641384072000
"2022-01-05 12:16:12","2022-01-05",14.899,1641384972000
"2022-01-05 12:31:12","2022-01-05",15.629,1641385872000
"2022-01-05 12:46:12","2022-01-05",16.871,1641386772000
"2022-01-05 13:01:12","2022-01-05",17.885,1641387672000
"2022-01-05 13:16:12","2022-01-05",17.314,1641388572000
"2022-01-05 13:31:12","2022-01-05",17.575,1641389472000
"2022-01-05 13:46:12","2022-01-05",17.949,1641390372000
"2022-01-05 14:01:12","2022-01-05",18.531,1641391272000
"2022-01-05 14:16:12","2022-01-05",18.386,1641392172000
"2022-01-05 14:31:12","2022-01-05",19.538,1641393072000
"2022-01-05 14:46:12","2022-01-05",19.703,1641393972000
"2022-01-05 15:01:12","2022-01-05",20.834,1641394872000
"2022-01-05 15:16:12","2022-01-05",21.017,1641395772000
"2022-01-05 15:31:12","2022-01-05",20.268,1641396672000
"2022-01-05 15:46:12","2022-01-05",20.259,1641397572000
"2022-01-05 16:01:12","2022-01-05",19.132,1641398472000
"2022-01-05 16:16:12","2022-01-05",19.259,1641399372000
"2022-01-05 16:31:12","2022-01-05",17.372,1641400272000
"2022-01-05 16:46:12","2022-01-05",16.819,1641401172000
"2022-01-05 17:01:12","2022-01-05",16.46,1641402072000
"2022-01-05 17:16:12","2022-01-05",16.122,1641402972000
"2022-01-05 17:31:13","2022-01-05",15.91,1641403873000
"2022-01-05 17:46:12","2022-01-05",15.228,1641404772000
"2022-01-05 18:01:12","2022-01-05",15.014,1641405672000
"2022-01-05 18:16:12","2022-01-05",15.224,1641406572000
"2022-01-05 18:31:12","2022-01-05",15.877,1641407472000
"2022-01-05 18:46:12","2022-01-05",13.839,1641408372000
"2022-01-05 19:01:12","2022-01-05",12.452,1641409272000
"2022-01-05 19:16:12","2022-01-05",11.948,1641410172000
"2022-01-05 19:31:12","2022-01-05",11.404,1641411072000
"2022-01-05 19:46:12","2022-01-05",10.965,1641411972000
"2022-01-05 20:01:12","2022-01-05",10.666,1641412872000
"2022-01-05 20:16:12","2022-01-05",9.952,1641413772000
"2022-01-05 20:31:12","2022-01-05",9.407,1641414672000
"2022-01-05 20:46:12","2022-01-05",8.909,1641415572000
"2022-01-05 21:01:12","2022-01-05",8.741,1641416472000
"2022-01-05 21:16:12","2022-01-05",8.488,1641417372000
"2022-01-05 21:31:13","2022-01-05",8.279,1641418273000
"2022-01-05 21:46:12","2022-01-05",8.437,1641419172000
"2022-01-05 22:01:12","2022-01-05",7.72,1641420072000
"2022-01-05 22:16:12","2022-01-05",7.152,1641420972000
"2022-01-05 22:31:12","2022-01-05",7.998,1641421872000
"2022-01-05 22:46:12","2022-01-05",9.747,1641422772000
"2022-01-05 23:01:12","2022-01-05",9.954,1641423672000
"2022-01-05 23:16:12","2022-01-05",11.724,1641424572000
"2022-01-05 23:31:12","2022-01-05",11.757,1641425472000
"2022-01-05 23:46:12","2022-01-05",13.251,1641426372000
"2022-01-06 00:01:12","2022-01-06",15.174,1641427272000
"2022-01-06 00:16:12","2022-01-06",15.425,1641428172000
"2022-01-06 00:31:12","2022-01-06",16.106,1641429072000
"2022-01-06 00:46:12","2022-01-06",17.182,1641429972000
"2022-01-06 01:01:12","2022-01-06",16.684,1641430872000
"2022-01-06 01:16:12","2022-01-06",17.247,1641431772000
"2022-01-06 01:31:12","2022-01-06",18.874,1641432672000
"2022-01-06 01:46:12","2022-01-06",18.636,1641433572000
"2022-01-06 02:01:12","2022-01-06",18.054,1641434472000
"2022-01-06 02:16:12","2022-01-06",17.814,1641435372000
"2022-01-06 02:31:12","2022-01-06",18.547,1641436272000
"2022-01-06 02:46:12","2022-01-06",18.713,1641437172000
"2022-01-06 03:01:12","2022-01-06",20.242,1641438072000
"2022-01-06 03:16:12","2022-01-06",20.871,1641438972000
"2022-01-06 03:31:12","2022-01-06",21.43,1641439872000
"2022-01-06 03:46:12","2022-01-06",20.816,1641440772000
"2022-01-06 04:01:12","2022-01-06",21.534,1641441672000
"2022-01-06 04:16:12","2022-01-06",21.786,1641442572000
"2022-01-06 04:31:12","2022-01-06",21.405,1641443472000
"2022-01-06 04:46:12","2022-01-06",20.406,1641444372000
"2022-01-06 05:01:12","2022-01-06",18.619,1641445272000
"2022-01-06 05:16:12","2022-01-06",18.036,1641446172000
"2022-01-06 05:31:12","2022-01-06",17.334,1641447072000
"2022-01-06 05:46:12","2022-01-06",16.221,1641447972000
"2022-01-06 06:01:12","2022-01-06",15.486,1641448872000
"2022-01-06 06:16:12","2022-01-06",14.922,1641449772000
"2022-01-06 06:31:12","2022-01-06",14.608,1641450672000
"2022-01-06 06:46:12","2022-01-06",14.152,1641451572000
"2022-01-06 07:01:12","2022-01-06",13.522,1641452472000
"2022-01-06 07:16:12","2022-01-06",12.948,1641453372000
"2022-01-06 07:31:12","2022-01-06",12.267,1641454272000
"2022-01-06 07:46:12","2022-01-06",11.249,1641455172000
"2022-01-06 08:01:12","2022-01-06",10.791,1641456072000
"2022-01-06 08:16:12","2022-01-06",10.524,1641456972000
"2022-01-06 08:31:12","2022-01-06",9.521,1641457872000
"2022-01-06 08:46:12","2022-01-06",9.203,1641458772000
"2022-01-06 09:01:12","2022-01-06",8.749,1641459672000
"2022-01-06 09:16:12","2022-01-06",8.541,1641460572000
"2022-01-06 09:31:12","2022-01-06",8.184,1641461472000
"2022-01-06 09:46:12","2022-01-06",7.776,1641462372000
"2022-01-06 10:01:12","2022-01-06",7.786,1641463272000
"2022-01-06 10:16:12","2022-01-06",7.693,1641464172000
"2022-01-06 10:31:12","2022-01-06",7.323,1641465072000
"2022-01-06 10:46:12","2022-01-06",7.564,1641465972000
"2022-01-06 11:01:12","2022-01-06",7.126,1641466872000
"2022-01-06 11:16:12","2022-01-06",7.218,1641467772000
"2022-01-06 11:31:12","2022-01-06",7.323,1641468672000
"2022-01-06 11:46:12","2022-01-06",8.072,1641469572000
"2022-01-06 12:01:12","2022-01-06",8.276,1641470472000
"2022-01-06 12:16:12","2022-01-06",9.287,1641471372000
"2022-01-06 12:31:12","2022-01-06",10.446,1641472272000
"2022-01-06 12:46:12","2022-01-06",11.072,1641473172000
"2022-01-06 13:01:12","2022-01-06",12.929,1641474072000
"2022-01-06 13:16:12","2022-01-06",13.172,1641474972000
"2022-01-06 13:31:12","2022-01-06",14.35,1641475872000
"2022-01-06 13:46:12","2022-01-06",14.944,1641476772000
"2022-01-06 14:01:12","2022-01-06",16.064,1641477672000
"2022-01-06 14:16:12","2022-01-06",16.997,1641478572000
"2022-01-06 14:31:12","2022-01-06",17.702,1641479472000
"2022-01-06 14:46:12","2022-01-06",18.685,1641480372000
"2022-01-06 15:01:12","2022-01-06",19.068,1641481272000
"2022-01-06 15:16:12","2022-01-06",19.093,1641482172000
"2022-01-06 15:31:12","2022-01-06",18.736,1641483072000
"2022-01-06 15:46:12","2022-01-06",18.406,1641483972000
"2022-01-06 16:01:12","2022-01-06",18.86,1641484872000
"2022-01-06 16:16:12","2022-01-06",19.766,1641485772000
