"datetime","date","cond-i-subdaily-mS","epoch"
"2018-01-02 00:01:52","2018-01-02",22.84,1514851312000
"2018-01-02 00:16:52","2018-01-02",24.05,1514852212000
"2018-01-02 00:31:51","2018-01-02",23.94,1514853111000
"2018-01-02 00:46:52","2018-01-02",24.79,1514854012000
"2018-01-02 01:01:52","2018-01-02",24.47,1514854912000
"2018-01-02 01:16:51","2018-01-02",24.75,1514855811000
"2018-01-02 01:31:51","2018-01-02",25.1,1514856711000
"2018-01-02 01:46:51","2018-01-02",25.3,1514857611000
"2018-01-02 02:01:51","2018-01-02",23.95,1514858511000
"2018-01-02 02:16:51","2018-01-02",22.68,1514859411000
"2018-01-02 02:31:51","2018-01-02",21.99,1514860311000
"2018-01-02 02:46:51","2018-01-02",21.18,1514861211000
"2018-01-02 03:01:52","2018-01-02",20.27,1514862112000
"2018-01-02 03:16:51","2018-01-02",19.09,1514863011000
"2018-01-02 03:31:52","2018-01-02",18.62,1514863912000
"2018-01-02 03:46:52","2018-01-02",17.65,1514864812000
"2018-01-02 04:01:52","2018-01-02",17.01,1514865712000
"2018-01-02 04:16:51","2018-01-02",16.19,1514866611000
"2018-01-02 04:31:52","2018-01-02",15.22,1514867512000
"2018-01-02 04:46:53","2018-01-02",14.2,1514868413000
"2018-01-02 05:01:52","2018-01-02",13.21,1514869312000
"2018-01-02 05:16:51","2018-01-02",12.52,1514870211000
"2018-01-02 05:31:52","2018-01-02",11.89,1514871112000
"2018-01-02 05:46:52","2018-01-02",11.16,1514872012000
"2018-01-02 06:01:52","2018-01-02",10.71,1514872912000
"2018-01-02 06:16:52","2018-01-02",10.07,1514873812000
"2018-01-02 06:31:51","2018-01-02",9.694,1514874711000
"2018-01-02 06:46:52","2018-01-02",9.311,1514875612000
"2018-01-02 07:01:22","2018-01-02",9.037,1514876482000
"2018-01-02 07:16:52","2018-01-02",8.992,1514877412000
"2018-01-02 07:31:51","2018-01-02",8.788,1514878311000
"2018-01-02 07:46:52","2018-01-02",8.307,1514879212000
"2018-01-02 08:01:52","2018-01-02",7.594,1514880112000
"2018-01-02 08:16:52","2018-01-02",7.089,1514881012000
"2018-01-02 08:31:52","2018-01-02",7.898,1514881912000
"2018-01-02 08:46:52","2018-01-02",9.482,1514882812000
"2018-01-02 09:01:52","2018-01-02",9.606,1514883712000
"2018-01-02 09:16:51","2018-01-02",11.11,1514884611000
"2018-01-02 09:31:52","2018-01-02",12.41,1514885512000
"2018-01-02 09:46:51","2018-01-02",12.63,1514886411000
"2018-01-02 10:01:52","2018-01-02",15.04,1514887312000
"2018-01-02 10:16:52","2018-01-02",16.27,1514888212000
"2018-01-02 10:31:52","2018-01-02",17.86,1514889112000
"2018-01-02 10:46:52","2018-01-02",19.15,1514890012000
"2018-01-02 11:01:52","2018-01-02",20.16,1514890912000
"2018-01-02 11:16:52","2018-01-02",20.57,1514891812000
"2018-01-02 11:31:52","2018-01-02",21.62,1514892712000
"2018-01-02 11:46:52","2018-01-02",20.89,1514893612000
"2018-01-02 12:01:51","2018-01-02",22.65,1514894511000
"2018-01-02 12:16:52","2018-01-02",22.72,1514895412000
"2018-01-02 12:31:52","2018-01-02",21.54,1514896312000
"2018-01-02 12:46:52","2018-01-02",23.89,1514897212000
"2018-01-02 13:01:51","2018-01-02",23.74,1514898111000
"2018-01-02 13:16:51","2018-01-02",23.42,1514899011000
"2018-01-02 13:31:52","2018-01-02",25.0,1514899912000
"2018-01-02 13:46:52","2018-01-02",25.32,1514900812000
"2018-01-02 14:01:51","2018-01-02",25.37,1514901711000
"2018-01-02 14:16:51","2018-01-02",24.56,1514902611000
"2018-01-02 14:31:52","2018-01-02",23.54,1514903512000
"2018-01-02 14:46:52","2018-01-02",22.56,1514904412000
"2018-01-02 15:01:51","2018-01-02",21.04,1514905311000
"2018-01-02 15:16:52","2018-01-02",20.22,1514906212000
"2018-01-02 15:31:52","2018-01-02",18.67,1514907112000
"2018-01-02 15:46:52","2018-01-02",17.66,1514908012000
"2018-01-02 16:01:52","2018-01-02",16.96,1514908912000
"2018-01-02 16:16:52","2018-01-02",16.54,1514909812000
"2018-01-02 16:31:52","2018-01-02",15.84,1514910712000
"2018-01-02 16:46:51","2018-01-02",15.01,1514911611000
"2018-01-02 17:01:52","2018-01-02",13.9,1514912512000
"2018-01-02 17:16:52","2018-01-02",13.0,1514913412000
"2018-01-02 17:31:52","2018-01-02",12.24,1514914312000
"2018-01-02 17:46:52","2018-01-02",11.31,1514915212000
"2018-01-02 18:01:51","2018-01-02",10.51,1514916111000
"2018-01-02 18:16:52","2018-01-02",10.62,1514917012000
"2018-01-02 18:31:51","2018-01-02",9.349,1514917911000
"2018-01-02 18:46:51","2018-01-02",8.691,1514918811000
"2018-01-02 19:01:52","2018-01-02",8.189,1514919712000
"2018-01-02 19:16:08","2018-01-02",8.036,1514920568000
"2018-01-02 19:31:51","2018-01-02",7.45,1514921511000
"2018-01-02 19:46:52","2018-01-02",6.938,1514922412000
"2018-01-02 20:01:52","2018-01-02",6.551,1514923312000
"2018-01-02 20:16:52","2018-01-02",6.519,1514924212000
"2018-01-02 20:31:52","2018-01-02",6.335,1514925112000
"2018-01-02 20:46:52","2018-01-02",6.155,1514926012000
"2018-01-02 21:01:52","2018-01-02",6.046,1514926912000
"2018-01-02 21:16:52","2018-01-02",5.568,1514927812000
"2018-01-02 21:31:52","2018-01-02",6.326,1514928712000
"2018-01-02 21:46:52","2018-01-02",7.307,1514929612000
"2018-01-02 22:01:52","2018-01-02",7.549,1514930512000
"2018-01-02 22:16:52","2018-01-02",9.917,1514931412000
"2018-01-02 22:31:52","2018-01-02",10.43,1514932312000
"2018-01-02 22:46:52","2018-01-02",10.99,1514933212000
"2018-01-02 23:01:52","2018-01-02",12.56,1514934112000
"2018-01-02 23:16:52","2018-01-02",15.32,1514935012000
"2018-01-02 23:31:52","2018-01-02",17.12,1514935912000
"2018-01-02 23:46:52","2018-01-02",16.85,1514936812000
"2018-01-03 00:01:52","2018-01-03",17.88,1514937712000
"2018-01-03 00:16:52","2018-01-03",19.57,1514938612000
"2018-01-03 00:31:52","2018-01-03",20.16,1514939512000
"2018-01-03 00:46:52","2018-01-03",21.23,1514940412000
"2018-01-03 01:01:12","2018-01-03",21.51,1514941272000
"2018-01-03 01:16:52","2018-01-03",21.82,1514942212000
"2018-01-03 01:31:51","2018-01-03",22.32,1514943111000
"2018-01-03 01:46:52","2018-01-03",23.42,1514944012000
"2018-01-03 02:01:52","2018-01-03",22.37,1514944912000
"2018-01-03 02:16:52","2018-01-03",23.21,1514945812000
"2018-01-03 02:31:51","2018-01-03",22.59,1514946711000
"2018-01-03 02:46:52","2018-01-03",22.48,1514947612000
"2018-01-03 03:01:52","2018-01-03",21.43,1514948512000
"2018-01-03 03:16:09","2018-01-03",20.34,1514949369000
"2018-01-03 03:31:52","2018-01-03",19.83,1514950312000
"2018-01-03 03:46:52","2018-01-03",18.42,1514951212000
"2018-01-03 04:01:52","2018-01-03",16.84,1514952112000
"2018-01-03 04:16:52","2018-01-03",16.18,1514953012000
"2018-01-03 04:31:52","2018-01-03",15.58,1514953912000
"2018-01-03 04:46:51","2018-01-03",14.59,1514954811000
"2018-01-03 05:01:51","2018-01-03",13.61,1514955711000
"2018-01-03 05:16:51","2018-01-03",12.71,1514956611000
"2018-01-03 05:31:51","2018-01-03",11.93,1514957511000
"2018-01-03 05:46:52","2018-01-03",10.83,1514958412000
"2018-01-03 06:01:51","2018-01-03",10.03,1514959311000
"2018-01-03 06:16:52","2018-01-03",9.292,1514960212000
"2018-01-03 06:31:51","2018-01-03",8.495,1514961111000
"2018-01-03 06:46:52","2018-01-03",7.587,1514962012000
"2018-01-03 07:01:52","2018-01-03",7.258,1514962912000
"2018-01-03 07:16:52","2018-01-03",6.762,1514963812000
"2018-01-03 07:31:51","2018-01-03",6.327,1514964711000
"2018-01-03 07:46:52","2018-01-03",5.822,1514965612000
"2018-01-03 08:01:52","2018-01-03",5.532,1514966512000
"2018-01-03 08:16:52","2018-01-03",5.263,1514967412000
"2018-01-03 08:31:52","2018-01-03",4.845,1514968312000
"2018-01-03 08:46:53","2018-01-03",4.897,1514969213000
"2018-01-03 09:01:18","2018-01-03",4.613,1514970078000
"2018-01-03 09:16:52","2018-01-03",4.6,1514971012000
"2018-01-03 09:31:52","2018-01-03",4.744,1514971912000
"2018-01-03 09:46:51","2018-01-03",4.777,1514972811000
"2018-01-03 10:01:52","2018-01-03",5.359,1514973712000
"2018-01-03 10:16:51","2018-01-03",5.653,1514974611000
"2018-01-03 10:31:52","2018-01-03",7.21,1514975512000
"2018-01-03 10:46:51","2018-01-03",9.126,1514976411000
"2018-01-03 11:01:52","2018-01-03",10.36,1514977312000
"2018-01-03 11:16:52","2018-01-03",11.01,1514978212000
"2018-01-03 11:31:52","2018-01-03",12.57,1514979112000
"2018-01-03 11:46:52","2018-01-03",13.99,1514980012000
"2018-01-03 12:01:52","2018-01-03",16.26,1514980912000
"2018-01-03 12:16:52","2018-01-03",17.39,1514981812000
"2018-01-03 12:31:52","2018-01-03",19.17,1514982712000
"2018-01-03 12:46:52","2018-01-03",19.91,1514983612000
"2018-01-03 13:01:18","2018-01-03",18.57,1514984478000
"2018-01-03 13:16:52","2018-01-03",20.02,1514985412000
"2018-01-03 13:31:52","2018-01-03",20.03,1514986312000
"2018-01-03 13:46:51","2018-01-03",22.53,1514987211000
"2018-01-03 14:01:51","2018-01-03",22.16,1514988111000
"2018-01-03 14:16:52","2018-01-03",22.53,1514989012000
"2018-01-03 14:31:52","2018-01-03",21.66,1514989912000
"2018-01-03 14:46:52","2018-01-03",21.06,1514990812000
"2018-01-03 15:01:52","2018-01-03",20.28,1514991712000
"2018-01-03 15:16:52","2018-01-03",20.26,1514992612000
"2018-01-03 15:31:52","2018-01-03",19.45,1514993512000
"2018-01-03 15:46:52","2018-01-03",18.45,1514994412000
"2018-01-03 16:01:52","2018-01-03",17.85,1514995312000
"2018-01-03 16:16:52","2018-01-03",17.35,1514996212000
"2018-01-03 16:31:52","2018-01-03",17.22,1514997112000
"2018-01-03 16:46:52","2018-01-03",16.84,1514998012000
"2018-01-03 17:01:52","2018-01-03",16.8,1514998912000
"2018-01-03 17:16:52","2018-01-03",16.73,1514999812000
"2018-01-03 17:31:52","2018-01-03",16.01,1515000712000
"2018-01-03 17:46:52","2018-01-03",14.45,1515001612000
"2018-01-03 18:01:52","2018-01-03",12.34,1515002512000
"2018-01-03 18:16:52","2018-01-03",11.74,1515003412000
"2018-01-03 18:31:51","2018-01-03",11.21,1515004311000
"2018-01-03 18:46:51","2018-01-03",10.53,1515005211000
"2018-01-03 19:01:52","2018-01-03",10.31,1515006112000
"2018-01-03 19:16:51","2018-01-03",9.481,1515007011000
"2018-01-03 19:31:52","2018-01-03",8.895,1515007912000
"2018-01-03 19:46:51","2018-01-03",8.439,1515008811000
"2018-01-03 20:01:52","2018-01-03",8.049,1515009712000
"2018-01-03 20:16:52","2018-01-03",7.665,1515010612000
"2018-01-03 20:31:52","2018-01-03",7.555,1515011512000
"2018-01-03 20:46:52","2018-01-03",7.319,1515012412000
"2018-01-03 21:01:52","2018-01-03",7.391,1515013312000
"2018-01-03 21:16:52","2018-01-03",6.986,1515014212000
"2018-01-03 21:31:52","2018-01-03",6.357,1515015112000
"2018-01-03 21:46:51","2018-01-03",7.011,1515016011000
"2018-01-03 22:01:52","2018-01-03",8.511,1515016912000
"2018-01-03 22:16:51","2018-01-03",8.762,1515017811000
"2018-01-03 22:31:51","2018-01-03",10.67,1515018711000
"2018-01-03 22:46:52","2018-01-03",11.3,1515019612000
"2018-01-03 23:01:51","2018-01-03",12.43,1515020511000
"2018-01-03 23:16:51","2018-01-03",15.12,1515021411000
"2018-01-03 23:31:51","2018-01-03",16.1,1515022311000
"2018-01-03 23:46:52","2018-01-03",17.3,1515023212000
"2018-01-04 00:01:51","2018-01-04",19.14,1515024111000
"2018-01-04 00:16:52","2018-01-04",19.64,1515025012000
"2018-01-04 00:31:52","2018-01-04",20.75,1515025912000
"2018-01-04 00:46:52","2018-01-04",20.45,1515026812000
"2018-01-04 01:01:52","2018-01-04",20.64,1515027712000
"2018-01-04 01:16:52","2018-01-04",21.82,1515028612000
"2018-01-04 01:31:52","2018-01-04",21.72,1515029512000
"2018-01-04 01:46:51","2018-01-04",21.73,1515030411000
"2018-01-04 02:01:52","2018-01-04",23.56,1515031312000
"2018-01-04 02:16:52","2018-01-04",25.23,1515032212000
"2018-01-04 02:31:52","2018-01-04",23.97,1515033112000
"2018-01-04 02:46:52","2018-01-04",25.16,1515034012000
"2018-01-04 03:01:52","2018-01-04",25.27,1515034912000
"2018-01-04 03:16:52","2018-01-04",24.24,1515035812000
"2018-01-04 03:31:52","2018-01-04",23.15,1515036712000
"2018-01-04 03:46:52","2018-01-04",22.02,1515037612000
"2018-01-04 04:01:51","2018-01-04",21.32,1515038511000
"2018-01-04 04:16:52","2018-01-04",20.07,1515039412000
"2018-01-04 04:31:52","2018-01-04",19.32,1515040312000
"2018-01-04 04:46:53","2018-01-04",18.58,1515041213000
"2018-01-04 05:01:52","2018-01-04",17.5,1515042112000
"2018-01-04 05:16:52","2018-01-04",15.92,1515043012000
"2018-01-04 05:31:52","2018-01-04",14.91,1515043912000
"2018-01-04 05:46:51","2018-01-04",14.26,1515044811000
"2018-01-04 06:01:51","2018-01-04",13.63,1515045711000
"2018-01-04 06:16:51","2018-01-04",12.44,1515046611000
"2018-01-04 06:31:51","2018-01-04",11.91,1515047511000
"2018-01-04 06:46:52","2018-01-04",11.06,1515048412000
"2018-01-04 07:01:52","2018-01-04",10.53,1515049312000
"2018-01-04 07:16:52","2018-01-04",10.02,1515050212000
"2018-01-04 07:31:52","2018-01-04",9.353,1515051112000
"2018-01-04 07:46:52","2018-01-04",8.929,1515052012000
"2018-01-04 08:01:52","2018-01-04",8.48,1515052912000
"2018-01-04 08:16:52","2018-01-04",8.248,1515053812000
"2018-01-04 08:31:52","2018-01-04",7.933,1515054712000
"2018-01-04 08:46:52","2018-01-04",7.401,1515055612000
"2018-01-04 09:01:51","2018-01-04",6.875,1515056511000
"2018-01-04 09:16:52","2018-01-04",6.89,1515057412000
"2018-01-04 09:31:52","2018-01-04",6.82,1515058312000
"2018-01-04 09:46:52","2018-01-04",7.084,1515059212000
"2018-01-04 10:01:52","2018-01-04",6.452,1515060112000
"2018-01-04 10:16:52","2018-01-04",5.953,1515061012000
"2018-01-04 10:31:52","2018-01-04",6.521,1515061912000
"2018-01-04 10:46:52","2018-01-04",7.073,1515062812000
"2018-01-04 11:01:18","2018-01-04",8.119,1515063678000
"2018-01-04 11:16:52","2018-01-04",9.21,1515064612000
"2018-01-04 11:31:52","2018-01-04",10.73,1515065512000
"2018-01-04 11:46:52","2018-01-04",12.97,1515066412000
"2018-01-04 12:01:52","2018-01-04",13.85,1515067312000
"2018-01-04 12:16:52","2018-01-04",15.06,1515068212000
"2018-01-04 12:31:52","2018-01-04",16.93,1515069112000
"2018-01-04 12:46:52","2018-01-04",17.16,1515070012000
"2018-01-04 13:01:51","2018-01-04",19.1,1515070911000
"2018-01-04 13:16:51","2018-01-04",19.02,1515071811000
"2018-01-04 13:31:52","2018-01-04",19.43,1515072712000
"2018-01-04 13:46:52","2018-01-04",18.93,1515073612000
"2018-01-04 14:01:51","2018-01-04",20.17,1515074511000
"2018-01-04 14:16:52","2018-01-04",21.49,1515075412000
"2018-01-04 14:31:51","2018-01-04",21.7,1515076311000
"2018-01-04 14:46:52","2018-01-04",22.03,1515077212000
"2018-01-04 15:01:52","2018-01-04",21.7,1515078112000
"2018-01-04 15:16:52","2018-01-04",19.91,1515079012000
"2018-01-04 15:31:52","2018-01-04",19.66,1515079912000
"2018-01-04 15:46:51","2018-01-04",18.65,1515080811000
"2018-01-04 16:01:51","2018-01-04",17.85,1515081711000
"2018-01-04 16:16:52","2018-01-04",17.14,1515082612000
"2018-01-04 16:31:52","2018-01-04",16.5,1515083512000
"2018-01-04 16:46:51","2018-01-04",16.15,1515084411000
"2018-01-04 17:01:51","2018-01-04",16.83,1515085311000
"2018-01-04 17:16:52","2018-01-04",16.04,1515086212000
"2018-01-04 17:31:52","2018-01-04",15.22,1515087112000
"2018-01-04 17:46:52","2018-01-04",14.42,1515088012000
"2018-01-04 18:01:51","2018-01-04",14.78,1515088911000
"2018-01-04 18:16:52","2018-01-04",13.94,1515089812000
"2018-01-04 18:31:52","2018-01-04",11.89,1515090712000
"2018-01-04 18:46:52","2018-01-04",11.02,1515091612000
"2018-01-04 19:01:52","2018-01-04",11.01,1515092512000
"2018-01-04 19:16:52","2018-01-04",9.515,1515093412000
"2018-01-04 19:31:52","2018-01-04",9.005,1515094312000
"2018-01-04 19:46:52","2018-01-04",8.569,1515095212000
"2018-01-04 20:01:52","2018-01-04",7.933,1515096112000
"2018-01-04 20:16:52","2018-01-04",7.293,1515097012000
"2018-01-04 20:31:51","2018-01-04",7.178,1515097911000
"2018-01-04 20:46:51","2018-01-04",7.023,1515098811000
"2018-01-04 21:01:51","2018-01-04",6.563,1515099711000
"2018-01-04 21:16:51","2018-01-04",6.451,1515100611000
"2018-01-04 21:31:51","2018-01-04",6.203,1515101511000
"2018-01-04 21:46:51","2018-01-04",6.083,1515102411000
"2018-01-04 22:01:51","2018-01-04",5.826,1515103311000
"2018-01-04 22:16:52","2018-01-04",5.5,1515104212000
"2018-01-04 22:31:51","2018-01-04",5.608,1515105111000
"2018-01-04 22:46:52","2018-01-04",7.107,1515106012000
"2018-01-04 23:01:15","2018-01-04",7.549,1515106875000
"2018-01-04 23:16:53","2018-01-04",8.384,1515107813000
"2018-01-04 23:31:51","2018-01-04",9.139,1515108711000
"2018-01-04 23:46:51","2018-01-04",10.14,1515109611000
"2018-01-05 00:01:51","2018-01-05",11.98,1515110511000
"2018-01-05 00:16:52","2018-01-05",13.67,1515111412000
"2018-01-05 00:31:52","2018-01-05",14.86,1515112312000
"2018-01-05 00:46:52","2018-01-05",15.68,1515113212000
"2018-01-05 01:01:52","2018-01-05",16.29,1515114112000
"2018-01-05 01:16:52","2018-01-05",17.0,1515115012000
"2018-01-05 01:31:52","2018-01-05",18.53,1515115912000
"2018-01-05 01:46:52","2018-01-05",18.69,1515116812000
"2018-01-05 02:01:51","2018-01-05",19.4,1515117711000
"2018-01-05 02:16:52","2018-01-05",20.05,1515118612000
"2018-01-05 02:31:52","2018-01-05",20.75,1515119512000
"2018-01-05 02:46:52","2018-01-05",20.68,1515120412000
"2018-01-05 03:01:52","2018-01-05",20.64,1515121312000
"2018-01-05 03:16:51","2018-01-05",21.97,1515122211000
"2018-01-05 03:31:51","2018-01-05",21.74,1515123111000
"2018-01-05 03:46:51","2018-01-05",23.15,1515124011000
"2018-01-05 04:01:52","2018-01-05",23.57,1515124912000
"2018-01-05 04:16:51","2018-01-05",22.79,1515125811000
"2018-01-05 04:31:52","2018-01-05",21.28,1515126712000
"2018-01-05 04:46:51","2018-01-05",20.18,1515127611000
"2018-01-05 05:01:52","2018-01-05",20.05,1515128512000
"2018-01-05 05:16:51","2018-01-05",18.18,1515129411000
"2018-01-05 05:31:51","2018-01-05",16.4,1515130311000
"2018-01-05 05:46:52","2018-01-05",15.71,1515131212000
"2018-01-05 06:01:52","2018-01-05",15.1,1515132112000
"2018-01-05 06:16:52","2018-01-05",14.69,1515133012000
"2018-01-05 06:31:52","2018-01-05",13.99,1515133912000
"2018-01-05 06:46:52","2018-01-05",13.35,1515134812000
"2018-01-05 07:01:19","2018-01-05",12.44,1515135679000
"2018-01-05 07:16:52","2018-01-05",11.65,1515136612000
"2018-01-05 07:31:51","2018-01-05",10.9,1515137511000
"2018-01-05 07:46:51","2018-01-05",10.1,1515138411000
"2018-01-05 08:01:51","2018-01-05",9.602,1515139311000
"2018-01-05 08:16:52","2018-01-05",9.183,1515140212000
"2018-01-05 08:31:52","2018-01-05",8.435,1515141112000
"2018-01-05 08:46:51","2018-01-05",7.919,1515142011000
"2018-01-05 09:01:51","2018-01-05",7.498,1515142911000
"2018-01-05 09:16:51","2018-01-05",7.215,1515143811000
"2018-01-05 09:31:52","2018-01-05",6.887,1515144712000
"2018-01-05 09:46:52","2018-01-05",6.111,1515145612000
"2018-01-05 10:01:51","2018-01-05",6.0,1515146511000
"2018-01-05 10:16:51","2018-01-05",5.892,1515147411000
"2018-01-05 10:31:52","2018-01-05",5.64,1515148312000
"2018-01-05 10:46:52","2018-01-05",5.758,1515149212000
"2018-01-05 11:01:51","2018-01-05",5.233,1515150111000
"2018-01-05 11:16:51","2018-01-05",5.559,1515151011000
"2018-01-05 11:31:51","2018-01-05",5.979,1515151911000
"2018-01-05 11:46:52","2018-01-05",6.788,1515152812000
"2018-01-05 12:01:52","2018-01-05",7.502,1515153712000
"2018-01-05 12:16:51","2018-01-05",8.212,1515154611000
"2018-01-05 12:31:51","2018-01-05",10.05,1515155511000
"2018-01-05 12:46:51","2018-01-05",12.04,1515156411000
"2018-01-05 13:01:51","2018-01-05",13.06,1515157311000
"2018-01-05 13:16:52","2018-01-05",13.37,1515158212000
"2018-01-05 13:31:52","2018-01-05",16.12,1515159112000
"2018-01-05 13:46:52","2018-01-05",16.37,1515160012000
"2018-01-05 14:01:52","2018-01-05",17.76,1515160912000
"2018-01-05 14:16:51","2018-01-05",18.94,1515161811000
"2018-01-05 14:31:51","2018-01-05",19.83,1515162711000
"2018-01-05 14:46:52","2018-01-05",20.1,1515163612000
"2018-01-05 15:01:19","2018-01-05",20.67,1515164479000
"2018-01-05 15:16:51","2018-01-05",20.15,1515165411000
"2018-01-05 15:31:51","2018-01-05",21.85,1515166311000
"2018-01-05 15:46:52","2018-01-05",21.8,1515167212000
"2018-01-05 16:01:52","2018-01-05",21.97,1515168112000
"2018-01-05 16:16:51","2018-01-05",22.84,1515169011000
"2018-01-05 16:31:51","2018-01-05",22.6,1515169911000
"2018-01-05 16:46:52","2018-01-05",21.78,1515170812000
"2018-01-05 17:01:51","2018-01-05",20.43,1515171711000
"2018-01-05 17:16:51","2018-01-05",19.63,1515172611000
"2018-01-05 17:31:51","2018-01-05",18.88,1515173511000
"2018-01-05 17:46:51","2018-01-05",17.6,1515174411000
"2018-01-05 18:01:51","2018-01-05",15.86,1515175311000
"2018-01-05 18:16:51","2018-01-05",15.24,1515176211000
"2018-01-05 18:31:50","2018-01-05",14.33,1515177110000
"2018-01-05 18:46:51","2018-01-05",13.82,1515178011000
"2018-01-05 19:01:51","2018-01-05",12.89,1515178911000
"2018-01-05 19:16:51","2018-01-05",12.14,1515179811000
"2018-01-05 19:31:51","2018-01-05",11.45,1515180711000
"2018-01-05 19:46:51","2018-01-05",10.49,1515181611000
"2018-01-05 20:01:52","2018-01-05",9.797,1515182512000
"2018-01-05 20:16:51","2018-01-05",9.203,1515183411000
"2018-01-05 20:31:51","2018-01-05",8.757,1515184311000
"2018-01-05 20:46:51","2018-01-05",8.232,1515185211000
"2018-01-05 21:01:51","2018-01-05",7.614,1515186111000
"2018-01-05 21:16:51","2018-01-05",7.379,1515187011000
"2018-01-05 21:31:51","2018-01-05",6.932,1515187911000
"2018-01-05 21:46:51","2018-01-05",6.656,1515188811000
"2018-01-05 22:01:51","2018-01-05",6.321,1515189711000
"2018-01-05 22:16:51","2018-01-05",6.314,1515190611000
"2018-01-05 22:31:51","2018-01-05",6.278,1515191511000
"2018-01-05 22:46:51","2018-01-05",5.818,1515192411000
"2018-01-05 23:01:51","2018-01-05",5.28,1515193311000
"2018-01-05 23:16:52","2018-01-05",6.206,1515194212000
"2018-01-05 23:31:52","2018-01-05",7.245,1515195112000
"2018-01-05 23:46:51","2018-01-05",7.428,1515196011000
"2018-01-06 00:01:51","2018-01-06",7.721,1515196911000
"2018-01-06 00:16:51","2018-01-06",9.502,1515197811000
"2018-01-06 00:31:51","2018-01-06",9.609,1515198711000
"2018-01-06 00:46:51","2018-01-06",10.61,1515199611000
"2018-01-06 01:01:51","2018-01-06",12.16,1515200511000
"2018-01-06 01:16:51","2018-01-06",14.72,1515201411000
"2018-01-06 01:31:52","2018-01-06",15.41,1515202312000
"2018-01-06 01:46:51","2018-01-06",15.41,1515203211000
"2018-01-06 02:01:52","2018-01-06",17.26,1515204112000
"2018-01-06 02:16:52","2018-01-06",17.63,1515205012000
"2018-01-06 02:31:52","2018-01-06",18.33,1515205912000
"2018-01-06 02:46:52","2018-01-06",18.87,1515206812000
"2018-01-06 03:01:52","2018-01-06",19.43,1515207712000
"2018-01-06 03:16:52","2018-01-06",19.92,1515208612000
"2018-01-06 03:31:52","2018-01-06",20.54,1515209512000
"2018-01-06 03:46:51","2018-01-06",20.23,1515210411000
"2018-01-06 04:01:51","2018-01-06",20.88,1515211311000
"2018-01-06 04:16:52","2018-01-06",22.79,1515212212000
"2018-01-06 04:31:52","2018-01-06",21.6,1515213112000
"2018-01-06 04:46:51","2018-01-06",22.74,1515214011000
"2018-01-06 05:01:51","2018-01-06",22.15,1515214911000
"2018-01-06 05:16:52","2018-01-06",20.77,1515215812000
"2018-01-06 05:31:51","2018-01-06",19.43,1515216711000
"2018-01-06 05:46:51","2018-01-06",18.52,1515217611000
"2018-01-06 06:01:51","2018-01-06",17.38,1515218511000
"2018-01-06 06:16:51","2018-01-06",16.35,1515219411000
"2018-01-06 06:31:52","2018-01-06",15.01,1515220312000
"2018-01-06 06:46:52","2018-01-06",14.48,1515221212000
"2018-01-06 07:01:51","2018-01-06",13.79,1515222111000
"2018-01-06 07:16:52","2018-01-06",13.37,1515223012000
"2018-01-06 07:31:51","2018-01-06",12.96,1515223911000
"2018-01-06 07:46:52","2018-01-06",12.09,1515224812000
"2018-01-06 08:01:51","2018-01-06",11.16,1515225711000
"2018-01-06 08:16:51","2018-01-06",10.69,1515226611000
"2018-01-06 08:31:51","2018-01-06",9.429,1515227511000
"2018-01-06 08:46:51","2018-01-06",8.958,1515228411000
"2018-01-06 09:01:51","2018-01-06",8.522,1515229311000
"2018-01-06 09:16:51","2018-01-06",7.792,1515230211000
"2018-01-06 09:31:51","2018-01-06",7.354,1515231111000
"2018-01-06 09:46:51","2018-01-06",7.047,1515232011000
"2018-01-06 10:01:51","2018-01-06",6.548,1515232911000
"2018-01-06 10:16:51","2018-01-06",6.076,1515233811000
"2018-01-06 10:31:51","2018-01-06",5.934,1515234711000
"2018-01-06 10:46:51","2018-01-06",5.808,1515235611000
"2018-01-06 11:01:51","2018-01-06",5.779,1515236511000
"2018-01-06 11:16:51","2018-01-06",5.632,1515237411000
"2018-01-06 11:31:51","2018-01-06",4.801,1515238311000
"2018-01-06 11:46:51","2018-01-06",5.08,1515239211000
"2018-01-06 12:01:51","2018-01-06",5.642,1515240111000
"2018-01-06 12:16:51","2018-01-06",6.606,1515241011000
"2018-01-06 12:31:51","2018-01-06",6.888,1515241911000
"2018-01-06 12:46:51","2018-01-06",7.465,1515242811000
"2018-01-06 13:01:21","2018-01-06",8.44,1515243681000
"2018-01-06 13:16:51","2018-01-06",9.683,1515244611000
"2018-01-06 13:31:51","2018-01-06",10.49,1515245511000
"2018-01-06 13:46:52","2018-01-06",13.28,1515246412000
"2018-01-06 14:01:51","2018-01-06",12.75,1515247311000
"2018-01-06 14:16:52","2018-01-06",14.83,1515248212000
"2018-01-06 14:31:52","2018-01-06",15.49,1515249112000
"2018-01-06 14:46:52","2018-01-06",17.5,1515250012000
"2018-01-06 15:01:52","2018-01-06",17.27,1515250912000
"2018-01-06 15:16:51","2018-01-06",18.52,1515251811000
"2018-01-06 15:31:51","2018-01-06",20.28,1515252711000
"2018-01-06 15:46:52","2018-01-06",19.68,1515253612000
"2018-01-06 16:01:52","2018-01-06",19.64,1515254512000
"2018-01-06 16:16:52","2018-01-06",19.69,1515255412000
