"datetime","date","do-i-subdaily-mgL","epoch"
"2022-01-04 04:47:12","2022-01-04",10.42,1641271632000
"2022-01-04 05:02:12","2022-01-04",10.45,1641272532000
"2022-01-04 05:17:12","2022-01-04",10.47,1641273432000
"2022-01-04 05:32:12","2022-01-04",10.51,1641274332000
"2022-01-04 05:47:14","2022-01-04",10.55,1641275234000
"2022-01-04 06:02:13","2022-01-04",10.59,1641276133000
"2022-01-04 06:17:12","2022-01-04",10.61,1641277032000
"2022-01-04 06:32:12","2022-01-04",10.64,1641277932000
"2022-01-04 06:47:12","2022-01-04",10.65,1641278832000
"2022-01-04 07:02:12","2022-01-04",10.66,1641279732000
"2022-01-04 07:17:12","2022-01-04",10.6,1641280632000
"2022-01-04 07:32:12","2022-01-04",10.57,1641281532000
"2022-01-04 07:47:12","2022-01-04",10.58,1641282432000
"2022-01-04 08:02:12","2022-01-04",10.62,1641283332000
"2022-01-04 08:17:13","2022-01-04",10.67,1641284233000
"2022-01-04 08:32:12","2022-01-04",10.71,1641285132000
"2022-01-04 08:47:12","2022-01-04",10.75,1641286032000
"2022-01-04 09:02:12","2022-01-04",10.78,1641286932000
"2022-01-04 09:17:12","2022-01-04",10.79,1641287832000
"2022-01-04 09:32:12","2022-01-04",10.82,1641288732000
"2022-01-04 09:47:12","2022-01-04",10.8,1641289632000
"2022-01-04 10:02:14","2022-01-04",10.81,1641290534000
"2022-01-04 10:17:12","2022-01-04",10.81,1641291432000
"2022-01-04 10:32:12","2022-01-04",10.79,1641292332000
"2022-01-04 10:47:12","2022-01-04",10.78,1641293232000
"2022-01-04 11:02:14","2022-01-04",10.81,1641294134000
"2022-01-04 11:17:12","2022-01-04",10.74,1641295032000
"2022-01-04 11:32:12","2022-01-04",10.76,1641295932000
"2022-01-04 12:02:12","2022-01-04",10.77,1641297732000
"2022-01-04 12:17:12","2022-01-04",10.75,1641298632000
"2022-01-04 12:32:12","2022-01-04",10.73,1641299532000
"2022-01-04 12:47:12","2022-01-04",10.66,1641300432000
"2022-01-04 13:02:12","2022-01-04",10.61,1641301332000
"2022-01-04 13:17:12","2022-01-04",10.64,1641302232000
"2022-01-04 13:32:13","2022-01-04",10.61,1641303133000
"2022-01-04 13:47:12","2022-01-04",10.55,1641304032000
"2022-01-04 14:02:12","2022-01-04",10.61,1641304932000
"2022-01-04 14:17:12","2022-01-04",10.61,1641305832000
"2022-01-04 14:32:15","2022-01-04",10.56,1641306735000
"2022-01-04 14:47:12","2022-01-04",10.58,1641307632000
"2022-01-04 15:02:12","2022-01-04",10.58,1641308532000
"2022-01-04 15:17:12","2022-01-04",10.59,1641309432000
"2022-01-04 15:32:12","2022-01-04",10.59,1641310332000
"2022-01-04 15:47:12","2022-01-04",10.54,1641311232000
"2022-01-04 16:02:12","2022-01-04",10.52,1641312132000
"2022-01-04 16:17:12","2022-01-04",10.5,1641313032000
"2022-01-04 16:32:12","2022-01-04",10.51,1641313932000
"2022-01-04 16:47:12","2022-01-04",10.5,1641314832000
"2022-01-04 17:02:12","2022-01-04",10.55,1641315732000
"2022-01-04 17:17:12","2022-01-04",10.58,1641316632000
"2022-01-04 17:32:12","2022-01-04",10.64,1641317532000
"2022-01-04 17:47:12","2022-01-04",10.64,1641318432000
"2022-01-04 18:02:12","2022-01-04",10.63,1641319332000
"2022-01-04 18:17:12","2022-01-04",10.64,1641320232000
"2022-01-04 18:32:12","2022-01-04",10.65,1641321132000
"2022-01-04 18:47:12","2022-01-04",10.68,1641322032000
"2022-01-04 19:02:12","2022-01-04",10.71,1641322932000
"2022-01-04 19:17:12","2022-01-04",10.74,1641323832000
"2022-01-04 19:32:12","2022-01-04",10.76,1641324732000
"2022-01-04 19:47:12","2022-01-04",10.79,1641325632000
"2022-01-04 20:02:12","2022-01-04",10.78,1641326532000
"2022-01-04 20:17:12","2022-01-04",10.76,1641327432000
"2022-01-04 20:32:12","2022-01-04",10.75,1641328332000
"2022-01-04 20:47:12","2022-01-04",10.68,1641329232000
"2022-01-04 21:02:12","2022-01-04",10.54,1641330132000
"2022-01-04 21:17:12","2022-01-04",10.52,1641331032000
"2022-01-04 21:32:12","2022-01-04",10.55,1641331932000
"2022-01-04 21:47:12","2022-01-04",10.58,1641332832000
"2022-01-04 22:02:12","2022-01-04",10.61,1641333732000
"2022-01-04 22:17:12","2022-01-04",10.65,1641334632000
"2022-01-04 22:32:12","2022-01-04",10.66,1641335532000
"2022-01-04 22:47:12","2022-01-04",10.68,1641336432000
"2022-01-04 23:02:12","2022-01-04",10.7,1641337332000
"2022-01-04 23:17:12","2022-01-04",10.75,1641338232000
"2022-01-04 23:32:12","2022-01-04",10.68,1641339132000
"2022-01-04 23:47:14","2022-01-04",10.69,1641340034000
"2022-01-05 00:02:12","2022-01-05",10.61,1641340932000
"2022-01-05 00:17:12","2022-01-05",10.63,1641341832000
"2022-01-05 00:32:12","2022-01-05",10.53,1641342732000
"2022-01-05 00:47:12","2022-01-05",10.48,1641343632000
"2022-01-05 01:02:12","2022-01-05",10.56,1641344532000
"2022-01-05 01:17:12","2022-01-05",10.61,1641345432000
"2022-01-05 01:32:12","2022-01-05",10.61,1641346332000
"2022-01-05 01:47:12","2022-01-05",10.59,1641347232000
"2022-01-05 02:02:12","2022-01-05",10.56,1641348132000
"2022-01-05 02:17:12","2022-01-05",10.53,1641349032000
"2022-01-05 02:32:12","2022-01-05",10.52,1641349932000
"2022-01-05 02:47:12","2022-01-05",10.51,1641350832000
"2022-01-05 03:02:12","2022-01-05",10.48,1641351732000
"2022-01-05 03:32:11","2022-01-05",10.47,1641353531000
"2022-01-05 03:47:11","2022-01-05",10.42,1641354431000
"2022-01-05 04:02:12","2022-01-05",10.44,1641355332000
"2022-01-05 04:17:12","2022-01-05",10.43,1641356232000
"2022-01-05 04:32:12","2022-01-05",10.46,1641357132000
"2022-01-05 04:47:12","2022-01-05",10.48,1641358032000
"2022-01-05 05:02:12","2022-01-05",10.5,1641358932000
"2022-01-05 05:17:12","2022-01-05",10.52,1641359832000
"2022-01-05 05:32:12","2022-01-05",10.52,1641360732000
"2022-01-05 05:47:12","2022-01-05",10.52,1641361632000
"2022-01-05 06:02:12","2022-01-05",10.51,1641362532000
"2022-01-05 06:17:12","2022-01-05",10.47,1641363432000
"2022-01-05 06:32:12","2022-01-05",10.46,1641364332000
"2022-01-05 06:47:12","2022-01-05",10.51,1641365232000
"2022-01-05 07:02:12","2022-01-05",10.58,1641366132000
"2022-01-05 07:17:12","2022-01-05",10.64,1641367032000
"2022-01-05 07:32:12","2022-01-05",10.73,1641367932000
"2022-01-05 07:47:12","2022-01-05",10.79,1641368832000
"2022-01-05 08:02:12","2022-01-05",10.8,1641369732000
"2022-01-05 08:17:12","2022-01-05",10.76,1641370632000
"2022-01-05 08:32:12","2022-01-05",10.78,1641371532000
"2022-01-05 08:47:12","2022-01-05",10.83,1641372432000
"2022-01-05 09:02:12","2022-01-05",10.89,1641373332000
"2022-01-05 09:17:12","2022-01-05",10.95,1641374232000
"2022-01-05 09:32:12","2022-01-05",11.0,1641375132000
