"datetime","date","do-i-subdaily-mgL","epoch"
"2018-01-02 23:47:11","2018-01-02",11.82,1514936831000
"2018-01-03 00:02:11","2018-01-03",11.76,1514937731000
"2018-01-03 00:17:10","2018-01-03",11.79,1514938630000
"2018-01-03 00:32:10","2018-01-03",11.83,1514939530000
"2018-01-03 00:47:10","2018-01-03",11.82,1514940430000
"2018-01-03 01:02:10","2018-01-03",11.83,1514941330000
"2018-01-03 01:17:11","2018-01-03",11.82,1514942231000
"2018-01-03 01:32:11","2018-01-03",11.76,1514943131000
"2018-01-03 01:47:11","2018-01-03",11.71,1514944031000
"2018-01-03 02:02:11","2018-01-03",11.69,1514944931000
"2018-01-03 02:17:11","2018-01-03",11.66,1514945831000
"2018-01-03 02:32:11","2018-01-03",11.62,1514946731000
"2018-01-03 02:47:11","2018-01-03",11.6,1514947631000
"2018-01-03 03:02:11","2018-01-03",11.61,1514948531000
"2018-01-03 03:17:11","2018-01-03",11.6,1514949431000
"2018-01-03 03:32:11","2018-01-03",11.62,1514950331000
"2018-01-03 03:47:10","2018-01-03",11.65,1514951230000
"2018-01-03 04:02:11","2018-01-03",11.65,1514952131000
"2018-01-03 04:17:10","2018-01-03",11.68,1514953030000
"2018-01-03 04:32:10","2018-01-03",11.72,1514953930000
"2018-01-03 04:47:10","2018-01-03",11.73,1514954830000
"2018-01-03 05:02:11","2018-01-03",11.71,1514955731000
"2018-01-03 05:17:11","2018-01-03",11.7,1514956631000
"2018-01-03 05:32:11","2018-01-03",11.72,1514957531000
"2018-01-03 05:47:11","2018-01-03",11.75,1514958431000
"2018-01-03 06:02:11","2018-01-03",11.79,1514959331000
"2018-01-03 06:17:11","2018-01-03",11.82,1514960231000
"2018-01-03 06:32:11","2018-01-03",11.82,1514961131000
"2018-01-03 06:47:11","2018-01-03",11.75,1514962031000
"2018-01-03 07:02:11","2018-01-03",11.57,1514962931000
"2018-01-03 07:17:11","2018-01-03",11.47,1514963831000
"2018-01-03 07:32:11","2018-01-03",11.45,1514964731000
"2018-01-03 07:47:10","2018-01-03",11.46,1514965630000
"2018-01-03 08:02:10","2018-01-03",11.5,1514966530000
"2018-01-03 08:17:11","2018-01-03",11.54,1514967431000
"2018-01-03 08:32:10","2018-01-03",11.57,1514968330000
"2018-01-03 08:47:10","2018-01-03",11.58,1514969230000
"2018-01-03 09:02:10","2018-01-03",11.6,1514970130000
"2018-01-03 09:17:10","2018-01-03",11.59,1514971030000
"2018-01-03 09:32:11","2018-01-03",11.57,1514971931000
"2018-01-03 09:47:11","2018-01-03",11.54,1514972831000
"2018-01-03 10:02:10","2018-01-03",11.5,1514973730000
"2018-01-03 10:17:10","2018-01-03",11.51,1514974630000
"2018-01-03 10:32:11","2018-01-03",11.51,1514975531000
"2018-01-03 10:47:11","2018-01-03",11.48,1514976431000
"2018-01-03 11:02:10","2018-01-03",11.49,1514977330000
"2018-01-03 11:17:11","2018-01-03",11.5,1514978231000
"2018-01-03 11:32:11","2018-01-03",11.52,1514979131000
"2018-01-03 11:47:11","2018-01-03",11.46,1514980031000
"2018-01-03 12:02:11","2018-01-03",11.49,1514980931000
"2018-01-03 12:17:11","2018-01-03",11.5,1514981831000
"2018-01-03 12:32:10","2018-01-03",11.49,1514982730000
"2018-01-03 12:47:11","2018-01-03",11.46,1514983631000
"2018-01-03 13:02:11","2018-01-03",11.48,1514984531000
"2018-01-03 13:17:11","2018-01-03",11.48,1514985431000
"2018-01-03 13:32:12","2018-01-03",11.45,1514986332000
"2018-01-03 13:47:11","2018-01-03",11.46,1514987231000
"2018-01-03 14:02:11","2018-01-03",11.46,1514988131000
"2018-01-03 14:17:10","2018-01-03",11.48,1514989030000
"2018-01-03 14:32:10","2018-01-03",11.46,1514989930000
"2018-01-03 14:47:10","2018-01-03",11.44,1514990830000
"2018-01-03 15:02:11","2018-01-03",11.45,1514991731000
"2018-01-03 15:17:11","2018-01-03",11.41,1514992631000
"2018-01-03 15:32:11","2018-01-03",11.42,1514993531000
"2018-01-03 15:47:11","2018-01-03",11.39,1514994431000
"2018-01-03 16:02:11","2018-01-03",11.4,1514995331000
"2018-01-03 16:17:11","2018-01-03",11.37,1514996231000
"2018-01-03 16:32:11","2018-01-03",11.4,1514997131000
"2018-01-03 16:47:11","2018-01-03",11.41,1514998031000
"2018-01-03 17:02:10","2018-01-03",11.41,1514998930000
"2018-01-03 17:17:11","2018-01-03",11.36,1514999831000
"2018-01-03 17:32:11","2018-01-03",11.39,1515000731000
"2018-01-03 17:47:11","2018-01-03",11.44,1515001631000
"2018-01-03 18:02:11","2018-01-03",11.47,1515002531000
"2018-01-03 18:17:10","2018-01-03",11.57,1515003430000
"2018-01-03 18:32:10","2018-01-03",11.62,1515004330000
"2018-01-03 18:47:11","2018-01-03",11.65,1515005231000
"2018-01-03 19:02:11","2018-01-03",11.66,1515006131000
"2018-01-03 19:17:11","2018-01-03",11.68,1515007031000
"2018-01-03 19:32:11","2018-01-03",11.66,1515007931000
"2018-01-03 19:47:10","2018-01-03",11.64,1515008830000
"2018-01-03 20:02:10","2018-01-03",11.59,1515009730000
"2018-01-03 20:17:10","2018-01-03",11.57,1515010630000
"2018-01-03 20:32:11","2018-01-03",11.59,1515011531000
"2018-01-03 20:47:11","2018-01-03",11.63,1515012431000
"2018-01-03 21:02:11","2018-01-03",11.67,1515013331000
"2018-01-03 21:17:11","2018-01-03",11.71,1515014231000
"2018-01-03 21:32:11","2018-01-03",11.73,1515015131000
"2018-01-03 21:47:11","2018-01-03",11.75,1515016031000
"2018-01-03 22:02:10","2018-01-03",11.75,1515016930000
"2018-01-03 22:17:10","2018-01-03",11.75,1515017830000
"2018-01-03 22:32:10","2018-01-03",11.76,1515018730000
"2018-01-03 22:47:11","2018-01-03",11.74,1515019631000
"2018-01-03 23:02:11","2018-01-03",11.73,1515020531000
"2018-01-03 23:17:11","2018-01-03",11.74,1515021431000
"2018-01-03 23:32:11","2018-01-03",11.69,1515022331000
"2018-01-03 23:47:10","2018-01-03",11.7,1515023230000
"2018-01-04 00:02:10","2018-01-04",11.75,1515024130000
"2018-01-04 00:17:10","2018-01-04",11.69,1515025030000
"2018-01-04 00:32:10","2018-01-04",11.68,1515025930000
"2018-01-04 00:47:10","2018-01-04",11.64,1515026830000
"2018-01-04 01:02:10","2018-01-04",11.54,1515027730000
"2018-01-04 01:17:11","2018-01-04",11.48,1515028631000
"2018-01-04 01:32:11","2018-01-04",11.44,1515029531000
"2018-01-04 01:47:11","2018-01-04",11.45,1515030431000
"2018-01-04 02:02:11","2018-01-04",11.37,1515031331000
"2018-01-04 02:17:11","2018-01-04",11.34,1515032231000
"2018-01-04 02:32:11","2018-01-04",11.28,1515033131000
"2018-01-04 02:47:11","2018-01-04",11.25,1515034031000
"2018-01-04 03:02:11","2018-01-04",11.22,1515034931000
"2018-01-04 03:17:11","2018-01-04",11.15,1515035831000
"2018-01-04 03:32:10","2018-01-04",11.21,1515036730000
"2018-01-04 03:47:11","2018-01-04",11.23,1515037631000
"2018-01-04 04:02:10","2018-01-04",11.24,1515038530000
"2018-01-04 04:17:10","2018-01-04",11.26,1515039430000
"2018-01-04 04:32:11","2018-01-04",11.27,1515040331000
"2018-01-04 04:47:10","2018-01-04",11.32,1515041230000
"2018-01-04 05:02:11","2018-01-04",11.37,1515042131000
"2018-01-04 05:17:10","2018-01-04",11.39,1515043030000
"2018-01-04 05:32:11","2018-01-04",11.44,1515043931000
"2018-01-04 05:47:11","2018-01-04",11.49,1515044831000
"2018-01-04 06:02:11","2018-01-04",11.56,1515045731000
"2018-01-04 06:17:11","2018-01-04",11.62,1515046631000
"2018-01-04 06:32:11","2018-01-04",11.67,1515047531000
"2018-01-04 06:47:11","2018-01-04",11.71,1515048431000
"2018-01-04 07:02:11","2018-01-04",11.76,1515049331000
"2018-01-04 07:17:11","2018-01-04",11.74,1515050231000
"2018-01-04 07:32:10","2018-01-04",11.66,1515051130000
"2018-01-04 07:47:10","2018-01-04",11.62,1515052030000
"2018-01-04 08:02:10","2018-01-04",11.66,1515052930000
"2018-01-04 08:17:10","2018-01-04",11.7,1515053830000
"2018-01-04 08:32:10","2018-01-04",11.75,1515054730000
"2018-01-04 08:47:10","2018-01-04",11.76,1515055630000
"2018-01-04 09:02:10","2018-01-04",11.79,1515056530000
"2018-01-04 09:17:10","2018-01-04",11.79,1515057430000
"2018-01-04 09:32:10","2018-01-04",11.78,1515058330000
"2018-01-04 09:47:10","2018-01-04",11.77,1515059230000
"2018-01-04 10:02:11","2018-01-04",11.74,1515060131000
"2018-01-04 10:17:10","2018-01-04",11.73,1515061030000
"2018-01-04 10:32:11","2018-01-04",11.71,1515061931000
"2018-01-04 10:47:11","2018-01-04",11.7,1515062831000
"2018-01-04 11:02:11","2018-01-04",11.68,1515063731000
"2018-01-04 11:17:11","2018-01-04",11.64,1515064631000
"2018-01-04 11:32:10","2018-01-04",11.63,1515065530000
"2018-01-04 11:47:11","2018-01-04",11.63,1515066431000
"2018-01-04 12:02:10","2018-01-04",11.56,1515067330000
"2018-01-04 12:17:11","2018-01-04",11.56,1515068231000
"2018-01-04 12:32:11","2018-01-04",11.62,1515069131000
"2018-01-04 12:47:10","2018-01-04",11.66,1515070030000
"2018-01-04 13:02:11","2018-01-04",11.55,1515070931000
"2018-01-04 13:17:10","2018-01-04",11.58,1515071830000
"2018-01-04 13:32:10","2018-01-04",11.58,1515072730000
"2018-01-04 13:47:11","2018-01-04",11.57,1515073631000
"2018-01-04 14:02:11","2018-01-04",11.56,1515074531000
"2018-01-04 14:17:11","2018-01-04",11.58,1515075431000
"2018-01-04 14:32:11","2018-01-04",11.52,1515076331000
"2018-01-04 14:47:11","2018-01-04",11.5,1515077231000
"2018-01-04 15:02:11","2018-01-04",11.48,1515078131000
"2018-01-04 15:17:10","2018-01-04",11.48,1515079030000
"2018-01-04 15:32:10","2018-01-04",11.54,1515079930000
"2018-01-04 15:47:10","2018-01-04",11.58,1515080830000
"2018-01-04 16:02:10","2018-01-04",11.6,1515081730000
"2018-01-04 16:17:11","2018-01-04",11.58,1515082631000
"2018-01-04 16:32:11","2018-01-04",11.55,1515083531000
"2018-01-04 16:47:10","2018-01-04",11.58,1515084430000
"2018-01-04 17:02:10","2018-01-04",11.54,1515085330000
"2018-01-04 17:17:10","2018-01-04",11.52,1515086230000
"2018-01-04 17:32:11","2018-01-04",11.56,1515087131000
"2018-01-04 17:47:10","2018-01-04",11.55,1515088030000
"2018-01-04 18:02:11","2018-01-04",11.47,1515088931000
"2018-01-04 18:17:11","2018-01-04",11.39,1515089831000
"2018-01-04 18:32:11","2018-01-04",11.33,1515090731000
"2018-01-04 18:47:11","2018-01-04",11.38,1515091631000
"2018-01-04 19:02:11","2018-01-04",11.43,1515092531000
"2018-01-04 19:17:11","2018-01-04",11.45,1515093431000
"2018-01-04 19:32:11","2018-01-04",11.45,1515094331000
"2018-01-04 19:47:10","2018-01-04",11.46,1515095230000
"2018-01-04 20:02:10","2018-01-04",11.46,1515096130000
"2018-01-04 20:17:10","2018-01-04",11.45,1515097030000
"2018-01-04 20:32:11","2018-01-04",11.41,1515097931000
"2018-01-04 20:47:10","2018-01-04",11.42,1515098830000
"2018-01-04 21:02:11","2018-01-04",11.45,1515099731000
"2018-01-04 21:17:11","2018-01-04",11.49,1515100631000
"2018-01-04 21:32:10","2018-01-04",11.54,1515101530000
"2018-01-04 21:47:10","2018-01-04",11.56,1515102430000
"2018-01-04 22:02:10","2018-01-04",11.57,1515103330000
"2018-01-04 22:17:10","2018-01-04",11.58,1515104230000
"2018-01-04 22:32:11","2018-01-04",11.58,1515105131000
"2018-01-04 22:47:11","2018-01-04",11.57,1515106031000
"2018-01-04 23:02:10","2018-01-04",11.55,1515106930000
"2018-01-04 23:17:11","2018-01-04",11.54,1515107831000
"2018-01-04 23:32:11","2018-01-04",11.54,1515108731000
"2018-01-04 23:47:11","2018-01-04",11.53,1515109631000
"2018-01-05 00:02:10","2018-01-05",11.54,1515110530000
"2018-01-05 00:17:10","2018-01-05",11.54,1515111430000
"2018-01-05 00:32:11","2018-01-05",11.43,1515112331000
"2018-01-05 00:47:11","2018-01-05",11.5,1515113231000
"2018-01-05 01:02:11","2018-01-05",11.54,1515114131000
"2018-01-05 01:17:11","2018-01-05",11.46,1515115031000
"2018-01-05 01:32:10","2018-01-05",11.46,1515115930000
"2018-01-05 01:47:11","2018-01-05",11.46,1515116831000
"2018-01-05 02:02:10","2018-01-05",11.44,1515117730000
"2018-01-05 02:17:10","2018-01-05",11.38,1515118630000
"2018-01-05 02:32:11","2018-01-05",11.25,1515119531000
"2018-01-05 02:47:10","2018-01-05",11.22,1515120430000
"2018-01-05 03:02:10","2018-01-05",11.2,1515121330000
"2018-01-05 03:17:10","2018-01-05",11.18,1515122230000
"2018-01-05 03:32:10","2018-01-05",11.15,1515123130000
"2018-01-05 03:47:10","2018-01-05",11.18,1515124030000
"2018-01-05 04:02:10","2018-01-05",11.2,1515124930000
"2018-01-05 04:17:10","2018-01-05",11.2,1515125830000
"2018-01-05 04:32:10","2018-01-05",11.08,1515126730000
"2018-01-05 04:47:11","2018-01-05",11.14,1515127631000
"2018-01-05 05:02:11","2018-01-05",11.15,1515128531000
"2018-01-05 05:17:11","2018-01-05",11.15,1515129431000
"2018-01-05 05:32:11","2018-01-05",11.12,1515130331000
"2018-01-05 05:47:11","2018-01-05",11.13,1515131231000
"2018-01-05 06:02:10","2018-01-05",11.16,1515132130000
"2018-01-05 06:17:10","2018-01-05",11.18,1515133030000
"2018-01-05 06:32:11","2018-01-05",11.26,1515133931000
"2018-01-05 06:47:10","2018-01-05",11.31,1515134830000
"2018-01-05 07:02:10","2018-01-05",11.35,1515135730000
"2018-01-05 07:17:10","2018-01-05",11.39,1515136630000
"2018-01-05 07:32:10","2018-01-05",11.43,1515137530000
"2018-01-05 07:47:10","2018-01-05",11.48,1515138430000
"2018-01-05 08:02:10","2018-01-05",11.51,1515139330000
"2018-01-05 08:17:10","2018-01-05",11.46,1515140230000
"2018-01-05 08:32:10","2018-01-05",11.36,1515141130000
"2018-01-05 08:47:10","2018-01-05",11.35,1515142030000
"2018-01-05 09:02:10","2018-01-05",11.44,1515142930000
"2018-01-05 09:17:10","2018-01-05",11.53,1515143830000
"2018-01-05 09:32:10","2018-01-05",11.59,1515144730000
"2018-01-05 09:47:10","2018-01-05",11.63,1515145630000
"2018-01-05 10:02:10","2018-01-05",11.66,1515146530000
"2018-01-05 10:17:11","2018-01-05",11.67,1515147431000
"2018-01-05 10:32:10","2018-01-05",11.66,1515148330000
"2018-01-05 10:47:11","2018-01-05",11.66,1515149231000
"2018-01-05 11:02:11","2018-01-05",11.64,1515150131000
"2018-01-05 11:17:11","2018-01-05",11.63,1515151031000
"2018-01-05 11:32:10","2018-01-05",11.63,1515151930000
"2018-01-05 11:47:10","2018-01-05",11.62,1515152830000
"2018-01-05 12:02:10","2018-01-05",11.62,1515153730000
"2018-01-05 12:17:10","2018-01-05",11.6,1515154630000
"2018-01-05 12:32:11","2018-01-05",11.58,1515155531000
"2018-01-05 12:47:10","2018-01-05",11.58,1515156430000
"2018-01-05 13:02:11","2018-01-05",11.51,1515157331000
"2018-01-05 13:17:10","2018-01-05",11.49,1515158230000
"2018-01-05 13:32:10","2018-01-05",11.63,1515159130000
"2018-01-05 13:47:10","2018-01-05",11.59,1515160030000
"2018-01-05 14:02:11","2018-01-05",11.57,1515160931000
"2018-01-05 14:17:11","2018-01-05",11.56,1515161831000
"2018-01-05 14:32:10","2018-01-05",11.58,1515162730000
"2018-01-05 14:47:10","2018-01-05",11.57,1515163630000
"2018-01-05 15:02:11","2018-01-05",11.5,1515164531000
"2018-01-05 15:17:11","2018-01-05",11.44,1515165431000
"2018-01-05 15:32:10","2018-01-05",11.33,1515166330000
"2018-01-05 15:47:10","2018-01-05",11.29,1515167230000
"2018-01-05 16:02:10","2018-01-05",11.24,1515168130000
"2018-01-05 16:17:10","2018-01-05",11.2,1515169030000
"2018-01-05 16:32:10","2018-01-05",11.14,1515169930000
"2018-01-05 16:47:11","2018-01-05",11.04,1515170831000
"2018-01-05 17:02:11","2018-01-05",11.12,1515171731000
"2018-01-05 17:17:11","2018-01-05",11.14,1515172631000
"2018-01-05 17:32:11","2018-01-05",11.21,1515173531000
"2018-01-05 17:47:10","2018-01-05",11.23,1515174430000
"2018-01-05 18:02:10","2018-01-05",11.24,1515175330000
"2018-01-05 18:17:10","2018-01-05",11.29,1515176230000
"2018-01-05 18:32:10","2018-01-05",11.36,1515177130000
"2018-01-05 18:47:10","2018-01-05",11.43,1515178030000
"2018-01-05 19:02:11","2018-01-05",11.48,1515178931000
"2018-01-05 19:17:11","2018-01-05",11.49,1515179831000
"2018-01-05 19:32:10","2018-01-05",11.51,1515180730000
"2018-01-05 19:47:11","2018-01-05",11.53,1515181631000
"2018-01-05 20:02:11","2018-01-05",11.56,1515182531000
"2018-01-05 20:17:11","2018-01-05",11.6,1515183431000
"2018-01-05 20:32:11","2018-01-05",11.63,1515184331000
"2018-01-05 20:47:11","2018-01-05",11.57,1515185231000
"2018-01-05 21:02:11","2018-01-05",11.52,1515186131000
"2018-01-05 21:17:10","2018-01-05",11.53,1515187030000
"2018-01-05 21:32:10","2018-01-05",11.59,1515187930000
"2018-01-05 21:47:11","2018-01-05",11.64,1515188831000
"2018-01-05 22:02:11","2018-01-05",11.68,1515189731000
"2018-01-05 22:17:11","2018-01-05",11.69,1515190631000
"2018-01-05 22:32:11","2018-01-05",11.71,1515191531000
"2018-01-05 22:47:11","2018-01-05",11.72,1515192431000
"2018-01-05 23:02:11","2018-01-05",11.71,1515193331000
"2018-01-05 23:17:11","2018-01-05",11.71,1515194231000
"2018-01-05 23:32:11","2018-01-05",11.7,1515195131000
"2018-01-05 23:47:11","2018-01-05",11.69,1515196031000
"2018-01-06 00:02:10","2018-01-06",11.68,1515196930000
"2018-01-06 00:17:10","2018-01-06",11.68,1515197830000
"2018-01-06 00:32:11","2018-01-06",11.67,1515198731000
"2018-01-06 00:47:11","2018-01-06",11.68,1515199631000
"2018-01-06 01:02:11","2018-01-06",11.55,1515200531000
"2018-01-06 01:17:11","2018-01-06",11.58,1515201431000
"2018-01-06 01:32:10","2018-01-06",11.69,1515202330000
"2018-01-06 01:47:10","2018-01-06",11.62,1515203230000
"2018-01-06 02:02:11","2018-01-06",11.63,1515204131000
"2018-01-06 02:17:11","2018-01-06",11.62,1515205031000
"2018-01-06 02:32:11","2018-01-06",11.64,1515205931000
"2018-01-06 02:47:11","2018-01-06",11.62,1515206831000
"2018-01-06 03:02:11","2018-01-06",11.58,1515207731000
"2018-01-06 03:17:11","2018-01-06",11.52,1515208631000
"2018-01-06 03:32:11","2018-01-06",11.47,1515209531000
"2018-01-06 03:47:11","2018-01-06",11.44,1515210431000
"2018-01-06 04:02:10","2018-01-06",11.43,1515211330000
"2018-01-06 04:17:10","2018-01-06",11.4,1515212230000
"2018-01-06 04:32:11","2018-01-06",11.36,1515213131000
"2018-01-06 04:47:10","2018-01-06",11.28,1515214030000
"2018-01-06 05:02:10","2018-01-06",11.25,1515214930000
"2018-01-06 05:17:10","2018-01-06",11.25,1515215830000
"2018-01-06 05:32:10","2018-01-06",11.26,1515216730000
"2018-01-06 05:47:11","2018-01-06",11.34,1515217631000
"2018-01-06 06:02:10","2018-01-06",11.38,1515218530000
"2018-01-06 06:17:10","2018-01-06",11.41,1515219430000
"2018-01-06 06:32:10","2018-01-06",11.46,1515220330000
"2018-01-06 06:47:10","2018-01-06",11.48,1515221230000
"2018-01-06 07:02:10","2018-01-06",11.54,1515222130000
"2018-01-06 07:17:11","2018-01-06",11.56,1515223031000
"2018-01-06 07:32:11","2018-01-06",11.58,1515223931000
"2018-01-06 07:47:11","2018-01-06",11.59,1515224831000
"2018-01-06 08:02:11","2018-01-06",11.62,1515225731000
"2018-01-06 08:17:11","2018-01-06",11.65,1515226631000
"2018-01-06 08:32:10","2018-01-06",11.71,1515227530000
"2018-01-06 08:47:10","2018-01-06",11.76,1515228430000
"2018-01-06 09:02:10","2018-01-06",11.73,1515229330000
"2018-01-06 09:17:10","2018-01-06",11.68,1515230230000
"2018-01-06 09:32:11","2018-01-06",11.7,1515231131000
"2018-01-06 09:47:11","2018-01-06",11.73,1515232031000
"2018-01-06 10:02:10","2018-01-06",11.77,1515232930000
"2018-01-06 10:17:11","2018-01-06",11.83,1515233831000
"2018-01-06 10:32:11","2018-01-06",11.83,1515234731000
"2018-01-06 10:47:11","2018-01-06",11.85,1515235631000
"2018-01-06 11:02:10","2018-01-06",11.86,1515236530000
"2018-01-06 11:17:11","2018-01-06",11.85,1515237431000
"2018-01-06 11:32:11","2018-01-06",11.85,1515238331000
"2018-01-06 11:47:10","2018-01-06",11.85,1515239230000
"2018-01-06 12:02:11","2018-01-06",11.85,1515240131000
"2018-01-06 12:17:10","2018-01-06",11.83,1515241030000
"2018-01-06 12:32:10","2018-01-06",11.83,1515241930000
"2018-01-06 12:47:10","2018-01-06",11.82,1515242830000
"2018-01-06 13:02:10","2018-01-06",11.82,1515243730000
"2018-01-06 13:17:10","2018-01-06",11.83,1515244630000
"2018-01-06 13:32:10","2018-01-06",11.82,1515245530000
"2018-01-06 13:47:10","2018-01-06",11.73,1515246430000
"2018-01-06 14:02:10","2018-01-06",11.78,1515247330000
"2018-01-06 14:17:10","2018-01-06",11.85,1515248230000
"2018-01-06 14:32:10","2018-01-06",11.81,1515249130000
"2018-01-06 14:47:10","2018-01-06",11.79,1515250030000
"2018-01-06 15:02:10","2018-01-06",11.78,1515250930000
"2018-01-06 15:17:10","2018-01-06",11.79,1515251830000
"2018-01-06 15:32:10","2018-01-06",11.79,1515252730000
"2018-01-06 15:47:10","2018-01-06",11.76,1515253630000
"2018-01-06 16:02:10","2018-01-06",11.73,1515254530000
"2018-01-06 16:17:10","2018-01-06",11.69,1515255430000
