"datetime","date","level-i-900-m-qualified","epoch"
"2018-09-16 07:00:00","2018-09-16",0.045,1537081200000
"2018-09-16 07:15:00","2018-09-16",0.041,1537082100000
"2018-09-16 07:30:00","2018-09-16",0.043,1537083000000
"2018-09-16 07:45:00","2018-09-16",0.042,1537083900000
"2018-09-16 08:00:00","2018-09-16",0.042,1537084800000
"2018-09-16 08:15:00","2018-09-16",0.041,1537085700000
"2018-09-16 08:30:00","2018-09-16",0.041,1537086600000
"2018-09-16 08:45:00","2018-09-16",0.04,1537087500000
"2018-09-16 09:00:00","2018-09-16",0.044,1537088400000
"2018-09-16 09:15:00","2018-09-16",0.061,1537089300000
"2018-09-16 09:30:00","2018-09-16",0.044,1537090200000
"2018-09-16 09:45:00","2018-09-16",0.064,1537091100000
"2018-09-16 10:00:00","2018-09-16",0.043,1537092000000
"2018-09-16 10:15:00","2018-09-16",0.049,1537092900000
"2018-09-16 10:30:00","2018-09-16",0.047,1537093800000
"2018-09-16 10:45:00","2018-09-16",0.044,1537094700000
"2018-09-16 11:00:00","2018-09-16",0.044,1537095600000
"2018-09-16 11:15:00","2018-09-16",0.042,1537096500000
"2018-09-16 11:30:00","2018-09-16",0.044,1537097400000
"2018-09-16 11:45:00","2018-09-16",0.041,1537098300000
"2018-09-16 12:00:00","2018-09-16",0.043,1537099200000
"2018-09-16 12:15:00","2018-09-16",0.039,1537100100000
"2018-09-16 12:30:00","2018-09-16",0.044,1537101000000
"2018-09-16 12:45:00","2018-09-16",0.048,1537101900000
"2018-09-16 13:00:00","2018-09-16",0.041,1537102800000
"2018-09-16 13:15:00","2018-09-16",0.047,1537103700000
"2018-09-16 13:30:00","2018-09-16",0.029,1537104600000
"2018-09-16 13:45:00","2018-09-16",0.042,1537105500000
"2018-09-16 14:00:00","2018-09-16",0.045,1537106400000
"2018-09-16 14:15:00","2018-09-16",0.041,1537107300000
"2018-09-16 14:30:00","2018-09-16",0.047,1537108200000
"2018-09-16 14:45:00","2018-09-16",0.041,1537109100000
"2018-09-16 15:00:00","2018-09-16",0.04,1537110000000
"2018-09-16 15:15:00","2018-09-16",0.047,1537110900000
"2018-09-16 15:30:00","2018-09-16",0.043,1537111800000
"2018-09-16 15:45:00","2018-09-16",0.046,1537112700000
"2018-09-16 16:00:00","2018-09-16",0.041,1537113600000
"2018-09-16 16:15:00","2018-09-16",0.044,1537114500000
"2018-09-16 16:30:00","2018-09-16",0.047,1537115400000
"2018-09-16 16:45:00","2018-09-16",0.046,1537116300000
"2018-09-16 17:00:00","2018-09-16",0.051,1537117200000
"2018-09-16 17:15:00","2018-09-16",0.044,1537118100000
"2018-09-16 17:30:00","2018-09-16",0.042,1537119000000
"2018-09-16 17:45:00","2018-09-16",0.044,1537119900000
"2018-09-16 18:00:00","2018-09-16",0.046,1537120800000
"2018-09-16 18:15:00","2018-09-16",0.045,1537121700000
"2018-09-16 18:30:00","2018-09-16",0.042,1537122600000
"2018-09-16 18:45:00","2018-09-16",0.044,1537123500000
"2018-09-16 19:00:00","2018-09-16",0.045,1537124400000
"2018-09-16 19:15:00","2018-09-16",0.045,1537125300000
"2018-09-16 19:30:00","2018-09-16",0.045,1537126200000
"2018-09-16 19:45:00","2018-09-16",0.047,1537127100000
"2018-09-16 20:00:00","2018-09-16",0.046,1537128000000
"2018-09-16 20:15:00","2018-09-16",0.045,1537128900000
"2018-09-16 20:30:00","2018-09-16",0.044,1537129800000
"2018-09-16 20:45:00","2018-09-16",0.043,1537130700000
"2018-09-16 21:00:00","2018-09-16",0.043,1537131600000
"2018-09-16 21:15:00","2018-09-16",0.045,1537132500000
"2018-09-16 21:30:00","2018-09-16",0.045,1537133400000
"2018-09-16 21:45:00","2018-09-16",0.045,1537134300000
"2018-09-16 22:00:00","2018-09-16",0.043,1537135200000
"2018-09-16 22:15:00","2018-09-16",0.044,1537136100000
"2018-09-16 22:30:00","2018-09-16",0.046,1537137000000
"2018-09-16 22:45:00","2018-09-16",0.044,1537137900000
"2018-09-16 23:00:00","2018-09-16",0.043,1537138800000
"2018-09-16 23:15:00","2018-09-16",0.045,1537139700000
"2018-09-16 23:30:00","2018-09-16",0.046,1537140600000
"2018-09-16 23:45:00","2018-09-16",0.042,1537141500000
"2018-09-17 00:00:00","2018-09-17",0.043,1537142400000
"2018-09-17 00:15:00","2018-09-17",0.044,1537143300000
"2018-09-17 00:30:00","2018-09-17",0.044,1537144200000
"2018-09-17 00:45:00","2018-09-17",0.044,1537145100000
"2018-09-17 01:00:00","2018-09-17",0.042,1537146000000
"2018-09-17 01:15:00","2018-09-17",0.045,1537146900000
"2018-09-17 01:30:00","2018-09-17",0.043,1537147800000
"2018-09-17 01:45:00","2018-09-17",0.043,1537148700000
"2018-09-17 02:00:00","2018-09-17",0.043,1537149600000
"2018-09-17 02:15:00","2018-09-17",0.043,1537150500000
"2018-09-17 02:30:00","2018-09-17",0.042,1537151400000
"2018-09-17 02:45:00","2018-09-17",0.043,1537152300000
"2018-09-17 03:00:00","2018-09-17",0.043,1537153200000
"2018-09-17 03:15:00","2018-09-17",0.042,1537154100000
"2018-09-17 03:30:00","2018-09-17",0.042,1537155000000
"2018-09-17 03:45:00","2018-09-17",0.042,1537155900000
"2018-09-17 04:00:00","2018-09-17",0.041,1537156800000
"2018-09-17 04:15:00","2018-09-17",0.041,1537157700000
"2018-09-17 04:30:00","2018-09-17",0.042,1537158600000
"2018-09-17 04:45:00","2018-09-17",0.041,1537159500000
"2018-09-17 05:00:00","2018-09-17",0.04,1537160400000
"2018-09-17 05:15:00","2018-09-17",0.042,1537161300000
"2018-09-17 05:30:00","2018-09-17",0.041,1537162200000
"2018-09-17 05:45:00","2018-09-17",0.04,1537163100000
"2018-09-17 06:00:00","2018-09-17",0.041,1537164000000
"2018-09-17 06:15:00","2018-09-17",0.043,1537164900000
"2018-09-17 06:30:00","2018-09-17",0.044,1537165800000
"2018-09-17 06:45:00","2018-09-17",0.041,1537166700000
"2018-09-17 07:00:00","2018-09-17",0.042,1537167600000
"2018-09-17 07:15:00","2018-09-17",0.038,1537168500000
"2018-09-17 07:30:00","2018-09-17",0.042,1537169400000
"2018-09-17 07:45:00","2018-09-17",0.033,1537170300000
"2018-09-17 08:00:00","2018-09-17",0.041,1537171200000
"2018-09-17 08:15:00","2018-09-17",0.042,1537172100000
"2018-09-17 08:30:00","2018-09-17",0.043,1537173000000
"2018-09-17 08:45:00","2018-09-17",0.041,1537173900000
"2018-09-17 09:00:00","2018-09-17",0.042,1537174800000
"2018-09-17 09:15:00","2018-09-17",0.044,1537175700000
"2018-09-17 09:30:00","2018-09-17",0.039,1537176600000
"2018-09-17 09:45:00","2018-09-17",0.023,1537177500000
"2018-09-17 10:00:00","2018-09-17",0.006,1537178400000
"2018-09-17 10:15:00","2018-09-17",0.036,1537179300000
"2018-09-17 10:30:00","2018-09-17",0.041,1537180200000
"2018-09-17 10:45:00","2018-09-17",0.043,1537181100000
"2018-09-17 11:00:00","2018-09-17",0.045,1537182000000
"2018-09-17 11:15:00","2018-09-17",0.041,1537182900000
"2018-09-17 11:30:00","2018-09-17",0.041,1537183800000
"2018-09-17 11:45:00","2018-09-17",0.043,1537184700000
"2018-09-17 12:00:00","2018-09-17",0.037,1537185600000
"2018-09-17 12:15:00","2018-09-17",0.043,1537186500000
"2018-09-17 12:30:00","2018-09-17",0.038,1537187400000
"2018-09-17 12:45:00","2018-09-17",0.053,1537188300000
"2018-09-17 13:00:00","2018-09-17",0.045,1537189200000
"2018-09-17 13:15:00","2018-09-17",0.04,1537190100000
"2018-09-17 13:30:00","2018-09-17",0.014,1537191000000
"2018-09-17 13:45:00","2018-09-17",0.04,1537191900000
"2018-09-17 14:00:00","2018-09-17",0.04,1537192800000
"2018-09-17 14:15:00","2018-09-17",0.044,1537193700000
"2018-09-17 14:30:00","2018-09-17",0.043,1537194600000
"2018-09-17 14:45:00","2018-09-17",0.046,1537195500000
"2018-09-17 15:00:00","2018-09-17",0.037,1537196400000
"2018-09-17 15:15:00","2018-09-17",0.048,1537197300000
"2018-09-17 15:30:00","2018-09-17",0.041,1537198200000
"2018-09-17 15:45:00","2018-09-17",0.047,1537199100000
"2018-09-17 16:00:00","2018-09-17",0.046,1537200000000
"2018-09-17 16:15:00","2018-09-17",0.045,1537200900000
"2018-09-17 16:30:00","2018-09-17",0.045,1537201800000
"2018-09-17 16:45:00","2018-09-17",0.045,1537202700000
"2018-09-17 17:00:00","2018-09-17",0.049,1537203600000
"2018-09-17 17:15:00","2018-09-17",0.044,1537204500000
"2018-09-17 17:30:00","2018-09-17",0.045,1537205400000
"2018-09-17 17:45:00","2018-09-17",0.041,1537206300000
"2018-09-17 18:00:00","2018-09-17",0.043,1537207200000
"2018-09-17 18:15:00","2018-09-17",0.041,1537208100000
"2018-09-17 18:30:00","2018-09-17",0.044,1537209000000
"2018-09-17 18:45:00","2018-09-17",0.041,1537209900000
