"datetime","date","do-i-subdaily-pct","epoch"
"2022-02-16 08:37:06","2022-02-16",100.44,1645000626000
"2022-02-16 08:38:19","2022-02-16",100.49,1645000699000
"2022-02-16 08:39:31","2022-02-16",100.39,1645000771000
"2022-02-16 08:40:43","2022-02-16",100.38,1645000843000
"2022-02-16 08:41:56","2022-02-16",100.46,1645000916000
"2022-02-16 08:43:09","2022-02-16",100.35,1645000989000
"2022-02-16 08:44:22","2022-02-16",100.25,1645001062000
"2022-02-16 08:45:35","2022-02-16",100.3,1645001135000
"2022-02-16 09:01:11","2022-02-16",99.76,1645002071000
"2022-02-16 11:37:06","2022-02-16",91.42,1645011426000
"2022-02-16 12:01:11","2022-02-16",91.83,1645012871000
"2022-02-16 13:01:11","2022-02-16",92.18,1645016471000
"2022-02-16 14:01:11","2022-02-16",92.57,1645020071000
"2022-02-16 15:01:11","2022-02-16",92.95,1645023671000
"2022-02-16 16:01:11","2022-02-16",93.17,1645027271000
"2022-02-16 17:01:11","2022-02-16",93.21,1645030871000
"2022-02-16 18:01:11","2022-02-16",93.07,1645034471000
"2022-02-16 19:01:11","2022-02-16",93.06,1645038071000
"2022-02-16 20:01:11","2022-02-16",93.03,1645041671000
"2022-02-16 21:01:11","2022-02-16",93.02,1645045271000
"2022-02-16 22:01:11","2022-02-16",93.02,1645048871000
"2022-02-16 23:01:11","2022-02-16",93.04,1645052471000
"2022-02-17 00:01:11","2022-02-17",92.99,1645056071000
"2022-02-17 01:01:11","2022-02-17",92.87,1645059671000
"2022-02-17 02:01:11","2022-02-17",92.83,1645063271000
"2022-02-17 03:01:11","2022-02-17",92.77,1645066871000
"2022-02-17 04:01:11","2022-02-17",92.68,1645070471000
"2022-02-17 05:01:11","2022-02-17",92.59,1645074071000
"2022-02-17 06:01:11","2022-02-17",92.44,1645077671000
"2022-02-17 07:01:11","2022-02-17",92.24,1645081271000
"2022-02-17 08:01:11","2022-02-17",92.21,1645084871000
"2022-02-17 09:01:11","2022-02-17",92.06,1645088471000
"2022-02-17 10:01:11","2022-02-17",91.97,1645092071000
"2022-02-17 11:01:11","2022-02-17",91.88,1645095671000
"2022-02-17 12:01:11","2022-02-17",91.68,1645099271000
"2022-02-17 13:01:11","2022-02-17",91.34,1645102871000
"2022-02-17 14:01:11","2022-02-17",91.43,1645106471000
"2022-02-17 15:01:11","2022-02-17",91.63,1645110071000
"2022-02-17 16:01:11","2022-02-17",91.87,1645113671000
"2022-02-17 17:01:11","2022-02-17",91.96,1645117271000
"2022-02-17 18:01:11","2022-02-17",91.99,1645120871000
"2022-02-17 19:01:11","2022-02-17",91.86,1645124471000
"2022-02-17 20:01:11","2022-02-17",91.86,1645128071000
"2022-02-17 21:01:11","2022-02-17",91.81,1645131671000
"2022-02-17 22:01:11","2022-02-17",91.8,1645135271000
"2022-02-17 23:01:11","2022-02-17",91.79,1645138871000
"2022-02-18 00:01:11","2022-02-18",91.6,1645142471000
"2022-02-18 01:01:11","2022-02-18",91.48,1645146071000
"2022-02-18 02:01:11","2022-02-18",91.41,1645149671000
"2022-02-18 03:01:11","2022-02-18",91.33,1645153271000
"2022-02-18 04:01:11","2022-02-18",91.26,1645156871000
"2022-02-18 05:01:11","2022-02-18",91.14,1645160471000
"2022-02-18 06:01:11","2022-02-18",91.17,1645164071000
"2022-02-18 07:01:11","2022-02-18",91.18,1645167671000
"2022-02-18 08:01:11","2022-02-18",91.17,1645171271000
"2022-02-18 09:01:11","2022-02-18",91.14,1645174871000
"2022-02-18 10:01:11","2022-02-18",91.18,1645178471000
"2022-02-18 11:01:11","2022-02-18",91.28,1645182071000
"2022-02-18 12:01:11","2022-02-18",90.98,1645185671000
"2022-02-18 13:01:11","2022-02-18",91.37,1645189271000
"2022-02-18 14:01:11","2022-02-18",91.5,1645192871000
"2022-02-18 15:01:11","2022-02-18",91.64,1645196471000
"2022-02-18 16:01:11","2022-02-18",91.67,1645200071000
"2022-02-18 17:01:11","2022-02-18",91.68,1645203671000
"2022-02-18 18:01:11","2022-02-18",91.5,1645207271000
"2022-02-18 19:01:11","2022-02-18",91.38,1645210871000
"2022-02-18 20:01:11","2022-02-18",91.26,1645214471000
"2022-02-18 21:01:11","2022-02-18",91.31,1645218071000
"2022-02-18 22:01:11","2022-02-18",91.35,1645221671000
"2022-02-18 23:01:11","2022-02-18",91.35,1645225271000
"2022-02-19 00:01:11","2022-02-19",91.33,1645228871000
"2022-02-19 01:01:11","2022-02-19",91.22,1645232471000
"2022-02-19 02:01:11","2022-02-19",91.17,1645236071000
"2022-02-19 03:01:11","2022-02-19",91.17,1645239671000
"2022-02-19 04:01:11","2022-02-19",91.07,1645243271000
"2022-02-19 05:01:11","2022-02-19",91.12,1645246871000
"2022-02-19 06:01:11","2022-02-19",90.98,1645250471000
"2022-02-19 07:01:11","2022-02-19",91.1,1645254071000
"2022-02-19 08:01:11","2022-02-19",91.06,1645257671000
"2022-02-19 09:01:11","2022-02-19",91.21,1645261271000
"2022-02-19 10:01:11","2022-02-19",91.52,1645264871000
"2022-02-19 11:01:11","2022-02-19",91.75,1645268471000
"2022-02-19 12:01:11","2022-02-19",91.97,1645272071000
"2022-02-19 13:01:11","2022-02-19",92.02,1645275671000
"2022-02-19 14:01:11","2022-02-19",92.13,1645279271000
"2022-02-19 15:01:11","2022-02-19",92.29,1645282871000
"2022-02-19 16:01:11","2022-02-19",92.5,1645286471000
"2022-02-19 17:01:11","2022-02-19",92.65,1645290071000
"2022-02-19 18:01:18","2022-02-19",92.76,1645293678000
"2022-02-19 19:01:11","2022-02-19",92.7,1645297271000
"2022-02-19 20:01:11","2022-02-19",92.68,1645300871000
"2022-02-19 21:01:11","2022-02-19",92.69,1645304471000
"2022-02-19 22:01:11","2022-02-19",92.86,1645308071000
